region_cd,region_nm,research_date,buy_dom_indices,level_no
26A03,서부산권,20211004,107.794943820225,1
11A13,서북권,20211004,101.844660194175,2
11000,서울,20211004,102.79341254951,0
41A01,서해안권,20211004,107.413945278023,1
36000,세종,20211004,99.1935483870968,0
A2000,수도권,20211004,105.350143715704,0
31000,울산,20211004,102.025462962963,0
28000,인천,20211004,107.616066770996,0
A1000,전국,20211004,105.4765625,0
46000,전남,20211004,109.156626506024,0
45000,전북,20211004,103.503184713376,0
50000,제주,20211004,107.729468599034,0
26A02,중부산권,20211004,102.836879432624,1
A2001,지방권,20211004,105.592499400911,0
44000,충남,20211004,109.128474830954,0
43000,충북,20211004,108.954501452081,0
A5000,5대광역시,20210927,101.195440644982,0
A3000,6대광역시,20210927,102.486005926902,0
A6000,8개도,20210927,102.057030909882,0
A9000,9개도,20210927,103.852210100101,0
11A02,강남지역,20210927,102.741407528642,1
11A01,강북지역,20210927,103.123671908202,1
42000,강원,20210927,102.578475336323,0
41000,경기,20210927,105.771468466372,0
48000,경남,20210927,103.25327510917,0
41A02,경부1권,20210927,104.714989444053,1
41A03,경부2권,20210927,104.503990877993,1
47000,경북,20210927,101.427622841965,0
41A05,경원권,20210927,105.882352941176,1
41A04,경의권,20210927,104.359567901235,1
29000,광주,20210927,106.233988044406,0
27000,대구,20210927,97.1692491060787,0
30000,대전,20210927,101.606621226874,0
11A11,도심권,20210927,103.187919463087,2
11A15,동남권,20210927,101.08286252354,2
41A06,동부1권,20210927,106.907216494845,1
41A07,동부2권,20210927,114.0625,1
26A01,동부산권,20210927,102.781456953642,1
11A12,동북권,20210927,103.441558441558,2
26000,부산,20210927,101.935615321923,0
11A14,서남권,20210927,104.015918958032,2
26A03,서부산권,20210927,100.280898876404,1
11A13,서북권,20210927,102.135922330097,2
11000,서울,20210927,102.928913904524,0
41A01,서해안권,20210927,106.884377758164,1
36000,세종,20210927,98.5483870967742,0
A2000,수도권,20210927,105.075777371309,0
31000,울산,20210927,99.5949074074074,0
28000,인천,20210927,107.329160146062,0
A1000,전국,20210927,103.2734375,0
46000,전남,20210927,99.6987951807229,0
45000,전북,20210927,104.686078252957,0
50000,제주,20210927,100.966183574879,0
26A02,중부산권,20210927,102.482269503546,1
A2001,지방권,20210927,101.620536784088,0
44000,충남,20210927,100.262960180316,0
43000,충북,20210927,101.500484027106,0
A5000,5대광역시,20210920,102.703641923825,0
A3000,6대광역시,20210920,104.03907364724,0
A6000,8개도,20210920,104.462342185459,0
A9000,9개도,20210920,105.994826228771,0
11A02,강남지역,20210920,103.498363338789,1
11A01,강북지역,20210920,104.993625159371,1
42000,강원,20210920,105.717488789238,0
41000,경기,20210920,107.633232487782,0
48000,경남,20210920,105,0
41A02,경부1권,20210920,105.453905700211,1
41A03,경부2권,20210920,106.328392246294,1
47000,경북,20210920,102.589641434263,0
41A05,경원권,20210920,111.84012066365,1
41A04,경의권,20210920,106.057098765432,1
29000,광주,20210920,108.198121263877,0
27000,대구,20210920,97.0500595947557,0
30000,대전,20210920,104.235637779942,0
11A11,도심권,20210920,104.194630872483,2
11A15,동남권,20210920,102.25988700565,2
41A06,동부1권,20210920,108.041237113402,1
41A07,동부2권,20210920,113.839285714286,1
26A01,동부산권,20210920,107.086092715232,1
11A12,동북권,20210920,105.714285714286,2
26000,부산,20210920,104.013854930725,0
11A14,서남권,20210920,104.4500723589,2
26A03,서부산권,20210920,101.89606741573,1
11A13,서북권,20210920,103.300970873786,2
11000,서울,20210920,104.231811548885,0
41A01,서해안권,20210920,108.892321270962,1
36000,세종,20210920,99.8387096774194,0
A2000,수도권,20210920,106.744839299713,0
31000,울산,20210920,100.694444444444,0
28000,인천,20210920,109.05059989567,0
A1000,전국,20210920,105.1140625,0
46000,전남,20210920,104.036144578313,0
45000,전북,20210920,105.914467697907,0
50000,제주,20210920,104.347826086957,0
26A02,중부산권,20210920,103.191489361702,1
A2001,지방권,20210920,103.618499880182,0
44000,충남,20210920,102.892561983471,0
43000,충북,20210920,105.759922555663,0
A5000,5대광역시,20210913,102.766194050598,0
A3000,6대광역시,20210913,105.197014597739,0
A6000,8개도,20210913,107.373748367436,0
A9000,9개도,20210913,110.235069171072,0
11A02,강남지역,20210913,106.914893617021,1
11A01,강북지역,20210913,107.373565660858,1
42000,강원,20210913,108.576233183856,0
41000,경기,20210913,113.294158715383,0
48000,경남,20210913,106.812227074236,0
41A02,경부1권,20210913,109.042927515834,1
41A03,경부2권,20210913,113.45496009122,1
47000,경북,20210913,104.714475431607,0
41A05,경원권,20210913,114.781297134238,1
41A04,경의권,20210913,113.04012345679,1
29000,광주,20210913,105.508112724167,0
27000,대구,20210913,97.6758045292014,0
30000,대전,20210913,104.673807205453,0
11A11,도심권,20210913,106.208053691275,2
11A15,동남권,20210913,106.497175141243,2
41A06,동부1권,20210913,111.288659793814,1
41A07,동부2권,20210913,113.839285714286,1
26A01,동부산권,20210913,106.291390728477,1
11A12,동북권,20210913,108.571428571429,2
26000,부산,20210913,104.278728606357,0
11A14,서남권,20210913,107.235890014472,2
26A03,서부산권,20210913,103.160112359551,1
11A13,서북권,20210913,104.466019417476,2
11000,서울,20210913,107.139879091099,0
41A01,서해안권,20210913,116.35039717564,1
36000,세종,20210913,100.322580645161,0
A2000,수도권,20210913,111.493990070551,0
31000,울산,20210913,102.372685185185,0
28000,인천,20210913,114.319248826291,0
A1000,전국,20210913,108.240625,0
46000,전남,20210913,104.33734939759,0
45000,전북,20210913,108.416742493176,0
50000,제주,20210913,104.830917874396,0
26A02,중부산권,20210913,103.54609929078,1
A2001,지방권,20210913,105.257009345794,0
44000,충남,20210913,110.818933132983,0
43000,충북,20210913,108.857696030978,0
A5000,5대광역시,20210906,102.86349735891,0
A3000,6대광역시,20210906,105.487871803315,0
A6000,8개도,20210906,106.971049194602,0
A9000,9개도,20210906,110.392531773704,0
11A02,강남지역,20210906,105.891980360065,1
11A01,강북지역,20210906,108.563535911602,1
42000,강원,20210906,109.248878923767,0
41000,경기,20210906,114.050500349081,0
48000,경남,20210906,104.585152838428,0
41A02,경부1권,20210906,111.224489795918,1
41A03,경부2권,20210906,116.733181299886,1
47000,경북,20210906,107.470119521912,0
41A05,경원권,20210906,114.47963800905,1
41A04,경의권,20210906,109.606481481481,1
29000,광주,20210906,106.233988044406,0
27000,대구,20210906,98.3611442193087,0
30000,대전,20210906,103.50535540409,0
11A11,도심권,20210906,105.704697986577,2
11A15,동남권,20210906,104.09604519774,2
41A06,동부1권,20210906,113.144329896907,1
41A07,동부2권,20210906,114.0625,1
26A01,동부산권,20210906,104.172185430464,1
11A12,동북권,20210906,110.519480519481,2
26000,부산,20210906,104.319478402608,0
11A14,서남권,20210906,107.272069464544,2
26A03,서부산권,20210906,105.337078651685,1
11A13,서북권,20210906,104.368932038835,2
11000,서울,20210906,107.202418178028,0
41A01,서해안권,20210906,116.548984995587,1
36000,세종,20210906,99.6774193548387,0
A2000,수도권,20210906,112.065586621374,0
31000,울산,20210906,102.141203703704,0
28000,인천,20210906,115.336463223787,0
A1000,전국,20210906,108.4140625,0
46000,전남,20210906,105.78313253012,0
45000,전북,20210906,105.959963603276,0
50000,제주,20210906,108.695652173913,0
26A02,중부산권,20210906,103.698074974671,1
A2001,지방권,20210906,105.065300742871,0
44000,충남,20210906,109.954921111946,0
43000,충북,20210906,107.405614714424,0
A5000,5대광역시,20210830,104.149291075897,0
A3000,6대광역시,20210830,106.393370650862,0
A6000,8개도,20210830,105.169786678276,0
A9000,9개도,20210830,109.414014171634,0
11A02,강남지역,20210830,105.053191489362,1
11A01,강북지역,20210830,108.011049723757,1
42000,강원,20210830,103.811659192825,0
41000,경기,20210830,113.951594135443,0
48000,경남,20210830,104.213973799127,0
41A02,경부1권,20210830,109.922589725545,1
41A03,경부2권,20210830,116.163055872292,1
47000,경북,20210830,105.942895086321,0
41A05,경원권,20210830,116.666666666667,1
41A04,경의권,20210830,109.645061728395,1
29000,광주,20210830,107.045260461144,0
27000,대구,20210830,99.1060786650775,0
30000,대전,20210830,110.077896786758,0
11A11,도심권,20210830,104.865771812081,2
11A15,동남권,20210830,104.237288135593,2
41A06,동부1권,20210830,114.329896907216,1
41A07,동부2권,20210830,115.178571428571,1
26A01,동부산권,20210830,106.754966887417,1
11A12,동북권,20210830,109.967532467532,2
26000,부산,20210830,104.686226568867,0
11A14,서남권,20210830,105.68017366136,2
26A03,서부산권,20210830,104.705056179775,1
11A13,서북권,20210830,103.980582524272,2
11000,서울,20210830,106.50406504065,0
41A01,서해안권,20210830,116.151809355693,1
36000,세종,20210830,102.741935483871,0
A2000,수도권,20210830,111.725894956885,0
31000,울산,20210830,101.446759259259,0
28000,인천,20210830,114.814814814815,0
A1000,전국,20210830,108.053125,0
46000,전남,20210830,101.265060240964,0
45000,전북,20210830,103.821656050955,0
50000,제주,20210830,109.661835748792,0
26A02,중부산권,20210830,103.090172239108,1
A2001,지방권,20210830,104.684878983944,0
44000,충남,20210830,108.564988730278,0
43000,충북,20210830,106.631171345595,0
A5000,5대광역시,20210823,103.106755629691,0
A3000,6대광역시,20210823,105.312259905609,0
A6000,8개도,20210823,104.859599477579,0
A9000,9개도,20210823,108.846024069284,0
11A02,강남지역,20210823,104.357610474632,1
11A01,강북지역,20210823,106.79983000425,1
42000,강원,20210823,104.87668161435,0
41000,경기,20210823,113.107982313242,0
48000,경남,20210823,104.235807860262,0
41A02,경부1권,20210823,109.887403237157,1
41A03,경부2권,20210823,113.397947548461,1
47000,경북,20210823,105.245683930943,0
41A05,경원권,20210823,125.942684766214,1
41A04,경의권,20210823,107.291666666667,1
29000,광주,20210823,105.038428693424,0
27000,대구,20210823,98.7783075089392,0
30000,대전,20210823,109.396299902629,0
11A11,도심권,20210823,103.859060402685,2
11A15,동남권,20210823,103.201506591337,2
41A06,동부1권,20210823,113.298969072165,1
41A07,동부2권,20210823,116.517857142857,1
26A01,동부산권,20210823,105.165562913907,1
11A12,동북권,20210823,108.214285714286,2
26000,부산,20210823,103.9934800326,0
11A14,서남권,20210823,105.246020260492,2
26A03,서부산권,20210823,102.949438202247,1
11A13,서북권,20210823,104.271844660194,2
11000,서울,20210823,105.555555555556,0
41A01,서해안권,20210823,114.055604589585,1
36000,세종,20210823,99.1935483870968,0
A2000,수도권,20210823,110.801541677554,0
31000,울산,20210823,98.900462962963,0
28000,인천,20210823,113.58894105373,0
A1000,전국,20210823,107.253125,0
46000,전남,20210823,104.33734939759,0
45000,전북,20210823,104.185623293904,0
50000,제주,20210823,104.106280193237,0
26A02,중부산권,20210823,103.850050658561,1
A2001,지방권,20210823,103.998921639109,0
44000,충남,20210823,107.17505634861,0
43000,충북,20210823,103.969022265247,0
A5000,5대광역시,20210816,102.606338615513,0
A3000,6대광역시,20210816,105.345187136428,0
A6000,8개도,20210816,105.991510666086,0
A9000,9개도,20210816,110.100101225959,0
11A02,강남지역,20210816,106.117021276596,1
11A01,강북지역,20210816,108.436039099023,1
42000,강원,20210816,106.390134529148,0
41000,경기,20210816,114.492669304166,0
48000,경남,20210816,104.847161572052,0
41A02,경부1권,20210816,111.541168191414,1
41A03,경부2권,20210816,115.193842645382,1
47000,경북,20210816,105.810092961487,0
41A05,경원권,20210816,127.828054298643,1
41A04,경의권,20210816,109.375,1
29000,광주,20210816,105.935098206661,0
27000,대구,20210816,99.642431466031,0
30000,대전,20210816,103.992210321324,0
11A11,도심권,20210816,105.536912751678,2
11A15,동남권,20210816,105.273069679849,2
41A06,동부1권,20210816,112.268041237113,1
41A07,동부2권,20210816,113.839285714286,1
26A01,동부산권,20210816,105.562913907285,1
11A12,동북권,20210816,109.545454545455,2
26000,부산,20210816,103.667481662592,0
11A14,서남권,20210816,106.765557163531,2
26A03,서부산권,20210816,103.019662921348,1
11A13,서북권,20210816,106.796116504854,2
11000,서울,20210816,107.254534083802,0
41A01,서해안권,20210816,115.842894969109,1
36000,세종,20210816,99.6774193548387,0
A2000,수도권,20210816,112.366083093807,0
31000,울산,20210816,99.1898148148148,0
28000,인천,20210816,115.623369848722,0
A1000,전국,20210816,108.21875,0
46000,전남,20210816,103.253012048193,0
45000,전북,20210816,105.414012738854,0
50000,제주,20210816,102.898550724638,0
26A02,중부산권,20210816,102.684903748734,1
A2001,지방권,20210816,104.415288761083,0
44000,충남,20210816,110.105184072126,0
43000,충북,20210816,106.582768635044,0
A5000,5대광역시,20210809,102.738393105366,0
A3000,6대광역시,20210809,105.389090110855,0
A6000,8개도,20210809,107.139747496735,0
A9000,9개도,20210809,109.706444719379,0
11A02,강남지역,20210809,105.953355155483,1
11A01,강북지역,20210809,108.478538036549,1
42000,강원,20210809,107.343049327354,0
41000,경기,20210809,112.450546893181,0
48000,경남,20210809,107.92576419214,0
41A02,경부1권,20210809,113.230119634061,1
41A03,경부2권,20210809,111.858608893957,1
47000,경북,20210809,105.677290836653,0
41A05,경원권,20210809,123.529411764706,1
41A04,경의권,20210809,104.282407407407,1
29000,광주,20210809,105.422715627669,0
27000,대구,20210809,99.404052443385,0
30000,대전,20210809,105.793573515092,0
11A11,도심권,20210809,105.201342281879,2
11A15,동남권,20210809,106.544256120527,2
41A06,동부1권,20210809,112.216494845361,1
41A07,동부2권,20210809,116.517857142857,1
26A01,동부산권,20210809,105.629139072848,1
11A12,동북권,20210809,110.844155844156,2
26000,부산,20210809,103.606356968215,0
11A14,서남권,20210809,105.499276410999,2
26A03,서부산권,20210809,103.160112359551,1
11A13,서북권,20210809,103.300970873786,2
11000,서울,20210809,107.191994996873,0
41A01,서해안권,20210809,113.548102383054,1
36000,세종,20210809,97.741935483871,0
A2000,수도권,20210809,111.164097204076,0
31000,울산,20210809,99.4791666666667,0
28000,인천,20210809,115.336463223787,0
A1000,전국,20210809,107.984375,0
46000,전남,20210809,103.795180722892,0
45000,전북,20210809,103.503184713376,0
50000,제주,20210809,109.903381642512,0
26A02,중부산권,20210809,102.380952380952,1
A2001,지방권,20210809,105.068296189792,0
44000,충남,20210809,111.382419233659,0
43000,충북,20210809,107.889641819942,0
A5000,5대광역시,20210802,102.5090353072,0
A3000,6대광역시,20210802,104.538469981341,0
A6000,8개도,20210802,105.447322594689,0
A9000,9개도,20210802,109.641772579012,0
11A02,강남지역,20210802,105.155482815057,1
11A01,강북지역,20210802,110.730981725457,1
42000,강원,20210802,105.325112107623,0
41000,경기,20210802,114.126134512451,0
48000,경남,20210802,105.349344978166,0
41A02,경부1권,20210802,117.382125263899,1
41A03,경부2권,20210802,113.255416191562,1
47000,경북,20210802,104.714475431607,0
41A05,경원권,20210802,125.942684766214,1
41A04,경의권,20210802,107.638888888889,1
29000,광주,20210802,104.824935952178,0
27000,대구,20210802,98.0929678188319,0
30000,대전,20210802,105.404089581305,0
11A11,도심권,20210802,107.55033557047,2
11A15,동남권,20210802,104.566854990584,2
41A06,동부1권,20210802,112.474226804124,1
41A07,동부2권,20210802,114.285714285714,1
26A01,동부산권,20210802,105.23178807947,1
11A12,동북권,20210802,113.214285714286,2
26000,부산,20210802,103.748981255094,0
11A14,서남권,20210802,105.607814761216,2
26A03,서부산권,20210802,103.160112359551,1
11A13,서북권,20210802,105.145631067961,2
11000,서울,20210802,107.890348134251,0
41A01,서해안권,20210802,113.702559576346,1
36000,세종,20210802,98.3870967741936,0
A2000,수도권,20210802,111.925137183172,0
31000,울산,20210802,100.983796296296,0
28000,인천,20210802,112.154407929056,0
A1000,전국,20210802,107.8171875,0
46000,전남,20210802,102.710843373494,0
45000,전북,20210802,103.139217470428,0
50000,제주,20210802,120.289855072464,0
26A02,중부산권,20210802,103.039513677812,1
A2001,지방권,20210802,104.04984423676,0
44000,충남,20210802,107.02479338843,0
43000,충북,20210802,106.48596321394,0
A5000,5대광역시,20210726,102.905198776758,0
A3000,6대광역시,20210726,104.115903852486,0
A6000,8개도,20210726,105.539834566826,0
A9000,9개도,20210726,109.88921381172,0
11A02,강남지역,20210726,107.835515548281,1
11A01,강북지역,20210726,107.416064598385,1
42000,강원,20210726,106.27802690583,0
41000,경기,20210726,114.539213404701,0
48000,경남,20210726,105.109170305677,0
41A02,경부1권,20210726,118.613652357495,1
41A03,경부2권,20210726,114.823261117446,1
47000,경북,20210726,103.054448871182,0
41A05,경원권,20210726,126.696832579186,1
41A04,경의권,20210726,108.796296296296,1
29000,광주,20210726,105.593509820666,0
27000,대구,20210726,97.9737783075089,0
30000,대전,20210726,104.479065238559,0
11A11,도심권,20210726,103.355704697987,2
11A15,동남권,20210726,108.94538606403,2
41A06,동부1권,20210726,107.268041237113,1
41A07,동부2권,20210726,110.044642857143,1
26A01,동부산권,20210726,103.112582781457,1
11A12,동북권,20210726,110.097402597403,2
26000,부산,20210726,103.952730236349,0
11A14,서남권,20210726,106.982633863965,2
26A03,서부산권,20210726,106.460674157303,1
11A13,서북권,20210726,101.747572815534,2
11000,서울,20210726,107.629768605378,0
41A01,서해안권,20210726,115.04854368932,1
36000,세종,20210726,97.0967741935484,0
A2000,수도권,20210726,111.637705774758,0
31000,울산,20210726,103.993055555556,0
28000,인천,20210726,108.659363588941,0
A1000,전국,20210726,107.7828125,0
46000,전남,20210726,101.144578313253,0
45000,전북,20210726,106.323930846224,0
50000,제주,20210726,121.497584541063,0
26A02,중부산권,20210726,102.786220871327,1
A2001,지방권,20210726,104.247543733525,0
44000,충남,20210726,108.414725770098,0
43000,충북,20210726,105.275895450145,0
A5000,5대광역시,20210719,102.363080344732,0
A3000,6대광역시,20210719,103.945779826583,0
A6000,8개도,20210719,105.68132346539,0
A9000,9개도,20210719,109.742998537847,0
11A02,강남지역,20210719,107.467266775777,1
11A01,강북지역,20210719,107.904802379941,1
42000,강원,20210719,105.829596412556,0
41000,경기,20210719,114.085408424482,0
48000,경남,20210719,104.585152838428,0
41A02,경부1권,20210719,114.813511611541,1
41A03,경부2권,20210719,113.654503990878,1
47000,경북,20210719,101.925630810093,0
41A05,경원권,20210719,130.241327300151,1
41A04,경의권,20210719,106.944444444444,1
29000,광주,20210719,105.422715627669,0
27000,대구,20210719,98.0631704410012,0
30000,대전,20210719,106.913339824732,0
11A11,도심권,20210719,104.530201342282,2
11A15,동남권,20210719,108.757062146893,2
41A06,동부1권,20210719,111.59793814433,1
41A07,동부2권,20210719,114.508928571429,1
26A01,동부산권,20210719,106.423841059603,1
11A12,동북권,20210719,110.38961038961,2
26000,부산,20210719,103.484107579462,0
11A14,서남권,20210719,106.476121562952,2
26A03,서부산권,20210719,102.457865168539,1
11A13,서북권,20210719,102.427184466019,2
11000,서울,20210719,107.681884511153,0
41A01,서해안권,20210719,114.342453662842,1
36000,세종,20210719,101.774193548387,0
A2000,수도권,20210719,111.552782858636,0
31000,울산,20210719,97.974537037037,0
28000,인천,20210719,109.885237350026,0
A1000,전국,20210719,107.70625,0
46000,전남,20210719,101.204819277108,0
45000,전북,20210719,106.232939035487,0
50000,제주,20210719,123.913043478261,0
26A02,중부산권,20210719,101.975683890577,1
A2001,지방권,20210719,104.178648454349,0
44000,충남,20210719,110.293012772352,0
43000,충북,20210719,106.873184898354,0
A5000,5대광역시,20210712,101.480400333611,0
A3000,6대광역시,20210712,102.86466908133,0
A6000,8개도,20210712,104.538528515455,0
A9000,9개도,20210712,108.320211449781,0
11A02,강남지역,20210712,105.012274959083,1
11A01,강북지역,20210712,105.206119847004,1
42000,강원,20210712,103.643497757848,0
41000,경기,20210712,112.363276704678,0
48000,경남,20210712,103.82096069869,0
41A02,경부1권,20210712,113.722730471499,1
41A03,경부2권,20210712,113.084378563284,1
47000,경북,20210712,104.083665338645,0
41A05,경원권,20210712,129.185520361991,1
41A04,경의권,20210712,104.783950617284,1
29000,광주,20210712,104.65414175918,0
27000,대구,20210712,98.5101311084625,0
30000,대전,20210712,103.067185978578,0
11A11,도심권,20210712,101.845637583893,2
11A15,동남권,20210712,108.568738229755,2
41A06,동부1권,20210712,111.443298969072,1
41A07,동부2권,20210712,116.294642857143,1
26A01,동부산권,20210712,101.523178807947,1
11A12,동북권,20210712,107.207792207792,2
26000,부산,20210712,101.691116544417,0
11A14,서남권,20210712,102.279305354559,2
26A03,서부산권,20210712,100.842696629213,1
11A13,서북권,20210712,101.165048543689,2
11000,서울,20210712,105.107358765895,0
41A01,서해안권,20210712,110.370697263901,1
36000,세종,20210712,98.2258064516129,0
A2000,수도권,20210712,109.550561797753,0
31000,울산,20210712,100.462962962963,0
28000,인천,20210712,108.059467918623,0
A1000,전국,20210712,106.1875,0
46000,전남,20210712,102.951807228916,0
45000,전북,20210712,102.593266606005,0
50000,제주,20210712,124.3961352657,0
26A02,중부산권,20210712,102.431610942249,1
A2001,지방권,20210712,103.103283009825,0
44000,충남,20210712,106.423741547708,0
43000,충북,20210712,104.501452081317,0
A5000,5대광역시,20210705,103.259660828468,0
A3000,6대광역시,20210705,104.697618263637,0
A6000,8개도,20210705,106.53025685677,0
A9000,9개도,20210705,110.575300866044,0
11A02,강남지역,20210705,105.380523731588,1
11A01,강북지역,20210705,105.142371440714,1
42000,강원,20210705,104.428251121076,0
41000,경기,20210705,114.899930183849,0
48000,경남,20210705,103.842794759825,0
41A02,경부1권,20210705,112.878254750176,1
41A03,경부2권,20210705,115.564424173318,1
47000,경북,20210705,102.523240371846,0
41A05,경원권,20210705,134.389140271493,1
41A04,경의권,20210705,108.371913580247,1
29000,광주,20210705,107.087959009394,0
27000,대구,20210705,98.331346841478,0
30000,대전,20210705,106.03700097371,0
11A11,도심권,20210705,101.677852348993,2
11A15,동남권,20210705,108.239171374765,2
41A06,동부1권,20210705,112.577319587629,1
41A07,동부2권,20210705,116.294642857143,1
26A01,동부산권,20210705,106.887417218543,1
11A12,동북권,20210705,106.818181818182,2
26000,부산,20210705,105.154849225754,0
11A14,서남권,20210705,103.183791606368,2
26A03,서부산권,20210705,104.775280898876,1
11A13,서북권,20210705,102.135922330097,2
11000,서울,20210705,105.263706483219,0
41A01,서해안권,20210705,114.541041482789,1
36000,세종,20210705,101.290322580645,0
A2000,수도권,20210705,111.278416514241,0
31000,울산,20210705,98.9583333333333,0
28000,인천,20210705,110.093896713615,0
A1000,전국,20210705,108.015625,0
46000,전남,20210705,103.433734939759,0
45000,전북,20210705,106.915377616015,0
50000,제주,20210705,126.570048309179,0
26A02,중부산권,20210705,104.103343465046,1
A2001,지방권,20210705,105.023364485981,0
44000,충남,20210705,110.030052592036,0
43000,충북,20210705,113.697967086157,0
A5000,5대광역시,20210628,104.149026248942,0
A3000,6대광역시,20210628,106.009453072248,0
A6000,8개도,20210628,107.330637007078,0
A9000,9개도,20210628,113.319057815846,0
11A02,강남지역,20210628,106.723716381418,1
11A01,강북지역,20210628,105.011933174224,1
42000,강원,20210628,104.819277108434,0
41000,경기,20210628,117.719167904903,0
48000,경남,20210628,104.960317460317,0
41A02,경부1권,20210628,115.336134453782,1
41A03,경부2권,20210628,118.705035971223,1
47000,경북,20210628,102.727272727273,0
41A05,경원권,20210628,134.090909090909,1
41A04,경의권,20210628,113.089005235602,1
29000,광주,20210628,107.297297297297,0
27000,대구,20210628,98.4657039711191,0
30000,대전,20210628,109.411764705882,0
11A11,도심권,20210628,103.378378378378,2
11A15,동남권,20210628,109.497206703911,2
41A06,동부1권,20210628,113.548387096774,1
41A07,동부2권,20210628,122.619047619048,1
26A01,동부산권,20210628,106.896551724138,1
11A12,동북권,20210628,106.470588235294,2
26000,부산,20210628,107.6875,0
11A14,서남권,20210628,104.565217391304,2
26A03,서부산권,20210628,108.478260869565,1
11A13,서북권,20210628,102.222222222222,2
11000,서울,20210628,105.857487922705,0
41A01,서해안권,20210628,117.168674698795,1
36000,세종,20210628,87.5,0
A2000,수도권,20210628,113.217461600647,0
31000,울산,20210628,95.3020134228188,0
28000,인천,20210628,113.333333333333,0
A1000,전국,20210628,109.393617021277,0
46000,전남,20210628,102.97619047619,0
45000,전북,20210628,108.260869565217,0
50000,제주,20210628,130.769230769231,0
26A02,중부산권,20210628,107.692307692308,1
A2001,지방권,20210628,105.143755615454,0
44000,충남,20210628,113.725490196078,0
43000,충북,20210628,109.459459459459,0
A5000,5대광역시,20210621,103.535139712108,0
A3000,6대광역시,20210621,105.216070222822,0
A6000,8개도,20210621,106.117290192113,0
A9000,9개도,20210621,112.783725910064,0
11A02,강남지역,20210621,107.946210268949,1
11A01,강북지역,20210621,105.847255369928,1
42000,강원,20210621,103.614457831325,0
41000,경기,20210621,117.682020802377,0
48000,경남,20210621,101.984126984127,0
41A02,경부1권,20210621,114.915966386555,1
41A03,경부2권,20210621,120.143884892086,1
47000,경북,20210621,102.424242424242,0
41A05,경원권,20210621,132.727272727273,1
41A04,경의권,20210621,112.041884816754,1
29000,광주,20210621,107.297297297297,0
27000,대구,20210621,97.8339350180506,0
30000,대전,20210621,109.117647058824,0
11A11,도심권,20210621,106.756756756757,2
11A15,동남권,20210621,111.45251396648,2
41A06,동부1권,20210621,113.225806451613,1
41A07,동부2권,20210621,120.238095238095,1
26A01,동부산권,20210621,106.896551724138,1
11A12,동북권,20210621,106.470588235294,2
26000,부산,20210621,107.0625,0
11A14,서남권,20210621,105.217391304348,2
26A03,서부산권,20210621,106.739130434783,1
11A13,서북권,20210621,103.333333333333,2
11000,서울,20210621,106.884057971014,0
41A01,서해안권,20210621,117.620481927711,1
36000,세종,20210621,88.3928571428571,0
A2000,수도권,20210621,113.358932902183,0
31000,울산,20210621,93.6241610738255,0
28000,인천,20210621,111.833333333333,0
A1000,전국,20210621,109.06914893617,0
46000,전남,20210621,102.97619047619,0
45000,전북,20210621,106.086956521739,0
50000,제주,20210621,128.846153846154,0
26A02,중부산권,20210621,107.396449704142,1
A2001,지방권,20210621,104.301437556155,0
44000,충남,20210621,114.052287581699,0
43000,충북,20210621,109.009009009009,0
A5000,5대광역시,20210614,103.704487722269,0
A3000,6대광역시,20210614,105.790006752194,0
A6000,8개도,20210614,105.712841253792,0
A9000,9개도,20210614,112.37687366167,0
11A02,강남지역,20210614,108.557457212714,1
11A01,강북지역,20210614,106.085918854415,1
42000,강원,20210614,104.21686746988,0
41000,경기,20210614,117.273402674591,0
48000,경남,20210614,100.992063492064,0
41A02,경부1권,20210614,115.546218487395,1
41A03,경부2권,20210614,117.805755395683,1
47000,경북,20210614,102.121212121212,0
41A05,경원권,20210614,132.272727272727,1
41A04,경의권,20210614,110.994764397906,1
29000,광주,20210614,107.027027027027,0
27000,대구,20210614,99.0974729241877,0
30000,대전,20210614,109.705882352941,0
11A11,도심권,20210614,106.756756756757,2
11A15,동남권,20210614,110.893854748603,2
41A06,동부1권,20210614,114.193548387097,1
41A07,동부2권,20210614,122.619047619048,1
26A01,동부산권,20210614,107.758620689655,1
11A12,동북권,20210614,106.862745098039,2
26000,부산,20210614,107.0625,0
11A14,서남권,20210614,106.739130434783,2
26A03,서부산권,20210614,105.434782608696,1
11A13,서북권,20210614,103.333333333333,2
11000,서울,20210614,107.306763285024,0
41A01,서해안권,20210614,117.469879518072,1
36000,세종,20210614,82.1428571428571,0
A2000,수도권,20210614,113.540824575586,0
31000,울산,20210614,92.2818791946309,0
28000,인천,20210614,114,0
A1000,전국,20210614,109.047872340426,0
46000,전남,20210614,101.785714285714,0
45000,전북,20210614,105.217391304348,0
50000,제주,20210614,126.923076923077,0
26A02,중부산권,20210614,107.692307692308,1
A2001,지방권,20210614,104.054357592093,0
44000,충남,20210614,113.725490196078,0
43000,충북,20210614,110.36036036036,0
A5000,5대광역시,20210607,103.492802709568,0
A3000,6대광역시,20210607,105.31735313977,0
A6000,8개도,20210607,105.561172901921,0
A9000,9개도,20210607,111.734475374732,0
11A02,강남지역,20210607,109.779951100244,1
11A01,강북지역,20210607,105.847255369928,1
42000,강원,20210607,105.421686746988,0
41000,경기,20210607,116.270430906389,0
48000,경남,20210607,100.198412698413,0
41A02,경부1권,20210607,112.605042016807,1
