region_cd,region_nm,research_date,apt_type,age_gbn,tr_gbn,indices,level_no
50000,제주,202012,1,13,D,91.5954361239318,0
A1000,전국,202012,1,13,D,94.979462377765,0
A2000,수도권,202012,1,13,D,95.0030740425798,0
A2001,지방권,202012,1,13,D,94.9550140187466,0
A3000,6대광역시,202012,1,13,D,93.250395776395,0
A5000,5대광역시,202012,1,13,D,94.1152140162783,0
A6000,8개도,202012,1,13,D,95.7819378559349,0
A9000,9개도,202012,1,13,D,95.1289713819081,0
11000,서울,202012,1,13,R,99.2017220446523,0
11A01,강북지역,202012,1,13,R,99.1289799310827,1
11A02,강남지역,202012,1,13,R,99.2507942184041,1
11A11,도심권,202012,1,13,R,99.4953262122601,2
11A12,동북권,202012,1,13,R,99.3073456921921,2
11A13,서북권,202012,1,13,R,98.5392308377902,2
11A14,서남권,202012,1,13,R,99.394565831336,2
11A15,동남권,202012,1,13,R,99.1219763993139,2
26000,부산,202012,1,13,R,98.4374520815284,0
26A01,동부산권,202012,1,13,R,97.9699071087491,1
26A02,중부산권,202012,1,13,R,99.4066239528773,1
26A03,서부산권,202012,1,13,R,97.43773547754,1
27000,대구,202012,1,13,R,98.4430899740507,0
28000,인천,202012,1,13,R,97.0847577563702,0
29000,광주,202012,1,13,R,99.4102044272226,0
30000,대전,202012,1,13,R,97.0218338931487,0
31000,울산,202012,1,13,R,96.4175332549978,0
36000,세종,202012,1,13,R,95.0998266968208,0
41000,경기,202012,1,13,R,98.3362383146485,0
41A01,서해안권,202012,1,13,R,98.5228008811134,1
41A02,경부1권,202012,1,13,R,99.3977717367617,1
41A03,경부2권,202012,1,13,R,98.6860595413229,1
41A04,경의권,202012,1,13,R,99.1486205001603,1
41A05,경원권,202012,1,13,R,97.7682031468977,1
41A06,동부1권,202012,1,13,R,96.2864483258144,1
41A07,동부2권,202012,1,13,R,99.7084457572966,1
42000,강원,202012,1,13,R,98.9572559895833,0
43000,충북,202012,1,13,R,98.8502523118074,0
44000,충남,202012,1,13,R,98.1131216937921,0
45000,전북,202012,1,13,R,100.047890049556,0
46000,전남,202012,1,13,R,99.5965895059878,0
47000,경북,202012,1,13,R,99.0497608751781,0
48000,경남,202012,1,13,R,98.5323767342829,0
50000,제주,202012,1,13,R,97.9369326853933,0
A1000,전국,202012,1,13,R,98.4778958890421,0
A2000,수도권,202012,1,13,R,98.4922686543661,0
A2001,지방권,202012,1,13,R,98.4630122610724,0
A3000,6대광역시,202012,1,13,R,97.9111935580362,0
A5000,5대광역시,202012,1,13,R,98.1220134316724,0
A6000,8개도,202012,1,13,R,98.8028808079059,0
A9000,9개도,202012,1,13,R,98.5630294089255,0
11000,서울,202012,1,13,S,97.1721754943753,0
11A01,강북지역,202012,1,13,S,97.653274770564,1
11A02,강남지역,202012,1,13,S,96.849161232401,1
11A11,도심권,202012,1,13,S,97.9620019678397,2
11A12,동북권,202012,1,13,S,97.7486742383421,2
11A13,서북권,202012,1,13,S,97.292207310289,2
11A14,서남권,202012,1,13,S,97.4391312316921,2
11A15,동남권,202012,1,13,S,96.322869012928,2
26000,부산,202012,1,13,S,92.6919790368863,0
26A01,동부산권,202012,1,13,S,92.0974292435246,1
26A02,중부산권,202012,1,13,S,93.4004858499848,1
26A03,서부산권,202012,1,13,S,92.3579586192379,1
27000,대구,202012,1,13,S,93.6376945060006,0
28000,인천,202012,1,13,S,86.0451878930662,0
29000,광주,202012,1,13,S,95.1164183968641,0
30000,대전,202012,1,13,S,91.7556709762952,0
31000,울산,202012,1,13,S,93.96943968409,0
36000,세종,202012,1,13,S,92.9210284309936,0
41000,경기,202012,1,13,S,89.8437409551486,0
41A01,서해안권,202012,1,13,S,89.0133001828806,1
41A02,경부1권,202012,1,13,S,89.9020789200867,1
41A03,경부2권,202012,1,13,S,91.1632693127782,1
41A04,경의권,202012,1,13,S,90.1618999717306,1
41A05,경원권,202012,1,13,S,88.2179092784901,1
41A06,동부1권,202012,1,13,S,89.8239871321296,1
41A07,동부2권,202012,1,13,S,95.2663752307916,1
42000,강원,202012,1,13,S,95.5523334022079,0
43000,충북,202012,1,13,S,94.0498321916158,0
44000,충남,202012,1,13,S,92.9178018896749,0
45000,전북,202012,1,13,S,96.4570320662984,0
46000,전남,202012,1,13,S,98.9194020568766,0
47000,경북,202012,1,13,S,95.0813977554535,0
48000,경남,202012,1,13,S,95.0243089820973,0
50000,제주,202012,1,13,S,92.7019317349069,0
A1000,전국,202012,1,13,S,92.9830502177845,0
A2000,수도권,202012,1,13,S,91.8735772053554,0
A2001,지방권,202012,1,13,S,94.1462548578756,0
A3000,6대광역시,202012,1,13,S,91.7651233160688,0
A5000,5대광역시,202012,1,13,S,93.2760336207427,0
A6000,8개도,202012,1,13,S,94.9347434941695,0
A9000,9개도,202012,1,13,S,92.2859701138952,0
11000,서울,202012,1,14,D,97.1693183086368,0
11A01,강북지역,202012,1,14,D,97.335961623942,1
11A02,강남지역,202012,1,14,D,97.0018669441831,1
11A11,도심권,202012,1,14,D,97.9040659709741,2
11A12,동북권,202012,1,14,D,97.4028855645739,2
11A13,서북권,202012,1,14,D,96.7795971142882,2
11A14,서남권,202012,1,14,D,97.4782411345956,2
11A15,동남권,202012,1,14,D,95.960404554193,2
26000,부산,202012,1,14,D,94.9967740506658,0
26A01,동부산권,202012,1,14,D,94.3955170607202,1
26A02,중부산권,202012,1,14,D,95.7961505925413,1
26A03,서부산권,202012,1,14,D,94.3264452364454,1
27000,대구,202012,1,14,D,95.2017069327281,0
28000,인천,202012,1,14,D,90.0904892528198,0
29000,광주,202012,1,14,D,97.7946802210775,0
30000,대전,202012,1,14,D,92.1945483271664,0
31000,울산,202012,1,14,D,90.9669051383968,0
36000,세종,202012,1,14,D,84.6651649508811,0
41000,경기,202012,1,14,D,94.1563461855069,0
41A01,서해안권,202012,1,14,D,92.1763359239118,1
41A02,경부1권,202012,1,14,D,95.7262523879301,1
41A03,경부2권,202012,1,14,D,95.516702069832,1
41A04,경의권,202012,1,14,D,94.1734990346824,1
41A05,경원권,202012,1,14,D,91.8255714065098,1
41A06,동부1권,202012,1,14,D,94.7293007696441,1
41A07,동부2권,202012,1,14,D,96.3465131515169,1
42000,강원,202012,1,14,D,97.1006328770075,0
43000,충북,202012,1,14,D,97.2804985870034,0
44000,충남,202012,1,14,D,96.1691941826298,0
45000,전북,202012,1,14,D,98.445683695166,0
46000,전남,202012,1,14,D,98.642689030538,0
47000,경북,202012,1,14,D,95.8236610118089,0
48000,경남,202012,1,14,D,98.3958947760935,0
50000,제주,202012,1,14,D,88.615395719227,0
A1000,전국,202012,1,14,D,95.4450961818457,0
A2000,수도권,202012,1,14,D,95.0431801806508,0
A2001,지방권,202012,1,14,D,95.9396507547188,0
A3000,6대광역시,202012,1,14,D,94.1028170322025,0
A5000,5대광역시,202012,1,14,D,94.7373815026562,0
A6000,8개도,202012,1,14,D,97.1431267533605,0
A9000,9개도,202012,1,14,D,95.4439731871598,0
11000,서울,202012,1,14,R,99.0364558270274,0
11A01,강북지역,202012,1,14,R,99.1602450444914,1
11A02,강남지역,202012,1,14,R,98.9120083946421,1
11A11,도심권,202012,1,14,R,99.2803709906364,2
11A12,동북권,202012,1,14,R,99.3679652421721,2
11A13,서북권,202012,1,14,R,98.390614222274,2
11A14,서남권,202012,1,14,R,99.1479821198875,2
11A15,동남권,202012,1,14,R,98.3940343608751,2
26000,부산,202012,1,14,R,99.1959269710291,0
26A01,동부산권,202012,1,14,R,98.7031968029364,1
26A02,중부산권,202012,1,14,R,99.4112162451071,1
26A03,서부산권,202012,1,14,R,99.301330154979,1
27000,대구,202012,1,14,R,98.6363241025214,0
28000,인천,202012,1,14,R,98.2268773363883,0
29000,광주,202012,1,14,R,99.3150113681465,0
30000,대전,202012,1,14,R,96.2035810664943,0
31000,울산,202012,1,14,R,97.3442951536135,0
36000,세종,202012,1,14,R,93.3209826231455,0
41000,경기,202012,1,14,R,98.2457720816335,0
41A01,서해안권,202012,1,14,R,98.0183304331064,1
41A02,경부1권,202012,1,14,R,98.9068652874274,1
41A03,경부2권,202012,1,14,R,98.6169731207913,1
41A04,경의권,202012,1,14,R,98.9922864988088,1
41A05,경원권,202012,1,14,R,97.1553387533526,1
41A06,동부1권,202012,1,14,R,97.1733284955962,1
41A07,동부2권,202012,1,14,R,99.0201838659266,1
42000,강원,202012,1,14,R,98.7492452336479,0
43000,충북,202012,1,14,R,99.2614733756718,0
44000,충남,202012,1,14,R,98.457135464932,0
45000,전북,202012,1,14,R,99.6086915312731,0
46000,전남,202012,1,14,R,99.1707653782379,0
47000,경북,202012,1,14,R,98.4813632284961,0
48000,경남,202012,1,14,R,99.4376446569544,0
50000,제주,202012,1,14,R,95.7176316881022,0
A1000,전국,202012,1,14,R,98.6098192804788,0
A2000,수도권,202012,1,14,R,98.544021363154,0
A2001,지방권,202012,1,14,R,98.6904637859352,0
A3000,6대광역시,202012,1,14,R,98.4296086494632,0
A5000,5대광역시,202012,1,14,R,98.4609147656921,0
A6000,8개도,202012,1,14,R,98.9547508086382,0
A9000,9개도,202012,1,14,R,98.5535114253895,0
11000,서울,202012,1,14,S,97.0229327256682,0
11A01,강북지역,202012,1,14,S,97.34647941549,1
11A02,강남지역,202012,1,14,S,96.6983437504388,1
11A11,도심권,202012,1,14,S,98.187586400813,2
11A12,동북권,202012,1,14,S,97.2831901241497,2
11A13,서북권,202012,1,14,S,97.0710347974492,2
11A14,서남권,202012,1,14,S,96.6695803151007,2
11A15,동남권,202012,1,14,S,96.7617525026326,2
26000,부산,202012,1,14,S,93.8533757019434,0
26A01,동부산권,202012,1,14,S,91.8588253477825,1
26A02,중부산권,202012,1,14,S,93.326053080869,1
26A03,서부산권,202012,1,14,S,96.4310845380649,1
27000,대구,202012,1,14,S,93.7527160089371,0
28000,인천,202012,1,14,S,87.7876200154166,0
29000,광주,202012,1,14,S,96.7467024719688,0
30000,대전,202012,1,14,S,92.4578472176689,0
31000,울산,202012,1,14,S,92.8485688334361,0
36000,세종,202012,1,14,S,88.5989797762713,0
41000,경기,202012,1,14,S,88.9181823796053,0
41A01,서해안권,202012,1,14,S,85.9301349606778,1
41A02,경부1권,202012,1,14,S,86.2414493169028,1
41A03,경부2권,202012,1,14,S,91.308908500101,1
41A04,경의권,202012,1,14,S,91.4241787820909,1
41A05,경원권,202012,1,14,S,86.5550946471741,1
41A06,동부1권,202012,1,14,S,89.1668418499485,1
41A07,동부2권,202012,1,14,S,95.6696971078704,1
42000,강원,202012,1,14,S,96.4616574343818,0
43000,충북,202012,1,14,S,96.7316176603797,0
44000,충남,202012,1,14,S,95.5840225139462,0
45000,전북,202012,1,14,S,98.4804043910265,0
46000,전남,202012,1,14,S,99.0462128097541,0
47000,경북,202012,1,14,S,94.0269043915891,0
48000,경남,202012,1,14,S,96.9580837485028,0
50000,제주,202012,1,14,S,82.808818409306,0
A1000,전국,202012,1,14,S,93.2904804935709,0
A2000,수도권,202012,1,14,S,91.8426641465362,0
A2001,지방권,202012,1,14,S,95.0947940028453,0
A3000,6대광역시,202012,1,14,S,93.1755145814491,0
A5000,5대광역시,202012,1,14,S,94.0354727086951,0
A6000,8개도,202012,1,14,S,96.109789066624,0
A9000,9개도,202012,1,14,S,91.9775175725139,0
11000,서울,202012,1,15,D,96.7953968465734,0
11A01,강북지역,202012,1,15,D,96.676756807842,1
11A02,강남지역,202012,1,15,D,96.8936238038344,1
11A11,도심권,202012,1,15,D,97.4741051075282,2
11A12,동북권,202012,1,15,D,96.4259026643472,2
11A13,서북권,202012,1,15,D,97.8621078847495,2
11A14,서남권,202012,1,15,D,97.6308931817687,2
11A15,동남권,202012,1,15,D,96.1732505158163,2
26000,부산,202012,1,15,D,94.6855328641836,0
26A01,동부산권,202012,1,15,D,93.7207351628693,1
26A02,중부산권,202012,1,15,D,95.809683998039,1
26A03,서부산권,202012,1,15,D,94.4412640133394,1
27000,대구,202012,1,15,D,94.4723422696941,0
28000,인천,202012,1,15,D,92.5549031361851,0
29000,광주,202012,1,15,D,98.3894188304191,0
30000,대전,202012,1,15,D,91.7501856260586,0
31000,울산,202012,1,15,D,94.4335421114867,0
36000,세종,202012,1,15,D,84.3958709595847,0
41000,경기,202012,1,15,D,94.6582732764684,0
41A01,서해안권,202012,1,15,D,94.0647694023021,1
41A02,경부1권,202012,1,15,D,97.0020704650137,1
41A03,경부2권,202012,1,15,D,95.1656521093456,1
41A04,경의권,202012,1,15,D,93.678531798125,1
41A05,경원권,202012,1,15,D,92.5913935184999,1
41A06,동부1권,202012,1,15,D,91.0227082834323,1
41A07,동부2권,202012,1,15,D,97.7311026987624,1
42000,강원,202012,1,15,D,96.7234625174675,0
43000,충북,202012,1,15,D,97.7572310717791,0
44000,충남,202012,1,15,D,96.4218962214586,0
45000,전북,202012,1,15,D,98.4575508128329,0
46000,전남,202012,1,15,D,98.4196427122252,0
47000,경북,202012,1,15,D,97.4566798180057,0
48000,경남,202012,1,15,D,99.4382057512339,0
50000,제주,202012,1,15,D,96.2647840428787,0
A1000,전국,202012,1,15,D,95.8169577021152,0
A2000,수도권,202012,1,15,D,95.0735429210329,0
A2001,지방권,202012,1,15,D,96.4405490262584,0
A3000,6대광역시,202012,1,15,D,94.2989057375401,0
A5000,5대광역시,202012,1,15,D,94.7823380928326,0
A6000,8개도,202012,1,15,D,97.9680494980942,0
A9000,9개도,202012,1,15,D,96.5067458586284,0
11000,서울,202012,1,15,R,99.036266055772,0
11A01,강북지역,202012,1,15,R,99.1071024163689,1
11A02,강남지역,202012,1,15,R,98.9777216461076,1
11A11,도심권,202012,1,15,R,98.9054364264944,2
11A12,동북권,202012,1,15,R,99.1305434082612,2
11A13,서북권,202012,1,15,R,99.0673113561157,2
11A14,서남권,202012,1,15,R,99.2350228590425,2
11A15,동남권,202012,1,15,R,98.7250706646645,2
26000,부산,202012,1,15,R,98.6474854578799,0
26A01,동부산권,202012,1,15,R,98.7453648558311,1
26A02,중부산권,202012,1,15,R,98.7720203154522,1
26A03,서부산권,202012,1,15,R,98.419473712472,1
27000,대구,202012,1,15,R,98.271957546667,0
28000,인천,202012,1,15,R,98.1805471284707,0
29000,광주,202012,1,15,R,99.5814140211837,0
30000,대전,202012,1,15,R,95.7634771455061,0
31000,울산,202012,1,15,R,97.9911126920404,0
36000,세종,202012,1,15,R,94.90837945125,0
41000,경기,202012,1,15,R,98.4117698069138,0
41A01,서해안권,202012,1,15,R,98.4517293144354,1
41A02,경부1권,202012,1,15,R,98.9402643990946,1
41A03,경부2권,202012,1,15,R,98.2091325450514,1
41A04,경의권,202012,1,15,R,99.1467853315289,1
41A05,경원권,202012,1,15,R,97.3147099350044,1
41A06,동부1권,202012,1,15,R,95.7122430444492,1
41A07,동부2권,202012,1,15,R,99.6008689922147,1
42000,강원,202012,1,15,R,98.4916287696254,0
43000,충북,202012,1,15,R,98.8305357950437,0
44000,충남,202012,1,15,R,98.857827192824,0
45000,전북,202012,1,15,R,99.7355130907341,0
46000,전남,202012,1,15,R,99.1699323128238,0
47000,경북,202012,1,15,R,99.1271846732367,0
48000,경남,202012,1,15,R,99.7318344054222,0
50000,제주,202012,1,15,R,99.0008176979899,0
A1000,전국,202012,1,15,R,98.67353709826,0
A2000,수도권,202012,1,15,R,98.5943543340335,0
A2001,지방권,202012,1,15,R,98.7395333662806,0
A3000,6대광역시,202012,1,15,R,98.1978477806734,0
A5000,5대광역시,202012,1,15,R,98.2025873801268,0
A6000,8개도,202012,1,15,R,99.2275203436054,0
A9000,9개도,202012,1,15,R,98.8699803336298,0
11000,서울,202012,1,15,S,95.4512854188737,0
11A01,강북지역,202012,1,15,S,95.5309745949416,1
11A02,강남지역,202012,1,15,S,95.385431577989,1
11A11,도심권,202012,1,15,S,98.169091971427,2
11A12,동북권,202012,1,15,S,95.1677614028946,2
11A13,서북권,202012,1,15,S,96.4452338033137,2
11A14,서남권,202012,1,15,S,96.3570422972873,2
11A15,동남권,202012,1,15,S,94.4384905174573,2
26000,부산,202012,1,15,S,91.5007158288851,0
26A01,동부산권,202012,1,15,S,89.4147846535722,1
26A02,중부산권,202012,1,15,S,92.8113720946974,1
26A03,서부산권,202012,1,15,S,92.1763563938634,1
27000,대구,202012,1,15,S,92.1095811485866,0
28000,인천,202012,1,15,S,88.7431127105945,0
29000,광주,202012,1,15,S,97.3616600212596,0
30000,대전,202012,1,15,S,91.0725148418213,0
31000,울산,202012,1,15,S,96.3017350720968,0
36000,세종,202012,1,15,S,83.855248626697,0
41000,경기,202012,1,15,S,87.505643373847,0
41A01,서해안권,202012,1,15,S,85.6651505628401,1
41A02,경부1권,202012,1,15,S,87.7924014107556,1
41A03,경부2권,202012,1,15,S,88.5799877550411,1
41A04,경의권,202012,1,15,S,88.6633171409721,1
41A05,경원권,202012,1,15,S,87.4459824670791,1
41A06,동부1권,202012,1,15,S,86.143773397746,1
41A07,동부2권,202012,1,15,S,97.3358847558385,1
42000,강원,202012,1,15,S,96.4482530839557,0
43000,충북,202012,1,15,S,95.8839617161338,0
44000,충남,202012,1,15,S,95.9293116799089,0
45000,전북,202012,1,15,S,98.0051927853668,0
46000,전남,202012,1,15,S,98.7920333403995,0
47000,경북,202012,1,15,S,95.6026145047731,0
48000,경남,202012,1,15,S,98.3046710455519,0
50000,제주,202012,1,15,S,92.1511299701414,0
A1000,전국,202012,1,15,S,92.9500499148543,0
A2000,수도권,202012,1,15,S,90.4008876090679,0
A2001,지방권,202012,1,15,S,95.1279103396543,0
A3000,6대광역시,202012,1,15,S,92.1588448555003,0
A5000,5대광역시,202012,1,15,S,93.1172255162042,0
A6000,8개도,202012,1,15,S,96.9704961056577,0
A9000,9개도,202012,1,15,S,92.7118776341621,0
11000,서울,202012,3,31,D,98.5152409285633,0
11A01,강북지역,202012,3,31,D,98.3171674069252,1
11A02,강남지역,202012,3,31,D,98.6914409152726,1
11A11,도심권,202012,3,31,D,98.717448535948,2
11A12,동북권,202012,3,31,D,98.1452234533369,2
11A13,서북권,202012,3,31,D,98.562852780903,2
11A14,서남권,202012,3,31,D,98.8309155040255,2
11A15,동남권,202012,3,31,D,98.4771844833288,2
26000,부산,202012,3,31,D,99.6902944804604,0
26A01,동부산권,202012,3,31,D,99.8143164020803,1
26A02,중부산권,202012,3,31,D,99.7479447618333,1
26A03,서부산권,202012,3,31,D,99.2195382707144,1
27000,대구,202012,3,31,D,99.2085773894118,0
28000,인천,202012,3,31,D,98.5010130376439,0
29000,광주,202012,3,31,D,99.7515686956327,0
30000,대전,202012,3,31,D,99.4582903965968,0
31000,울산,202012,3,31,D,98.6524567072664,0
36000,세종,202012,3,31,D,100.504911236866,0
41000,경기,202012,3,31,D,99.3216955246925,0
41A01,서해안권,202012,3,31,D,99.3609579195328,1
41A02,경부1권,202012,3,31,D,99.2142271108583,1
41A03,경부2권,202012,3,31,D,99.3617190949379,1
41A04,경의권,202012,3,31,D,99.6783959275512,1
41A05,경원권,202012,3,31,D,99.1710025225498,1
41A06,동부1권,202012,3,31,D,98.9542784232368,1
41A07,동부2권,202012,3,31,D,99.8082721672634,1
42000,강원,202012,3,31,D,99.5535658947487,0
43000,충북,202012,3,31,D,99.3684835291856,0
44000,충남,202012,3,31,D,99.4789302966347,0
45000,전북,202012,3,31,D,99.4088367662882,0
46000,전남,202012,3,31,D,99.4689140290051,0
47000,경북,202012,3,31,D,99.7846892447217,0
48000,경남,202012,3,31,D,100.011078031838,0
50000,제주,202012,3,31,D,99.8142729216742,0
A1000,전국,202012,3,31,D,99.0498733438772,0
A2000,수도권,202012,3,31,D,98.8766045848734,0
A2001,지방권,202012,3,31,D,99.6373916025098,0
A3000,6대광역시,202012,3,31,D,99.1435394335657,0
A5000,5대광역시,202012,3,31,D,99.5862689832451,0
A6000,8개도,202012,3,31,D,99.6677236548365,0
A9000,9개도,202012,3,31,D,99.4154886967184,0
11000,서울,202012,3,31,R,99.5562745312088,0
11A01,강북지역,202012,3,31,R,99.5367675702655,1
11A02,강남지역,202012,3,31,R,99.5735975806377,1
11A11,도심권,202012,3,31,R,99.5406597000503,2
11A12,동북권,202012,3,31,R,99.5171436351729,2
11A13,서북권,202012,3,31,R,99.5719629007368,2
11A14,서남권,202012,3,31,R,99.6739464603708,2
11A15,동남권,202012,3,31,R,99.4193655604478,2
26000,부산,202012,3,31,R,99.9729140302953,0
26A01,동부산권,202012,3,31,R,100.162501764162,1
26A02,중부산권,202012,3,31,R,99.9401616180198,1
26A03,서부산권,202012,3,31,R,99.7563552946371,1
27000,대구,202012,3,31,R,99.5230039279856,0
28000,인천,202012,3,31,R,99.5952372385417,0
29000,광주,202012,3,31,R,99.8733398448798,0
30000,대전,202012,3,31,R,99.6175308666109,0
31000,울산,202012,3,31,R,99.4237955375654,0
36000,세종,202012,3,31,R,100.27374975003,0
41000,경기,202012,3,31,R,99.7263540278406,0
41A01,서해안권,202012,3,31,R,99.7837443037006,1
41A02,경부1권,202012,3,31,R,99.5895945065597,1
41A03,경부2권,202012,3,31,R,99.7556651327688,1
41A04,경의권,202012,3,31,R,99.954276138085,1
41A05,경원권,202012,3,31,R,99.7537042281326,1
41A06,동부1권,202012,3,31,R,99.427441041178,1
41A07,동부2권,202012,3,31,R,99.9791167740809,1
42000,강원,202012,3,31,R,99.883036930358,0
43000,충북,202012,3,31,R,99.6705344980952,0
44000,충남,202012,3,31,R,99.6382158879624,0
45000,전북,202012,3,31,R,99.6747543250654,0
46000,전남,202012,3,31,R,99.7809934000518,0
47000,경북,202012,3,31,R,99.999676948757,0
48000,경남,202012,3,31,R,100.910161596924,0
50000,제주,202012,3,31,R,99.9180757486967,0
A1000,전국,202012,3,31,R,99.7017741707781,0
A2000,수도권,202012,3,31,R,99.6362642667493,0
A2001,지방권,202012,3,31,R,99.9233732711958,0
A3000,6대광역시,202012,3,31,R,99.7662538032348,0
A5000,5대광역시,202012,3,31,R,99.8836177095049,0
A6000,8개도,202012,3,31,R,99.9500289958866,0
A9000,9개도,202012,3,31,R,99.7870099356007,0
11000,서울,202012,3,31,S,98.2388851189373,0
11A01,강북지역,202012,3,31,S,98.3007577279044,1
11A02,강남지역,202012,3,31,S,98.1839822910894,1
11A11,도심권,202012,3,31,S,99.0132460332935,2
11A12,동북권,202012,3,31,S,98.0568750937033,2
11A13,서북권,202012,3,31,S,98.624708496741,2
11A14,서남권,202012,3,31,S,98.4727432635277,2
11A15,동남권,202012,3,31,S,97.7412543092191,2
26000,부산,202012,3,31,S,99.4175092584597,0
26A01,동부산권,202012,3,31,S,99.3455865605485,1
26A02,중부산권,202012,3,31,S,99.4996829814353,1
26A03,서부산권,202012,3,31,S,99.209193563697,1
27000,대구,202012,3,31,S,98.4341062219186,0
28000,인천,202012,3,31,S,99.947444721111,0
29000,광주,202012,3,31,S,99.8108275145975,0
30000,대전,202012,3,31,S,98.2112113042914,0
31000,울산,202012,3,31,S,99.9574088526363,0
36000,세종,202012,3,31,S,101.53501078964,0
41000,경기,202012,3,31,S,99.1154686729282,0
41A01,서해안권,202012,3,31,S,99.1407901116385,1
41A02,경부1권,202012,3,31,S,98.8860208973894,1
41A03,경부2권,202012,3,31,S,99.0498440010276,1
41A04,경의권,202012,3,31,S,99.6164355736039,1
41A05,경원권,202012,3,31,S,98.8599472574082,1
41A06,동부1권,202012,3,31,S,98.839459482319,1
41A07,동부2권,202012,3,31,S,99.6645021439429,1
42000,강원,202012,3,31,S,99.3959756227884,0
43000,충북,202012,3,31,S,99.4209517431017,0
44000,충남,202012,3,31,S,100.349661819192,0
45000,전북,202012,3,31,S,100.060147065076,0
46000,전남,202012,3,31,S,99.5951929986177,0
47000,경북,202012,3,31,S,99.438871496893,0
48000,경남,202012,3,31,S,100.068975535302,0
50000,제주,202012,3,31,S,100.142507072093,0
A1000,전국,202012,3,31,S,98.9844967763992,0
A2000,수도권,202012,3,31,S,98.7805819784432,0
A2001,지방권,202012,3,31,S,99.676401111578,0
A3000,6대광역시,202012,3,31,S,99.5947405655486,0
A5000,5대광역시,202012,3,31,S,99.3537581696794,0
A6000,8개도,202012,3,31,S,99.902811330463,0
A9000,9개도,202012,3,31,S,99.3285381125455,0
11000,서울,202012,3,32,D,98.9820748533176,0
11A01,강북지역,202012,3,32,D,98.8128655337096,1
11A02,강남지역,202012,3,32,D,99.118435343687,1
11A11,도심권,202012,3,32,D,99.2702361918158,2
11A12,동북권,202012,3,32,D,98.5251609897492,2
11A13,서북권,202012,3,32,D,99.0222371378252,2
11A14,서남권,202012,3,32,D,99.2540519856163,2
11A15,동남권,202012,3,32,D,98.9589915603449,2
26000,부산,202012,3,32,D,99.7116459584945,0
26A01,동부산권,202012,3,32,D,99.6510187679109,1
26A02,중부산권,202012,3,32,D,99.8174341751217,1
26A03,서부산권,202012,3,32,D,99.4824400244686,1
27000,대구,202012,3,32,D,99.0350521790967,0
28000,인천,202012,3,32,D,98.6036661559537,0
29000,광주,202012,3,32,D,99.9651740881314,0
30000,대전,202012,3,32,D,99.0245017787109,0
31000,울산,202012,3,32,D,99.3475125081274,0
36000,세종,202012,3,32,D,100,0
41000,경기,202012,3,32,D,99.1117276347335,0
41A01,서해안권,202012,3,32,D,99.0557836381078,1
41A02,경부1권,202012,3,32,D,98.9029248204381,1
41A03,경부2권,202012,3,32,D,99.3720714038893,1
41A04,경의권,202012,3,32,D,99.6685667133487,1
41A05,경원권,202012,3,32,D,99.2239420575033,1
41A06,동부1권,202012,3,32,D,98.8114097877772,1
41A07,동부2권,202012,3,32,D,99.781168029509,1
42000,강원,202012,3,32,D,100.132748938062,0
43000,충북,202012,3,32,D,100.17642532218,0
44000,충남,202012,3,32,D,99.4922007732598,0
45000,전북,202012,3,32,D,100.095768615767,0
46000,전남,202012,3,32,D,100.320616895101,0
47000,경북,202012,3,32,D,99.8559660627774,0
48000,경남,202012,3,32,D,100.656848933755,0
50000,제주,202012,3,32,D,100.206830271773,0
A1000,전국,202012,3,32,D,99.1684113538459,0
A2000,수도권,202012,3,32,D,98.967693461708,0
A2001,지방권,202012,3,32,D,99.7521890284987,0
A3000,6대광역시,202012,3,32,D,99.0807909719599,0
A5000,5대광역시,202012,3,32,D,99.4675137590334,0
A6000,8개도,202012,3,32,D,100.10450516191,0
A9000,9개도,202012,3,32,D,99.4211907212804,0
11000,서울,202012,3,32,R,99.699006561886,0
11A01,강북지역,202012,3,32,R,99.6567755946205,1
11A02,강남지역,202012,3,32,R,99.732999669918,1
11A11,도심권,202012,3,32,R,99.7564574393363,2
11A12,동북권,202012,3,32,R,99.6499140148555,2
11A13,서북권,202012,3,32,R,99.6249091431954,2
11A14,서남권,202012,3,32,R,99.8494824056328,2
11A15,동남권,202012,3,32,R,99.5960216948395,2
26000,부산,202012,3,32,R,99.892170308201,0
26A01,동부산권,202012,3,32,R,99.7559488034892,1
26A02,중부산권,202012,3,32,R,99.9509425281792,1
26A03,서부산권,202012,3,32,R,99.915360795327,1
27000,대구,202012,3,32,R,99.5864153110521,0
28000,인천,202012,3,32,R,99.6152447728179,0
29000,광주,202012,3,32,R,99.9367435735157,0
30000,대전,202012,3,32,R,99.317544417873,0
31000,울산,202012,3,32,R,99.8793263980723,0
36000,세종,202012,3,32,R,100,0
41000,경기,202012,3,32,R,99.6144934809042,0
41A01,서해안권,202012,3,32,R,99.6621003782352,1
41A02,경부1권,202012,3,32,R,99.4195934806561,1
41A03,경부2권,202012,3,32,R,99.8197175427023,1
41A04,경의권,202012,3,32,R,99.9456778552267,1
41A05,경원권,202012,3,32,R,99.576954322976,1
41A06,동부1권,202012,3,32,R,99.1031683214338,1
41A07,동부2권,202012,3,32,R,99.887049799409,1
42000,강원,202012,3,32,R,99.9862336498681,0
43000,충북,202012,3,32,R,100.331801310477,0
44000,충남,202012,3,32,R,99.7229732621776,0
45000,전북,202012,3,32,R,99.9582797877151,0
