region_cd,region_nm,research_date,apt_type,buy_dom_indices,level_no
26A01,동부산권,202201,1,93.1013431013431,1
26A02,중부산권,202201,1,98.17757009345794,1
26A03,서부산권,202201,1,92.29274611398962,1
27000,대구,202201,1,83.47993402968663,0
28000,인천,202201,1,97.16209716209717,0
29000,광주,202201,1,101.10236220472441,0
30000,대전,202201,1,92.9084380610413,0
31000,울산,202201,1,90.66168623265742,0
36000,세종,202201,1,87.79761904761907,0
41000,경기,202201,1,91.82645956079271,0
41A01,서해안권,202201,1,92.7960927960928,1
41A02,경부1권,202201,1,87.9792072774529,1
41A03,경부2권,202201,1,92.66561514195584,1
41A04,경의권,202201,1,90.72494669509595,1
41A05,경원권,202201,1,93.67176634214185,1
41A06,동부1권,202201,1,92.01520912547527,1
41A07,동부2권,202201,1,99.42084942084941,1
42000,강원,202201,1,101.85714285714286,0
43000,충북,202201,1,98.91681109185441,0
44000,충남,202201,1,99.45130315500685,0
45000,전북,202201,1,102.48138957816379,0
46000,전남,202201,1,94.23274974253349,0
47000,경북,202201,1,97.2121212121212,0
48000,경남,202201,1,99.82213438735177,0
50000,제주,202201,1,94.44444444444443,0
A1000,전국,202201,1,93.95857142857143,0
A2000,수도권,202201,1,91.6044776119403,0
A2001,지방권,202201,1,96.08627067014795,0
A3000,6대광역시,202201,1,93.44635627530366,0
A5000,5대광역시,202201,1,92.45609537238816,0
A6000,8개도,202201,1,99.12169415438665,0
A9000,9개도,202201,1,95.64395873761619,0
11000,서울,202201,3,94.67794759825328,0
11A01,강북지역,202201,3,94.4393801276208,1
11A02,강남지역,202201,3,95.03401360544218,1
11A11,도심권,202201,3,94.39461883408073,2
11A12,동북권,202201,3,95.37223340040242,2
11A13,서북권,202201,3,93.23607427055704,2
11A14,서남권,202201,3,96.76339285714285,2
11A15,동남권,202201,3,92.33449477351917,2
26000,부산,202201,3,97.76119402985074,0
26A01,동부산권,202201,3,93.87755102040816,1
26A02,중부산권,202201,3,99.26108374384238,1
26A03,서부산권,202201,3,100,1
27000,대구,202201,3,89.13043478260869,0
28000,인천,202201,3,97.67080745341613,0
29000,광주,202201,3,101.78571428571429,0
30000,대전,202201,3,97.8021978021978,0
31000,울산,202201,3,100.85714285714286,0
36000,세종,202201,3,105.1948051948052,0
41000,경기,202201,3,97.57281553398059,0
41A01,서해안권,202201,3,97.79735682819384,1
41A02,경부1권,202201,3,97.93233082706766,1
41A03,경부2권,202201,3,98.57142857142858,1
41A04,경의권,202201,3,93.5064935064935,1
41A05,경원권,202201,3,95.8128078817734,1
41A06,동부1권,202201,3,97.8021978021978,1
41A07,동부2권,202201,3,102.72108843537414,1
42000,강원,202201,3,99.55357142857143,0
43000,충북,202201,3,108.82352941176471,0
44000,충남,202201,3,95.34161490683229,0
45000,전북,202201,3,104.46428571428571,0
46000,전남,202201,3,99.68944099378882,0
47000,경북,202201,3,95.71428571428571,0
48000,경남,202201,3,109.4871794871795,0
50000,제주,202201,3,99.35483870967741,0
A1000,전국,202201,3,97.51024267254962,0
A2000,수도권,202201,3,96.25748502994011,0
A2001,지방권,202201,3,99.65782720273738,0
A3000,6대광역시,202201,3,97.37975592246949,0
A5000,5대광역시,202201,3,97.2922502334267,0
A6000,8개도,202201,3,101.42857142857143,0
A9000,9개도,202201,3,99.0801576872536,0
11000,서울,202201,7,97.55244755244755,0
11A01,강북지역,202201,7,97.63779527559055,1
11A02,강남지역,202201,7,97.42857142857143,1
11A11,도심권,202201,7,97.5,2
11A12,동북권,202201,7,100,2
11A13,서북권,202201,7,93.57142857142857,2
11A14,서남권,202201,7,100,2
11A15,동남권,202201,7,93.57142857142857,2
26000,부산,202201,7,98.79999999999998,0
26A01,동부산권,202201,7,97.33333333333333,1
26A02,중부산권,202201,7,100,1
26A03,서부산권,202201,7,98.57142857142857,1
27000,대구,202201,7,101.06382978723403,0
28000,인천,202201,7,100.26315789473685,0
29000,광주,202201,7,101.3888888888889,0
30000,대전,202201,7,102.85714285714286,0
31000,울산,202201,7,96.5625,0
36000,세종,202201,7,105,0
41000,경기,202201,7,101.93798449612403,0
41A01,서해안권,202201,7,97.08333333333334,1
41A02,경부1권,202201,7,107.5,1
41A03,경부2권,202201,7,108.5,1
41A04,경의권,202201,7,97.05882352941177,1
41A05,경원권,202201,7,100.625,1
41A06,동부1권,202201,7,97.5,1
41A07,동부2권,202201,7,105.5,1
42000,강원,202201,7,105.61403508771929,0
43000,충북,202201,7,100.18181818181819,0
44000,충남,202201,7,99.5,0
45000,전북,202201,7,101.86440677966101,0
46000,전남,202201,7,101.26760563380282,0
47000,경북,202201,7,100.25316455696202,0
48000,경남,202201,7,100.3896103896104,0
50000,제주,202201,7,101.53846153846153,0
A1000,전국,202201,7,100.78854534135712,0
A2000,수도권,202201,7,100.19778481012659,0
A2001,지방권,202201,7,100.9985935302391,0
A3000,6대광역시,202201,7,100.16806722689076,0
A5000,5대광역시,202201,7,100.14999999999999,0
A6000,8개도,202201,7,101.22736418511067,0
A9000,9개도,202201,7,101.37380191693292,0
11000,서울,202112,0,94.26657736101808,0
11A01,강북지역,202112,0,93.87964148527529,1
11A02,강남지역,202112,0,94.69101123595505,1
11A11,도심권,202112,0,94.06919275123558,2
11A12,동북권,202112,0,94.17539267015707,2
11A13,서북권,202112,0,93.09145129224652,2
11A14,서남권,202112,0,96.09946367625548,2
11A15,동남권,202112,0,92.7766732935719,2
26000,부산,202112,0,95.99112426035504,0
26A01,동부산권,202112,0,93.94812680115272,1
26A02,중부산권,202112,0,98.8388969521045,1
26A03,서부산권,202112,0,94.1207075962539,1
27000,대구,202112,0,87.74266365688489,0
28000,인천,202112,0,100.13508297954458,0
29000,광주,202112,0,101.53194263363754,0
30000,대전,202112,0,96.15907545887151,0
31000,울산,202112,0,97.68081761006289,0
36000,세종,202112,0,86.85300207039337,0
41000,경기,202112,0,94.87114490916773,0
41A01,서해안권,202112,0,94.1787598944591,1
41A02,경부1권,202112,0,93.42175066312998,1
41A03,경부2권,202112,0,96.56003505696758,1
41A04,경의권,202112,0,91.0621009866512,1
41A05,경원권,202112,0,97.95409181636727,1
41A06,동부1권,202112,0,95.05338078291815,1
41A07,동부2권,202112,0,103.16205533596838,1
42000,강원,202112,0,102.6606772633034,0
43000,충북,202112,0,97.67441860465117,0
44000,충남,202112,0,101.32881709223554,0
45000,전북,202112,0,102.69183168316832,0
46000,전남,202112,0,94.85541358439811,0
47000,경북,202112,0,99.07657657657658,0
48000,경남,202112,0,100.51463493084592,0
50000,제주,202112,0,98.6086956521739,0
A1000,전국,202112,0,96.57330994000043,0
A2000,수도권,202112,0,95.28801790690237,0
A2001,지방권,202112,0,97.73232822540781,0
A3000,6대광역시,202112,0,96.26093235978496,0
A5000,5대광역시,202112,0,95.24412479740681,0
A6000,8개도,202112,0,99.87429064004023,0
A9000,9개도,202112,0,97.57532225500853,0
11000,서울,202112,1,92.82006920415223,0
11A01,강북지역,202112,1,91.77115987460816,1
11A02,강남지역,202112,1,93.83018867924527,1
11A11,도심권,202112,1,90.40247678018576,2
11A12,동북권,202112,1,92.15568862275448,2
11A13,서북권,202112,1,91.41323792486584,2
11A14,서남권,202112,1,94.59279038718292,2
11A15,동남권,202112,1,92.83854166666667,2
26000,부산,202112,1,95.88500563697859,0
26A01,동부산권,202112,1,93.89499389499389,1
26A02,중부산권,202112,1,99.29906542056075,1
26A03,서부산권,202112,1,93.26424870466322,1
27000,대구,202112,1,86.11874656404619,0
28000,인천,202112,1,100.38480038480039,0
29000,광주,202112,1,101.73228346456693,0
30000,대전,202112,1,94.43447037701975,0
31000,울산,202112,1,96.4247598719317,0
36000,세종,202112,1,81.1011904761905,0
41000,경기,202112,1,93.36904124263525,0
41A01,서해안권,202112,1,93.40659340659342,1
41A02,경부1권,202112,1,91.35802469135804,1
41A03,경부2권,202112,1,95.47844374342797,1
41A04,경의권,202112,1,88.98365316275763,1
41A05,경원권,202112,1,97.2183588317107,1
41A06,동부1권,202112,1,93.8212927756654,1
41A07,동부2권,202112,1,100.77220077220078,1
42000,강원,202112,1,102.57142857142857,0
43000,충북,202112,1,97.61698440207972,0
44000,충남,202112,1,101.61179698216735,0
45000,전북,202112,1,103.14309346567411,0
46000,전남,202112,1,92.12152420185377,0
47000,경북,202112,1,99.39393939393939,0
48000,경남,202112,1,100.51424050632913,0
50000,제주,202112,1,99.33333333333333,0
A1000,전국,202112,1,95.72118406766103,0
A2000,수도권,202112,1,94.07498796340876,0
A2001,지방권,202112,1,97.2092264171472,0
A3000,6대광역시,202112,1,95.67307692307692,0
A5000,5대광역시,202112,1,94.41738238687348,0
A6000,8개도,202112,1,99.86334797462176,0
A9000,9개도,202112,1,96.76710929519919,0
11000,서울,202112,3,97.49045280960175,0
11A01,강북지역,202112,3,97.81420765027323,1
11A02,강남지역,202112,3,97.00680272108843,1
11A11,도심권,202112,3,98.66071428571428,2
11A12,동북권,202112,3,99.39637826961771,2
11A13,서북권,202112,3,95.22546419098143,2
11A14,서남권,202112,3,100,2
11A15,동남권,202112,3,92.33449477351917,2
26000,부산,202112,3,95.0959488272921,0
26A01,동부산권,202112,3,92.17687074829932,1
26A02,중부산권,202112,3,96.0591133004926,1
26A03,서부산권,202112,3,97.05882352941177,1
27000,대구,202112,3,84.78260869565217,0
28000,인천,202112,3,98.2919254658385,0
29000,광주,202112,3,98.80952380952381,0
30000,대전,202112,3,100.27472527472528,0
31000,울산,202112,3,105.42857142857143,0
36000,세종,202112,3,96.1038961038961,0
41000,경기,202112,3,99.54177897574125,0
41A01,서해안권,202112,3,96.81318681318682,1
41A02,경부1권,202112,3,101.31578947368422,1
41A03,경부2권,202112,3,100.5357142857143,1
41A04,경의권,202112,3,99.35064935064935,1
41A05,경원권,202112,3,99.01477832512317,1
41A06,동부1권,202112,3,98.71794871794872,1
41A07,동부2권,202112,3,105.4421768707483,1
42000,강원,202112,3,98.66071428571429,0
43000,충북,202112,3,100.84033613445378,0
44000,충남,202112,3,102.48447204968943,0
45000,전북,202112,3,101.33928571428572,0
46000,전남,202112,3,97.51552795031056,0
47000,경북,202112,3,93.42857142857143,0
48000,경남,202112,3,99.23469387755102,0
50000,제주,202112,3,94.51612903225806,0
A1000,전국,202112,3,98.07843754922035,0
A2000,수도권,202112,3,98.50374064837905,0
A2001,지방권,202112,3,97.3492945703292,0
A3000,6대광역시,202112,3,96.8413496051687,0
A5000,5대광역시,202112,3,96.40522875816994,0
A6000,8개도,202112,3,98.27875734676742,0
A9000,9개도,202112,3,99.0479317137229,0
11000,서울,202112,7,98.02325581395348,0
11A01,강북지역,202112,7,98.0392156862745,1
11A02,강남지역,202112,7,98,1
11A11,도심권,202112,7,96.66666666666667,2
11A12,동북권,202112,7,100.39999999999999,2
11A13,서북권,202112,7,95,2
11A14,서남권,202112,7,100.95238095238095,2
11A15,동남권,202112,7,93.57142857142857,2
26000,부산,202112,7,98.80000000000001,0
26A01,동부산권,202112,7,98,1
26A02,중부산권,202112,7,99.52380952380952,1
26A03,서부산권,202112,7,98.57142857142857,1
27000,대구,202112,7,102.34042553191489,0
28000,인천,202112,7,100.52631578947368,0
29000,광주,202112,7,101.38888888888889,0
30000,대전,202112,7,102.85714285714286,0
31000,울산,202112,7,96.5625,0
36000,세종,202112,7,104.28571428571429,0
41000,경기,202112,7,103.17829457364341,0
41A01,서해안권,202112,7,100,1
41A02,경부1권,202112,7,106.875,1
41A03,경부2권,202112,7,106,1
41A04,경의권,202112,7,102.94117647058823,1
41A05,경원권,202112,7,101.875,1
41A06,동부1권,202112,7,98.75,1
41A07,동부2권,202112,7,106,1
42000,강원,202112,7,104.56140350877192,0
43000,충북,202112,7,96.54545454545455,0
44000,충남,202112,7,99.33333333333333,0
45000,전북,202112,7,101.35593220338984,0
46000,전남,202112,7,101.12676056338029,0
47000,경북,202112,7,100.25316455696202,0
48000,경남,202112,7,101.16883116883116,0
50000,제주,202112,7,101.02564102564102,0
A1000,전국,202112,7,100.7780082987552,0
A2000,수도권,202112,7,101.02766798418972,0
A2001,지방권,202112,7,100.68917018284108,0
A3000,6대광역시,202112,7,100.46218487394958,0
A5000,5대광역시,202112,7,100.44999999999999,0
A6000,8개도,202112,7,100.6841046277666,0
A9000,9개도,202112,7,101.19808306709265,0
11000,서울,202111,0,99.10259844628985,0
11A01,강북지역,202111,0,99.07834101382488,1
11A02,강남지역,202111,0,99.12921348314606,1
11A11,도심권,202111,0,103.29489291598023,2
11A12,동북권,202111,0,98.88743455497382,2
11A13,서북권,202111,0,96.97120158887786,2
11A14,서남권,202111,0,99.53681131155533,2
11A15,동남권,202111,0,98.57521537442015,2
26000,부산,202111,0,98.57988165680473,0
26A01,동부산권,202111,0,97.88664745437079,1
26A02,중부산권,202111,0,101.41509433962264,1
26A03,서부산권,202111,0,95.26534859521333,1
27000,대구,202111,0,91.17381489841986,0
28000,인천,202111,0,101.48591277499034,0
29000,광주,202111,0,104.20469361147326,0
30000,대전,202111,0,102.92318150917743,0
31000,울산,202111,0,98.27044025157232,0
36000,세종,202111,0,95.44513457556936,0
41000,경기,202111,0,100.31263202365864,0
41A01,서해안권,202111,0,100.64313984168867,1
41A02,경부1권,202111,0,97.50663129973475,1
41A03,경부2권,202111,0,102.32252410166521,1
41A04,경의권,202111,0,97.79454439930352,1
41A05,경원권,202111,0,102.39520958083833,1
41A06,동부1권,202111,0,98.00711743772243,1
41A07,동부2권,202111,0,110.57312252964428,1
42000,강원,202111,0,105.63234277816171,0
43000,충북,202111,0,103.45607235142118,0
44000,충남,202111,0,104.89838457529963,0
45000,전북,202111,0,104.76485148514851,0
46000,전남,202111,0,97.78076664425016,0
47000,경북,202111,0,102.52252252252252,0
48000,경남,202111,0,103.63227258116362,0
50000,제주,202111,0,100.34782608695652,0
A1000,전국,202111,0,100.59021009313406,0
A2000,수도권,202111,0,100.0388269687557,0
A2001,지방권,202111,0,101.08740423428617,0
A3000,6대광역시,202111,0,99.04116183904357,0
A5000,5대광역시,202111,0,98.39951377633712,0
A6000,8개도,202111,0,103.18896789485026,0
A9000,9개도,202111,0,101.86738100784223,0
11000,서울,202111,1,98.63514033064206,0
11A01,강북지역,202111,1,98.37382445141066,1
11A02,강남지역,202111,1,98.88679245283019,1
11A11,도심권,202111,1,99.07120743034056,2
11A12,동북권,202111,1,98.32335329341319,2
11A13,서북권,202111,1,98.1216457960644,2
11A14,서남권,202111,1,99.19893190921229,2
11A15,동남권,202111,1,98.48090277777779,2
26000,부산,202111,1,99.04171364148816,0
26A01,동부산권,202111,1,98.22954822954821,1
26A02,중부산권,202111,1,102.28971962616822,1
26A03,서부산권,202111,1,95.40155440414507,1
27000,대구,202111,1,89.55470038482682,0
28000,인천,202111,1,102.14045214045213,0
29000,광주,202111,1,105.11811023622047,0
30000,대전,202111,1,103.14183123877916,0
31000,울산,202111,1,97.38527214514407,0
36000,세종,202111,1,94.49404761904762,0
41000,경기,202111,1,99.6036422067488,0
41A01,서해안권,202111,1,100.36630036630036,1
41A02,경부1권,202111,1,96.65367121507471,1
41A03,경부2권,202111,1,102.07676130389065,1
41A04,경의권,202111,1,97.22814498933903,1
41A05,경원권,202111,1,103.40751043115438,1
41A06,동부1권,202111,1,95.57984790874525,1
41A07,동부2권,202111,1,110.42471042471043,1
42000,강원,202111,1,105.28571428571429,0
43000,충북,202111,1,106.19584055459272,0
44000,충남,202111,1,105.28120713305898,0
45000,전북,202111,1,106.53432588916459,0
46000,전남,202111,1,96.70442842430485,0
47000,경북,202111,1,103.15151515151516,0
48000,경남,202111,1,104.11067193675889,0
50000,제주,202111,1,100.88888888888889,0
A1000,전국,202111,1,100.53428571428572,0
A2000,수도권,202111,1,99.61783822821376,0
A2001,지방권,202111,1,101.36259791122716,0
A3000,6대광역시,202111,1,99.0334008097166,0
A5000,5대광역시,202111,1,98.20535828739905,0
A6000,8개도,202111,1,103.99141212062067,0
A9000,9개도,202111,1,101.89970380962109,0
11000,서울,202111,3,100.21810250817884,0
11A01,강북지역,202111,3,100.45495905368517,1
11A02,강남지역,202111,3,99.8639455782313,1
11A11,도심권,202111,3,110.71428571428572,2
11A12,동북권,202111,3,100.20120724346079,2
11A13,서북권,202111,3,94.70899470899471,2
11A14,서남권,202111,3,100.33482142857143,2
11A15,동남권,202111,3,99.12891986062718,2
26000,부산,202111,3,94.77611940298506,0
26A01,동부산권,202111,3,95.23809523809523,1
26A02,중부산권,202111,3,96.55172413793103,1
26A03,서부산권,202111,3,91.17647058823528,1
27000,대구,202111,3,93.47826086956522,0
28000,인천,202111,3,96.42857142857142,0
29000,광주,202111,3,98.21428571428571,0
30000,대전,202111,3,101.92307692307693,0
31000,울산,202111,3,102.57142857142858,0
36000,세종,202111,3,95.45454545454545,0
41000,경기,202111,3,102.56064690026955,0
41A01,서해안권,202111,3,102.19780219780219,1
41A02,경부1권,202111,3,99.24812030075189,1
41A03,경부2권,202111,3,103.03571428571429,1
41A04,경의권,202111,3,100.43290043290042,1
41A05,경원권,202111,3,98.0295566502463,1
41A06,동부1권,202111,3,105.4945054945055,1
41A07,동부2권,202111,3,112.92517006802721,1
42000,강원,202111,3,109.82142857142857,0
43000,충북,202111,3,94.53781512605042,0
44000,충남,202111,3,107.45341614906833,0
45000,전북,202111,3,96.42857142857143,0
46000,전남,202111,3,99.06832298136646,0
47000,경북,202111,3,99.42857142857143,0
48000,경남,202111,3,100.51020408163265,0
50000,제주,202111,3,100,0
A1000,전국,202111,3,100.2992125984252,0
A2000,수도권,202111,3,100.99725754176016,0
A2001,지방권,202111,3,99.10218041898247,0
A3000,6대광역시,202111,3,97.12849964106245,0
A5000,5대광역시,202111,3,97.33893557422971,0
A6000,8개도,202111,3,100.92359361880773,0
A9000,9개도,202111,3,101.92055154300722,0
11000,서울,202111,7,100,0
11A01,강북지역,202111,7,100.19607843137256,1
11A02,강남지역,202111,7,99.71428571428571,1
11A11,도심권,202111,7,98.33333333333333,2
11A12,동북권,202111,7,101.2,2
11A13,서북권,202111,7,100,2
11A14,서남권,202111,7,100.95238095238095,2
11A15,동남권,202111,7,97.85714285714285,2
26000,부산,202111,7,100.8,0
26A01,동부산권,202111,7,99.33333333333333,1
26A02,중부산권,202111,7,101.9047619047619,1
26A03,서부산권,202111,7,100.71428571428571,1
27000,대구,202111,7,102.12765957446808,0
28000,인천,202111,7,102.89473684210527,0
29000,광주,202111,7,100.55555555555556,0
30000,대전,202111,7,102.57142857142857,0
31000,울산,202111,7,98.75,0
36000,세종,202111,7,100,0
41000,경기,202111,7,104.10852713178295,0
41A01,서해안권,202111,7,100.41666666666667,1
41A02,경부1권,202111,7,108.125,1
41A03,경부2권,202111,7,105,1
41A04,경의권,202111,7,100,1
41A05,경원권,202111,7,104.375,1
41A06,동부1권,202111,7,104.375,1
41A07,동부2권,202111,7,107.5,1
42000,강원,202111,7,105.26315789473684,0
43000,충북,202111,7,95.81818181818181,0
44000,충남,202111,7,101.66666666666666,0
45000,전북,202111,7,100.67796610169492,0
46000,전남,202111,7,100.14084507042253,0
47000,경북,202111,7,101.26582278481013,0
48000,경남,202111,7,102.07792207792208,0
50000,제주,202111,7,100,0
A1000,전국,202111,7,101.37966804979254,0
A2000,수도권,202111,7,102.52964426877472,0
A2001,지방권,202111,7,100.97046413502109,0
A3000,6대광역시,202111,7,101.34453781512606,0
A5000,5대광역시,202111,7,101.05,0
A6000,8개도,202111,7,100.96579476861167,0
A9000,9개도,202111,7,101.61341853035145,0
11000,서울,202110,0,110.0388427538173,0
11A01,강북지역,202110,0,106.31080389144907,1
11A02,강남지역,202110,0,114.12921348314607,1
11A11,도심권,202110,0,107.00164744645798,2
11A12,동북권,202110,0,107.74432809773124,2
11A13,서북권,202110,0,102.63157894736842,2
11A14,서남권,202110,0,111.06777181862506,2
11A15,동남권,202110,0,118.29025844930416,2
26000,부산,202110,0,112.44082840236686,0
26A01,동부산권,202110,0,114.45725264169067,1
26A02,중부산권,202110,0,112.04644412191583,1
26A03,서부산권,202110,0,110.82206035379812,1
27000,대구,202110,0,97.08803611738148,0
28000,인천,202110,0,113.58548822848321,0
29000,광주,202110,0,114.374185136897,0
30000,대전,202110,0,110.77498300475867,0
31000,울산,202110,0,106.5251572327044,0
36000,세종,202110,0,96.68737060041408,0
41000,경기,202110,0,114.5416138572032,0
41A01,서해안권,202110,0,115.22097625329815,1
41A02,경부1권,202110,0,112.78514588859419,1
41A03,경부2권,202110,0,114.17616126205083,1
41A04,경의권,202110,0,121.90946024376089,1
41A05,경원권,202110,0,109.2814371257485,1
41A06,동부1권,202110,0,110.8540925266904,1
41A07,동부2권,202110,0,114.2292490118577,1
42000,강원,202110,0,107.01451278507257,0
43000,충북,202110,0,110.27131782945737,0
44000,충남,202110,0,111.90724335591455,0
45000,전북,202110,0,112.9950495049505,0
46000,전남,202110,0,108.06993947545394,0
47000,경북,202110,0,106.91441441441441,0
48000,경남,202110,0,108.53423336547735,0
50000,제주,202110,0,107.1304347826087,0
A1000,전국,202110,0,110.62053281351527,0
A2000,수도권,202110,0,112.89283756623423,0
A2001,지방권,202110,0,108.5715462558695,0
A3000,6대광역시,202110,0,109.38778785204204,0
A5000,5대광역시,202110,0,108.28606158833064,0
A6000,8개도,202110,0,109.18623859800329,0
A9000,9개도,202110,0,111.64686699277894,0
11000,서울,202110,1,111.80315263360247,0
11A01,강북지역,202110,1,108.69905956112852,1
11A02,강남지역,202110,1,114.79245283018868,1
11A11,도심권,202110,1,112.38390092879256,2
11A12,동북권,202110,1,109.31137724550898,2
11A13,서북권,202110,1,104.74060822898032,2
11A14,서남권,202110,1,112.91722296395194,2
11A15,동남권,202110,1,117.23090277777779,2
26000,부산,202110,1,115.33258173618938,0
26A01,동부산권,202110,1,118.00976800976801,1
26A02,중부산권,202110,1,114.90654205607477,1
26A03,서부산권,202110,1,113.08290155440416,1
27000,대구,202110,1,96.5365585486531,0
28000,인천,202110,1,116.23376623376623,0
29000,광주,202110,1,117.08661417322836,0
30000,대전,202110,1,113.91382405745063,0
31000,울산,202110,1,109.01814300960511,0
36000,세종,202110,1,95.23809523809524,0
41000,경기,202110,1,117.10230316014997,0
41A01,서해안권,202110,1,117.7045177045177,1
41A02,경부1권,202110,1,113.41780376868097,1
41A03,경부2권,202110,1,116.24605678233438,1
41A04,경의권,202110,1,126.1549395877754,1
41A05,경원권,202110,1,113.07371349095966,1
41A06,동부1권,202110,1,112.16730038022814,1
41A07,동부2권,202110,1,121.62162162162163,1
42000,강원,202110,1,109.42857142857143,0
43000,충북,202110,1,115.64124783362219,0
44000,충남,202110,1,115.08916323731138,0
45000,전북,202110,1,117.41108354011581,0
46000,전남,202110,1,111.79196704428423,0
47000,경북,202110,1,108.6969696969697,0
48000,경남,202110,1,110.21739130434781,0
50000,제주,202110,1,118.22222222222223,0
A1000,전국,202110,1,113.14571428571428,0
A2000,수도권,202110,1,115.33461723639866,0
A2001,지방권,202110,1,111.16731940818103,0
A3000,6대광역시,202110,1,111.52834008097166,0
A5000,5대광역시,202110,1,110.27432380464043,0
A6000,8개도,202110,1,112.36947399238801,0
A9000,9개도,202110,1,114.62567664181393,0
11000,서울,202110,3,107.14285714285715,0
11A01,강북지역,202110,3,101.72884440400362,1
11A02,강남지역,202110,3,115.23809523809524,1
11A11,도심권,202110,3,100.44642857142857,2
11A12,동북권,202110,3,103.62173038229375,2
11A13,서북권,202110,3,100,2
11A14,서남권,202110,3,107.03124999999999,2
11A15,동남권,202110,3,128.0487804878049,2
26000,부산,202110,3,102.23880597014926,0
26A01,동부산권,202110,3,102.04081632653062,1
26A02,중부산권,202110,3,102.46305418719211,1
26A03,서부산권,202110,3,102.10084033613445,1
27000,대구,202110,3,98.13664596273291,0
28000,인천,202110,3,103.1055900621118,0
29000,광주,202110,3,100,0
30000,대전,202110,3,101.0989010989011,0
31000,울산,202110,3,99.14285714285714,0
36000,세종,202110,3,100,0
41000,경기,202110,3,104.82479784366575,0
41A01,서해안권,202110,3,105.82417582417582,1
41A02,경부1권,202110,3,109.9624060150376,1
41A03,경부2권,202110,3,102.32142857142857,1
41A04,경의권,202110,3,104.11255411255412,1
41A05,경원권,202110,3,96.79802955665025,1
41A06,동부1권,202110,3,106.41025641025641,1
41A07,동부2권,202110,3,106.46258503401361,1
42000,강원,202110,3,97.76785714285715,0
43000,충북,202110,3,91.17647058823529,0
44000,충남,202110,3,101.24223602484473,0
45000,전북,202110,3,99.55357142857143,0
46000,전남,202110,3,100.93167701863354,0
47000,경북,202110,3,103.14285714285714,0
48000,경남,202110,3,101.78571428571429,0
50000,제주,202110,3,100,0
A1000,전국,202110,3,103.74015748031496,0
A2000,수도권,202110,3,105.74669658439292,0
A2001,지방권,202110,3,100.2992731936725,0
A3000,6대광역시,202110,3,101.2921751615219,0
A5000,5대광역시,202110,3,100.7469654528478,0
A6000,8개도,202110,3,99.91603694374476,0
A9000,9개도,202110,3,102.90544977019042,0
11000,서울,202110,7,101.04651162790697,0
11A01,강북지역,202110,7,102.15686274509804,1
11A02,강남지역,202110,7,99.42857142857143,1
11A11,도심권,202110,7,102.5,2
11A12,동북권,202110,7,103.19999999999999,2
11A13,서북권,202110,7,100,2
11A14,서남권,202110,7,101.9047619047619,2
11A15,동남권,202110,7,95.71428571428571,2
26000,부산,202110,7,100.8,0
26A01,동부산권,202110,7,100,1
26A02,중부산권,202110,7,101.42857142857143,1
26A03,서부산권,202110,7,100.71428571428571,1
27000,대구,202110,7,100.63829787234042,0
28000,인천,202110,7,102.36842105263159,0
29000,광주,202110,7,101.94444444444446,0
30000,대전,202110,7,100.85714285714286,0
31000,울산,202110,7,100,0
36000,세종,202110,7,100,0
41000,경기,202110,7,105.42635658914729,0
41A01,서해안권,202110,7,100,1
41A02,경부1권,202110,7,110,1
41A03,경부2권,202110,7,108,1
41A04,경의권,202110,7,100,1
41A05,경원권,202110,7,106.875,1
41A06,동부1권,202110,7,108.75,1
41A07,동부2권,202110,7,106.5,1
42000,강원,202110,7,101.75438596491227,0
43000,충북,202110,7,96,0
44000,충남,202110,7,102.16666666666666,0
45000,전북,202110,7,100,0
46000,전남,202110,7,101.12676056338029,0
47000,경북,202110,7,101.13924050632912,0
48000,경남,202110,7,100.9090909090909,0
50000,제주,202110,7,100,0
A1000,전국,202110,7,101.34854771784232,0
A2000,수도권,202110,7,103.47826086956523,0
A2001,지방권,202110,7,100.59071729957806,0
A3000,6대광역시,202110,7,101.09243697478992,0
A5000,5대광역시,202110,7,100.85,0
A6000,8개도,202110,7,100.50301810865191,0
A9000,9개도,202110,7,101.51757188498404,0
11000,서울,202109,0,121.06884543262791,0
11A01,강북지역,202109,0,119.87967229902713,1
11A02,강남지역,202109,0,122.37359550561798,1
11A11,도심권,202109,0,118.86326194398683,2
11A12,동북권,202109,0,122.60034904013962,2
11A13,서북권,202109,0,114.29990069513407,2
11A14,서남권,202109,0,119.86835689907365,2
11A15,동남권,202109,0,125.77866136514248,2
26000,부산,202109,0,118.53550295857988,0
26A01,동부산권,202109,0,121.56580211335255,1
26A02,중부산권,202109,0,115.23947750362845,1
26A03,서부산권,202109,0,119.97918834547347,1
27000,대구,202109,0,99.09706546275395,0
28000,인천,202109,0,126.43766885372443,0
29000,광주,202109,0,118.1877444589309,0
30000,대전,202109,0,125.25492861998642,0
31000,울산,202109,0,112.10691823899371,0
36000,세종,202109,0,97.20496894409938,0
41000,경기,202109,0,125.2851711026616,0
41A01,서해안권,202109,0,131.43139841688657,1
41A02,경부1권,202109,0,117.13527851458886,1
41A03,경부2권,202109,0,124.64943032427693,1
41A04,경의권,202109,0,134.67788740568776,1
41A05,경원권,202109,0,119.61077844311379,1
41A06,동부1권,202109,0,118.46975088967972,1
41A07,동부2권,202109,0,119.86166007905139,1
42000,강원,202109,0,117.5535590877678,0
43000,충북,202109,0,115.21317829457365,0
