region_cd,region_nm,research_date,tr_gbn,indices,level_no
41110,수원시,20220718,D,102.465234668133,2
41111,장안구,20220718,D,102.088218197548,3
41113,권선구,20220718,D,103.544910298146,3
41115,팔달구,20220718,D,103.773538717085,3
41117,영통구,20220718,D,101.4735410558,3
41130,성남시,20220718,D,101.211983985282,2
41131,수정구,20220718,D,103.562029356564,3
41133,중원구,20220718,D,101.215940542577,3
41135,분당구,20220718,D,100.64382316841,3
41150,의정부시,20220718,D,103.992281497048,2
41170,안양시,20220718,D,102.445337205049,2
41171,만안구,20220718,D,104.19545294887,3
41173,동안구,20220718,D,101.558645972757,3
41190,부천시,20220718,D,104.944257504502,2
41210,광명시,20220718,D,103.027787463832,2
41220,평택시,20220718,D,110.275659220176,2
41250,동두천시,20220718,D,107.176964566102,2
41270,안산시,20220718,D,111.585798444867,2
41271,상록구,20220718,D,110.161980582684,3
41273,단원구,20220718,D,112.680529064045,3
41280,고양시,20220718,D,106.544021954148,2
41281,덕양구,20220718,D,106.084204749844,3
41285,일산동구,20220718,D,106.14295274913,3
41287,일산서구,20220718,D,107.337160126749,3
41290,과천시,20220718,D,103.47288209189,2
41310,구리시,20220718,D,103.326925571629,2
41360,남양주시,20220718,D,107.610471784122,2
41370,오산시,20220718,D,106.745059606583,2
41390,시흥시,20220718,D,112.415263926746,2
41410,군포시,20220718,D,107.718660196363,2
41430,의왕시,20220718,D,102.953616172193,2
41450,하남시,20220718,D,103.896753324936,2
41460,용인시,20220718,D,103.026462862034,2
41461,처인구,20220718,D,105.459242672214,3
41463,기흥구,20220718,D,102.912429838851,3
41465,수지구,20220718,D,102.246407104219,3
41480,파주시,20220718,D,107.831319967142,2
41500,이천시,20220718,D,118.822562611636,2
41550,안성시,20220718,D,114.971568532616,2
41570,김포시,20220718,D,104.210813011248,2
41590,화성시,20220718,D,103.292728120949,2
41610,광주시,20220718,D,104.260373866769,2
41630,양주시,20220718,D,107.105559154274,2
41650,포천시,20220718,D,105.943589036358,2
41670,여주시,20220718,D,106.147840301378,2
41A01,서해안권,20220718,D,107.216895469471,1
41A02,경부1권,20220718,D,102.906871446623,1
41A03,경부2권,20220718,D,103.564157721767,1
41A04,경의권,20220718,D,106.192987328708,1
41A05,경원권,20220718,D,105.299075907622,1
41A06,동부1권,20220718,D,105.761507306596,1
41A07,동부2권,20220718,D,115.07476154589,1
42000,강원,20220718,D,103.943297134195,0
42110,춘천시,20220718,D,102.881087891292,1
42130,원주시,20220718,D,101.685763125069,1
42150,강릉시,20220718,D,108.444896185227,1
42170,동해시,20220718,D,101.441293894078,1
42190,태백시,20220718,D,100.422160331867,1
42210,속초시,20220718,D,112.453034071466,1
42230,삼척시,20220718,D,101.409785627149,1
43000,충북,20220718,D,108.989494672207,0
43110,청주시,20220718,D,107.283586358843,1
43111,상당구,20220718,D,107.841395066258,2
43112,서원구,20220718,D,107.130958687002,2
43113,흥덕구,20220718,D,107.049871862614,2
43114,청원구,20220718,D,107.265648538834,2
43130,충주시,20220718,D,115.192098404781,1
43150,제천시,20220718,D,113.611497773911,1
43770,음성군,20220718,D,104.973552194389,1
44000,충남,20220718,D,105.132539227335,0
44130,천안시,20220718,D,105.413175414049,1
44131,동남구,20220718,D,105.574606349925,2
44133,서북구,20220718,D,105.324377697844,2
44150,공주시,20220718,D,105.019394281989,1
44180,보령시,20220718,D,103.85199550281,1
44200,아산시,20220718,D,106.489111707664,1
44210,서산시,20220718,D,105.220062860276,1
44230,논산시,20220718,D,102.041059977491,1
44250,계룡시,20220718,D,100.972853418666,1
44270,당진시,20220718,D,103.159113569643,1
44800,홍성군,20220718,D,107.736939895638,1
44810,예산군,20220718,D,102.366086132274,1
45000,전북,20220718,D,105.893575175909,0
45110,전주시,20220718,D,106.632719853853,1
45111,완산구,20220718,D,105.702303077548,2
45113,덕진구,20220718,D,107.615626914512,2
45130,군산시,20220718,D,110.026164932686,1
45140,익산시,20220718,D,102.261619611544,1
45180,정읍시,20220718,D,100.690472130245,1
45190,남원시,20220718,D,102.011493956539,1
45210,김제시,20220718,D,102.744891524217,1
46000,전남,20220718,D,101.796651254416,0
46110,목포시,20220718,D,101.653529240635,1
46130,여수시,20220718,D,102.3541959628,1
46150,순천시,20220718,D,100.84787943133,1
46170,나주시,20220718,D,105.513752673187,1
46230,광양시,20220718,D,99.9415627071123,1
46840,무안군,20220718,D,104.413097237389,1
47000,경북,20220718,D,105.007337197562,0
47110,포항시,20220718,D,105.858404215821,1
47111,남구,20220718,D,103.784057402166,2
47113,북구,20220718,D,107.252070963623,2
47130,경주시,20220718,D,104.461457265006,1
47150,김천시,20220718,D,105.662395043381,1
47170,안동시,20220718,D,106.664647791348,1
47190,구미시,20220718,D,107.910761118833,1
47210,영주시,20220718,D,103.732930870717,1
47230,영천시,20220718,D,100.571078071144,1
47250,상주시,20220718,D,100.263872364166,1
47280,문경시,20220718,D,103.040150093981,1
47290,경산시,20220718,D,100.908952779046,1
47850,칠곡군,20220718,D,103.263001762524,1
48000,경남,20220718,D,106.497315213545,0
48120,창원시,20220718,D,111.459147164325,1
48121,의창구,20220718,D,108.146291507681,2
48123,성산구,20220718,D,114.115252559454,2
48125,마산합포구,20220718,D,115.836113739561,2
48127,마산회원구,20220718,D,110.138211073159,2
48129,진해구,20220718,D,107.156975074861,2
48170,진주시,20220718,D,103.800817571663,1
48220,통영시,20220718,D,102.79435546977,1
48240,사천시,20220718,D,101.535307877474,1
48250,김해시,20220718,D,105.707908837332,1
48270,밀양시,20220718,D,103.991942961615,1
48310,거제시,20220718,D,101.283059051309,1
48330,양산시,20220718,D,104.0374890891,1
50000,제주,20220718,D,107.523479881979,0
50110,제주시,20220718,D,108.496901234688,1
50130,서귀포시,20220718,D,104.526526264031,1
A1000,전국,20220718,D,104.14525627495,0
A2000,수도권,20220718,D,104.552917460095,0
A2001,지방권,20220718,D,103.758118089864,0
A3000,6대광역시,20220718,D,102.553571065222,0
A5000,5대광역시,20220718,D,102.167393412262,0
A6000,8개도,20220718,D,105.624904412968,0
A9000,9개도,20220718,D,105.567227718397,0
11000,서울,20220718,S,103.879832522651,0
11110,종로구,20220718,S,102.864745098585,3
11140,중구,20220718,S,103.008679128528,3
11170,용산구,20220718,S,105.766193582189,3
11200,성동구,20220718,S,101.885024149019,3
11215,광진구,20220718,S,101.604067908626,3
11230,동대문구,20220718,S,101.896765263956,3
11260,중랑구,20220718,S,103.127949672012,3
11290,성북구,20220718,S,102.856177878824,3
11305,강북구,20220718,S,101.30197149823,3
11320,도봉구,20220718,S,103.143408232965,3
11350,노원구,20220718,S,104.85215525941,3
11380,은평구,20220718,S,103.402185928776,3
11410,서대문구,20220718,S,102.601311697178,3
11440,마포구,20220718,S,104.229024245518,3
11470,양천구,20220718,S,102.470702721279,3
11500,강서구,20220718,S,104.536074831882,3
11530,구로구,20220718,S,103.947998937149,3
11545,금천구,20220718,S,102.780774695729,3
11560,영등포구,20220718,S,103.368026983108,3
11590,동작구,20220718,S,104.474182988184,3
11620,관악구,20220718,S,103.227234055263,3
11650,서초구,20220718,S,106.159392265507,3
11680,강남구,20220718,S,105.698010242807,3
11710,송파구,20220718,S,105.109106658685,3
11740,강동구,20220718,S,103.651054652011,3
11A01,강북지역,20220718,S,103.279408338301,1
11A02,강남지역,20220718,S,104.400590325891,1
11A11,도심권,20220718,S,104.343385774398,2
11A12,동북권,20220718,S,103.077384865429,2
11A13,서북권,20220718,S,103.470820115817,2
11A14,서남권,20220718,S,103.629525069852,2
11A15,동남권,20220718,S,105.279223685403,2
26000,부산,20220718,S,105.687799647728,0
26110,중구,20220718,S,101.85079885856,2
26140,서구,20220718,S,102.108193594723,2
26170,동구,20220718,S,102.611606416124,2
26200,영도구,20220718,S,103.566911724762,2
26230,부산진구,20220718,S,103.627327220952,2
26260,동래구,20220718,S,106.073873953106,2
26290,남구,20220718,S,102.62672968377,2
26320,북구,20220718,S,105.937348551862,2
26350,해운대구,20220718,S,109.72793748077,2
26380,사하구,20220718,S,105.431262535419,2
26410,금정구,20220718,S,104.473150653988,2
26440,강서구,20220718,S,102.734599583228,2
26470,연제구,20220718,S,106.656361483255,2
26500,수영구,20220718,S,107.087257811668,2
26530,사상구,20220718,S,106.138720305596,2
26710,기장군,20220718,S,108.462579029278,2
26A01,동부산권,20220718,S,107.669502406093,1
26A02,중부산권,20220718,S,104.180531902025,1
26A03,서부산권,20220718,S,105.425725821751,1
27000,대구,20220718,S,96.8558510068182,0
27110,중구,20220718,S,95.2665684625181,1
27140,동구,20220718,S,96.4510075733354,1
27170,서구,20220718,S,97.1786168481745,1
27200,남구,20220718,S,99.001300464872,1
27230,북구,20220718,S,98.6487830951605,1
27260,수성구,20220718,S,98.0566254020022,1
27290,달서구,20220718,S,94.4086275846576,1
27710,달성군,20220718,S,97.6201000731263,1
28000,인천,20220718,S,108.827665078296,0
28110,중구,20220718,S,106.823707356268,1
28140,동구,20220718,S,104.989798551635,1
28177,미추홀구,20220718,S,108.166451703304,1
28185,연수구,20220718,S,110.657797876854,1
28200,남동구,20220718,S,106.920490585311,1
28237,부평구,20220718,S,109.891238733554,1
28245,계양구,20220718,S,111.206369464066,1
28260,서구,20220718,S,108.146960421525,1
29000,광주,20220718,S,107.146024088142,0
29110,동구,20220718,S,103.170996596904,1
29140,서구,20220718,S,106.026893307512,1
29155,남구,20220718,S,105.455626833469,1
29170,북구,20220718,S,108.637752731741,1
29200,광산구,20220718,S,108.144145662794,1
30000,대전,20220718,S,103.734678236838,0
30110,동구,20220718,S,105.746741618072,1
30140,중구,20220718,S,104.023292650365,1
30170,서구,20220718,S,102.524903291475,1
30200,유성구,20220718,S,103.757957623701,1
30230,대덕구,20220718,S,104.84172541424,1
31000,울산,20220718,S,104.297622039185,0
31110,중구,20220718,S,102.233717215435,1
31140,남구,20220718,S,104.244852953605,1
31170,동구,20220718,S,105.549273938145,1
31200,북구,20220718,S,104.508586235291,1
31710,울주군,20220718,S,104.959358134065,1
36000,세종,20220718,S,91.9628369938256,0
41000,경기,20220718,S,108.729689820142,0
41110,수원시,20220718,S,108.088181983842,2
41111,장안구,20220718,S,107.276803786925,3
41113,권선구,20220718,S,109.429911870059,3
41115,팔달구,20220718,S,108.260012270201,3
41117,영통구,20220718,S,107.510290697691,3
41130,성남시,20220718,S,105.106434829233,2
41131,수정구,20220718,S,104.957680938946,3
41133,중원구,20220718,S,105.483329845408,3
41135,분당구,20220718,S,105.059189167544,3
41150,의정부시,20220718,S,106.99920968084,2
41170,안양시,20220718,S,110.688084685277,2
41171,만안구,20220718,S,108.160581736766,3
41173,동안구,20220718,S,112.008011936387,3
41190,부천시,20220718,S,110.025691463161,2
41210,광명시,20220718,S,105.890453330852,2
41220,평택시,20220718,S,114.681944617754,2
41250,동두천시,20220718,S,106.889724775726,2
41270,안산시,20220718,S,110.787014418931,2
41271,상록구,20220718,S,111.906177863861,3
41273,단원구,20220718,S,109.943686694079,3
41280,고양시,20220718,S,108.265170909057,2
41281,덕양구,20220718,S,107.907603557733,3
41285,일산동구,20220718,S,108.476566512508,3
41287,일산서구,20220718,S,108.541496246111,3
41290,과천시,20220718,S,102.258930879559,2
41310,구리시,20220718,S,105.416250324772,2
41360,남양주시,20220718,S,109.073877799494,2
41370,오산시,20220718,S,114.353619253021,2
41390,시흥시,20220718,S,110.076542571374,2
41410,군포시,20220718,S,114.505205980998,2
41430,의왕시,20220718,S,110.918914552136,2
41450,하남시,20220718,S,101.802710174661,2
41460,용인시,20220718,S,106.102381566244,2
41461,처인구,20220718,S,107.500495951165,3
41463,기흥구,20220718,S,106.635373942516,3
41465,수지구,20220718,S,105.035464815798,3
41480,파주시,20220718,S,109.035719151003,2
41500,이천시,20220718,S,119.832349664759,2
41550,안성시,20220718,S,118.354737249845,2
41570,김포시,20220718,S,105.180014991642,2
41590,화성시,20220718,S,108.251057728362,2
41610,광주시,20220718,S,107.676412802928,2
41630,양주시,20220718,S,109.507507775046,2
41650,포천시,20220718,S,108.850424237841,2
41670,여주시,20220718,S,108.632619249925,2
41A01,서해안권,20220718,S,110.330480196637,1
41A02,경부1권,20220718,S,108.910745732893,1
41A03,경부2권,20220718,S,107.828907890883,1
41A04,경의권,20220718,S,107.620091060528,1
41A05,경원권,20220718,S,107.813721875351,1
41A06,동부1권,20220718,S,106.923869810522,1
41A07,동부2권,20220718,S,116.537651194614,1
42000,강원,20220718,S,106.855401874168,0
42110,춘천시,20220718,S,106.499473678285,1
42130,원주시,20220718,S,104.365642657488,1
42150,강릉시,20220718,S,111.296914414675,1
42170,동해시,20220718,S,103.579871384521,1
42190,태백시,20220718,S,101.153922771395,1
42210,속초시,20220718,S,117.52402460348,1
42230,삼척시,20220718,S,101.982594012106,1
43000,충북,20220718,S,108.079856380497,0
43110,청주시,20220718,S,106.295048745875,1
43111,상당구,20220718,S,106.452899958761,2
43112,서원구,20220718,S,106.973943337584,2
43113,흥덕구,20220718,S,106.659451553984,2
43114,청원구,20220718,S,104.908361395943,2
43130,충주시,20220718,S,113.021845263607,1
43150,제천시,20220718,S,114.838188443005,1
43770,음성군,20220718,S,105.002367750347,1
44000,충남,20220718,S,106.632297898319,0
44130,천안시,20220718,S,106.255855920249,1
44131,동남구,20220718,S,106.645532050105,2
44133,서북구,20220718,S,106.041862056559,2
44150,공주시,20220718,S,104.03645011571,1
44180,보령시,20220718,S,110.899349560547,1
44200,아산시,20220718,S,108.467240328527,1
44210,서산시,20220718,S,107.757367971379,1
44230,논산시,20220718,S,104.204495431783,1
44250,계룡시,20220718,S,102.798034954017,1
44270,당진시,20220718,S,105.682157304202,1
44800,홍성군,20220718,S,105.745349886928,1
44810,예산군,20220718,S,103.827076900359,1
45000,전북,20220718,S,108.373311986593,0
45110,전주시,20220718,S,108.782655331445,1
45111,완산구,20220718,S,108.846685925727,2
45113,덕진구,20220718,S,108.715656794583,2
45130,군산시,20220718,S,112.712027077835,1
45140,익산시,20220718,S,104.52308836279,1
45180,정읍시,20220718,S,106.752511020052,1
45190,남원시,20220718,S,105.427664397541,1
45210,김제시,20220718,S,103.794578471628,1
46000,전남,20220718,S,101.430731805082,0
46110,목포시,20220718,S,102.173874679289,1
46130,여수시,20220718,S,100.52487668091,1
46150,순천시,20220718,S,100.500579953527,1
46170,나주시,20220718,S,107.212629294558,1
46230,광양시,20220718,S,98.5073852789167,1
46840,무안군,20220718,S,106.793268563202,1
47000,경북,20220718,S,104.637744016358,0
47110,포항시,20220718,S,103.736207118247,1
47111,남구,20220718,S,103.359817541873,2
47113,북구,20220718,S,103.985719715641,2
47130,경주시,20220718,S,104.56584204855,1
47150,김천시,20220718,S,105.906818261223,1
47170,안동시,20220718,S,110.961903994722,1
47190,구미시,20220718,S,107.847357274215,1
47210,영주시,20220718,S,100.576033673803,1
47230,영천시,20220718,S,99.6768438816978,1
47250,상주시,20220718,S,99.7967750724269,1
47280,문경시,20220718,S,104.663092381158,1
47290,경산시,20220718,S,100.763186004022,1
47850,칠곡군,20220718,S,103.999308627017,1
48000,경남,20220718,S,107.345915366945,0
48120,창원시,20220718,S,111.286948466509,1
48121,의창구,20220718,S,105.390194710426,2
48123,성산구,20220718,S,112.800110567637,2
48125,마산합포구,20220718,S,118.256197199507,2
48127,마산회원구,20220718,S,111.636652038092,2
48129,진해구,20220718,S,107.418925121298,2
48170,진주시,20220718,S,104.878398139724,1
48220,통영시,20220718,S,103.053003477803,1
48240,사천시,20220718,S,101.859864496938,1
48250,김해시,20220718,S,104.930995690064,1
48270,밀양시,20220718,S,104.197331537343,1
48310,거제시,20220718,S,106.11302081604,1
48330,양산시,20220718,S,106.867601946633,1
50000,제주,20220718,S,110.174500067975,0
50110,제주시,20220718,S,111.410120117729,1
50130,서귀포시,20220718,S,106.387036659342,1
A1000,전국,20220718,S,105.94848952228,0
A2000,수도권,20220718,S,107.193324854512,0
A2001,지방권,20220718,S,104.775265619278,0
A3000,6대광역시,20220718,S,104.475313773011,0
A5000,5대광역시,20220718,S,103.349567734062,0
A6000,8개도,20220718,S,106.502614182995,0
A9000,9개도,20220718,S,107.613685214268,0
11000,서울,20220711,D,103.107778287663,0
11110,종로구,20220711,D,102.621580757488,3
11140,중구,20220711,D,103.074448586735,3
11170,용산구,20220711,D,103.347310886192,3
11200,성동구,20220711,D,102.896876588019,3
11215,광진구,20220711,D,102.542973252919,3
11230,동대문구,20220711,D,102.910586264758,3
11260,중랑구,20220711,D,102.147470832881,3
11290,성북구,20220711,D,102.277819659132,3
11305,강북구,20220711,D,102.541437312368,3
11320,도봉구,20220711,D,103.097838575041,3
11350,노원구,20220711,D,103.297475163436,3
11380,은평구,20220711,D,102.732998617017,3
11410,서대문구,20220711,D,102.341594802552,3
11440,마포구,20220711,D,103.235566134673,3
11470,양천구,20220711,D,103.116413538148,3
11500,강서구,20220711,D,102.387094151885,3
11530,구로구,20220711,D,103.187328798102,3
11545,금천구,20220711,D,102.312557730742,3
11560,영등포구,20220711,D,104.037482184612,3
11590,동작구,20220711,D,104.138534684263,3
11620,관악구,20220711,D,102.264204275711,3
11650,서초구,20220711,D,103.814463293083,3
11680,강남구,20220711,D,103.473304399082,3
11710,송파구,20220711,D,103.364432595139,3
11740,강동구,20220711,D,103.719815454215,3
11A01,강북지역,20220711,D,102.85857757451,1
11A02,강남지역,20220711,D,103.323235558303,1
11A11,도심권,20220711,D,103.115127688535,2
11A12,동북권,20220711,D,102.840338555586,2
11A13,서북권,20220711,D,102.804059146778,2
11A14,서남권,20220711,D,103.11351058422,2
11A15,동남권,20220711,D,103.560852217639,2
26000,부산,20220711,D,103.526331018655,0
26110,중구,20220711,D,102.225403871664,2
26140,서구,20220711,D,101.427619057462,2
26170,동구,20220711,D,101.837708427002,2
26200,영도구,20220711,D,101.832729875742,2
26230,부산진구,20220711,D,102.981729137272,2
26260,동래구,20220711,D,101.25471226096,2
26290,남구,20220711,D,102.09571273804,2
26320,북구,20220711,D,102.919006442514,2
26350,해운대구,20220711,D,105.688830821927,2
26380,사하구,20220711,D,103.014587899237,2
26410,금정구,20220711,D,102.870194469704,2
26440,강서구,20220711,D,104.68615582278,2
26470,연제구,20220711,D,103.096280672571,2
26500,수영구,20220711,D,103.66805263975,2
26530,사상구,20220711,D,106.024075119092,2
26710,기장군,20220711,D,106.772081495499,2
26A01,동부산권,20220711,D,104.232877396845,1
26A02,중부산권,20220711,D,102.664358012206,1
26A03,서부산권,20220711,D,103.835091237845,1
27000,대구,20220711,D,96.6238710043549,0
27110,중구,20220711,D,89.6826698535508,1
27140,동구,20220711,D,96.7258212585781,1
27170,서구,20220711,D,97.0522075563063,1
27200,남구,20220711,D,99.1756873696808,1
27230,북구,20220711,D,99.2300018286857,1
27260,수성구,20220711,D,99.0274164735913,1
27290,달서구,20220711,D,92.6848233174852,1
27710,달성군,20220711,D,98.1999577162722,1
28000,인천,20220711,D,104.135884980825,0
28110,중구,20220711,D,99.1131408314244,1
28140,동구,20220711,D,104.036437164607,1
28177,미추홀구,20220711,D,107.002160500524,1
28185,연수구,20220711,D,104.270937899932,1
28200,남동구,20220711,D,104.884429067165,1
28237,부평구,20220711,D,105.950803943529,1
28245,계양구,20220711,D,108.627024278201,1
28260,서구,20220711,D,99.1124997699255,1
29000,광주,20220711,D,104.350544031759,0
29110,동구,20220711,D,101.884966414756,1
29140,서구,20220711,D,103.423225131205,1
29155,남구,20220711,D,102.749221176436,1
29170,북구,20220711,D,104.301411191129,1
29200,광산구,20220711,D,106.542528019669,1
30000,대전,20220711,D,102.460862536404,0
30110,동구,20220711,D,105.726227951506,1
30140,중구,20220711,D,104.576389174852,1
30170,서구,20220711,D,100.043652327744,1
30200,유성구,20220711,D,101.54894542643,1
30230,대덕구,20220711,D,105.809548103036,1
31000,울산,20220711,D,106.794537852502,0
31110,중구,20220711,D,103.412223998461,1
31140,남구,20220711,D,105.08494419258,1
31170,동구,20220711,D,108.901020888882,1
31200,북구,20220711,D,108.469396391245,1
31710,울주군,20220711,D,108.818801586332,1
36000,세종,20220711,D,91.2647410854952,0
41000,경기,20220711,D,105.56245932634,0
41110,수원시,20220711,D,102.649561496373,2
41111,장안구,20220711,D,102.238062042686,3
41113,권선구,20220711,D,103.622503387135,3
41115,팔달구,20220711,D,103.854452573031,3
41117,영통구,20220711,D,101.788957200999,3
41130,성남시,20220711,D,101.219466617515,2
41131,수정구,20220711,D,103.554444110479,3
41133,중원구,20220711,D,101.268113122413,3
41135,분당구,20220711,D,100.645006438472,3
41150,의정부시,20220711,D,104.071720711393,2
41170,안양시,20220711,D,102.453138055745,2
41171,만안구,20220711,D,104.199653607627,3
41173,동안구,20220711,D,101.568246830243,3
41190,부천시,20220711,D,104.928222473364,2
41210,광명시,20220711,D,103.110502158067,2
41220,평택시,20220711,D,110.23056047474,2
41250,동두천시,20220711,D,107.142276628502,2
41270,안산시,20220711,D,111.621053502168,2
41271,상록구,20220711,D,110.142290974223,3
41273,단원구,20220711,D,112.758524243245,3
41280,고양시,20220711,D,106.572489691959,2
41281,덕양구,20220711,D,106.139770940652,3
41285,일산동구,20220711,D,106.167779359909,3
41287,일산서구,20220711,D,107.336442040376,3
41290,과천시,20220711,D,103.363417642968,2
41310,구리시,20220711,D,103.290908480016,2
41360,남양주시,20220711,D,107.669693473988,2
41370,오산시,20220711,D,106.782963722766,2
41390,시흥시,20220711,D,112.415229473395,2
41410,군포시,20220711,D,107.74182792294,2
41430,의왕시,20220711,D,102.978350637053,2
41450,하남시,20220711,D,104.010094520858,2
41460,용인시,20220711,D,103.153588396298,2
41461,처인구,20220711,D,105.620030854726,3
41463,기흥구,20220711,D,103.001454094469,3
41465,수지구,20220711,D,102.4005692806,3
41480,파주시,20220711,D,107.808097190999,2
41500,이천시,20220711,D,118.502881318174,2
41550,안성시,20220711,D,114.847729194903,2
41570,김포시,20220711,D,104.268552598448,2
41590,화성시,20220711,D,103.361185753725,2
41610,광주시,20220711,D,104.50086009204,2
41630,양주시,20220711,D,107.383317523354,2
41650,포천시,20220711,D,105.890331581237,2
41670,여주시,20220711,D,106.037254840406,2
41A01,서해안권,20220711,D,107.237968819709,1
41A02,경부1권,20220711,D,102.916068673582,1
41A03,경부2권,20220711,D,103.701847738632,1
41A04,경의권,20220711,D,106.219158182556,1
41A05,경원권,20220711,D,105.410001668715,1
41A06,동부1권,20220711,D,105.845355557592,1
41A07,동부2권,20220711,D,114.819034316999,1
42000,강원,20220711,D,103.944512924422,0
42110,춘천시,20220711,D,102.917868697741,1
42130,원주시,20220711,D,101.696839715925,1
42150,강릉시,20220711,D,108.402910646037,1
42170,동해시,20220711,D,101.441293894078,1
42190,태백시,20220711,D,100.422160331867,1
42210,속초시,20220711,D,112.415057029513,1
42230,삼척시,20220711,D,101.379378653076,1
43000,충북,20220711,D,108.9644924834,0
43110,청주시,20220711,D,107.302309393992,1
43111,상당구,20220711,D,107.849111022192,2
43112,서원구,20220711,D,107.20086240103,2
43113,흥덕구,20220711,D,107.051816425138,2
43114,청원구,20220711,D,107.264356648584,2
43130,충주시,20220711,D,115.090807522421,1
43150,제천시,20220711,D,113.417217483325,1
43770,음성군,20220711,D,104.904190208492,1
44000,충남,20220711,D,105.146266882447,0
44130,천안시,20220711,D,105.455940182503,1
44131,동남구,20220711,D,105.574702746121,2
44133,서북구,20220711,D,105.390592395822,2
44150,공주시,20220711,D,105.074745615403,1
44180,보령시,20220711,D,103.825979161534,1
44200,아산시,20220711,D,106.449665092389,1
44210,서산시,20220711,D,105.20368725338,1
44230,논산시,20220711,D,102.044051519687,1
44250,계룡시,20220711,D,101.069151868473,1
44270,당진시,20220711,D,103.165614052192,1
44800,홍성군,20220711,D,107.747258802066,1
44810,예산군,20220711,D,102.366086132274,1
45000,전북,20220711,D,105.815795682621,0
45110,전주시,20220711,D,106.605488645369,1
45111,완산구,20220711,D,105.654872754097,2
45113,덕진구,20220711,D,107.609933199591,2
45130,군산시,20220711,D,109.759759649928,1
45140,익산시,20220711,D,102.183963988501,1
45180,정읍시,20220711,D,100.745602108628,1
45190,남원시,20220711,D,102.005771965551,1
45210,김제시,20220711,D,102.705328855894,1
46000,전남,20220711,D,101.837905729866,0
46110,목포시,20220711,D,101.665556742219,1
46130,여수시,20220711,D,102.472766434635,1
46150,순천시,20220711,D,100.855246318677,1
46170,나주시,20220711,D,105.527035939093,1
46230,광양시,20220711,D,99.9924818344475,1
46840,무안군,20220711,D,104.433226989292,1
47000,경북,20220711,D,104.963341205924,0
47110,포항시,20220711,D,105.771988283575,1
47111,남구,20220711,D,103.761588545645,2
47113,북구,20220711,D,107.122019391196,2
47130,경주시,20220711,D,104.436009581848,1
47150,김천시,20220711,D,105.649960518471,1
47170,안동시,20220711,D,106.665764037825,1
47190,구미시,20220711,D,107.8533239582,1
47210,영주시,20220711,D,103.67732509455,1
47230,영천시,20220711,D,100.561434548566,1
47250,상주시,20220711,D,100.251535945697,1
47280,문경시,20220711,D,103.040150093981,1
47290,경산시,20220711,D,100.902541599674,1
47850,칠곡군,20220711,D,103.21042647206,1
48000,경남,20220711,D,106.430808081492,0
48120,창원시,20220711,D,111.323909106046,1
48121,의창구,20220711,D,108.045851993758,2
48123,성산구,20220711,D,113.999389602677,2
48125,마산합포구,20220711,D,115.720413582737,2
48127,마산회원구,20220711,D,109.961218539433,2
48129,진해구,20220711,D,106.98138976888,2
48170,진주시,20220711,D,103.73995749781,1
48220,통영시,20220711,D,102.771204785775,1
48240,사천시,20220711,D,101.493490709856,1
48250,김해시,20220711,D,105.687261050359,1
48270,밀양시,20220711,D,103.951950596393,1
48310,거제시,20220711,D,101.260179388276,1
48330,양산시,20220711,D,104.006934187209,1
50000,제주,20220711,D,107.520251666392,0
50110,제주시,20220711,D,108.489754452463,1
50130,서귀포시,20220711,D,104.535141846289,1
A1000,전국,20220711,D,104.181303255178,0
A2000,수도권,20220711,D,104.606339211485,0
A2001,지방권,20220711,D,103.777729949362,0
A3000,6대광역시,20220711,D,102.631556026839,0
A5000,5대광역시,20220711,D,102.235915637296,0
A6000,8개도,20220711,D,105.594348908427,0
A9000,9개도,20220711,D,105.578355740215,0
11000,서울,20220711,S,103.936239884548,0
11110,종로구,20220711,S,102.968746586177,3
11140,중구,20220711,S,103.079432081995,3
11170,용산구,20220711,S,105.783554358539,3
11200,성동구,20220711,S,101.904112651505,3
11215,광진구,20220711,S,101.622011682653,3
11230,동대문구,20220711,S,101.952732446928,3
11260,중랑구,20220711,S,103.17826909441,3
11290,성북구,20220711,S,102.979937226651,3
11305,강북구,20220711,S,101.432026698486,3
11320,도봉구,20220711,S,103.286951259208,3
11350,노원구,20220711,S,104.992495496584,3
11380,은평구,20220711,S,103.510010782928,3
11410,서대문구,20220711,S,102.684526505013,3
11440,마포구,20220711,S,104.320881767374,3
11470,양천구,20220711,S,102.489163210459,3
11500,강서구,20220711,S,104.58855692145,3
11530,구로구,20220711,S,104.020115028379,3
11545,금천구,20220711,S,102.855509946263,3
11560,영등포구,20220711,S,103.398364815422,3
11590,동작구,20220711,S,104.475108679032,3
11620,관악구,20220711,S,103.278449758001,3
11650,서초구,20220711,S,106.131236914612,3
11680,강남구,20220711,S,105.714193054721,3
11710,송파구,20220711,S,105.128970761784,3
11740,강동구,20220711,S,103.66857614529,3
11A01,강북지역,20220711,S,103.371316109526,1
11A02,강남지역,20220711,S,104.426049464519,1
11A11,도심권,20220711,S,104.39495557235,2
11A12,동북권,20220711,S,103.173961603028,2
11A13,서북권,20220711,S,103.565203855633,2
11A14,서남권,20220711,S,103.670677112934,2
11A15,동남권,20220711,S,105.286660184401,2
26000,부산,20220711,S,105.723772687567,0
26110,중구,20220711,S,101.861718866952,2
26140,서구,20220711,S,102.130153825201,2
26170,동구,20220711,S,102.615202200587,2
26200,영도구,20220711,S,103.56281879134,2
