region_cd,region_nm,research_date,deal_obj,all_cnt,age01_cnt,age02_cnt,age04_cnt,age05_cnt,age06_cnt,age07_cnt
41171,만안구,202301,06,78,6,19,14,14,5,4
41210,광명시,202301,06,93,9,26,20,12,2,0
A1000,전국,202301,06,25761,1361,5225,5784,4002,1691,2025
11215,광진구,202301,06,108,2,21,16,8,7,39
11320,도봉구,202301,06,99,6,19,24,9,13,15
11350,노원구,202301,06,117,11,40,20,12,5,2
11650,서초구,202301,06,57,0,12,12,6,3,4
26110,중구,202301,06,20,1,2,4,2,4,1
11500,강서구,202301,06,192,11,23,28,42,16,24
26440,강서구,202301,06,99,7,40,7,9,6,1
26320,북구,202301,06,123,4,24,33,23,6,1
26230,부산진구,202301,06,189,11,52,60,22,9,3
50110,제주시,202301,06,299,21,68,65,47,22,10
47190,구미시,202301,06,324,6,73,85,47,9,8
50130,서귀포시,202301,06,145,5,27,24,15,5,41
48840,남해군,202301,06,30,0,4,10,9,2,1
44800,홍성군,202301,06,52,2,10,11,10,5,0
45180,정읍시,202301,06,62,1,4,28,12,3,1
45190,남원시,202301,06,38,1,7,10,7,3,1
45210,김제시,202301,06,29,1,3,7,5,2,2
45000,전북,202301,06,1134,49,171,283,221,88,72
45140,익산시,202301,06,207,10,18,42,42,12,39
51730,횡성군,202301,06,30,2,4,9,8,3,0
51830,양양군,202301,06,20,2,3,6,6,1,0
43000,충북,202301,06,1184,56,205,301,231,89,50
51210,속초시,202301,06,52,5,5,12,8,4,2
51750,영월군,202301,06,26,0,4,6,8,1,0
43111,상당구,202301,06,142,7,22,30,33,7,10
43112,서원구,202301,06,146,6,22,46,23,18,2
51820,고성군,202301,06,22,1,1,6,4,1,5
43113,흥덕구,202301,06,199,15,51,37,23,15,8
30000,대전,202301,06,696,44,154,142,102,48,37
29140,서구,202301,06,118,7,24,32,15,7,5
30110,동구,202301,06,119,9,11,27,23,17,5
30230,대덕구,202301,06,66,2,7,24,12,6,1
31170,동구,202301,06,70,0,16,14,13,3,2
29170,북구,202301,06,264,14,34,48,36,26,67
48310,거제시,202301,06,131,9,24,31,27,5,1
48125,마산합포구,202301,06,91,4,21,23,14,12,0
48220,통영시,202301,06,60,1,10,16,9,3,1
45730,무주군,202301,06,8,0,0,3,1,0,1
48127,마산회원구,202301,06,95,4,20,23,19,7,1
48000,경남,202301,06,1845,85,391,450,322,116,54
48720,의령군,202301,06,11,0,2,5,2,0,0
48129,진해구,202301,06,84,4,18,14,16,10,5
48121,의창구,202301,06,90,3,23,25,18,5,1
46150,순천시,202301,06,217,12,51,45,33,8,10
45800,부안군,202301,06,29,2,5,8,9,2,1
46230,광양시,202301,06,143,5,18,39,18,10,8
45750,임실군,202301,06,10,0,2,2,4,1,0
45770,순창군,202301,06,15,1,2,2,2,4,0
46710,담양군,202301,06,19,2,4,4,2,2,3
41173,동안구,202301,06,65,5,26,8,11,4,0
44131,동남구,202303,06,379,21,67,92,77,29,8
45130,군산시,202303,06,315,7,59,80,65,25,4
45140,익산시,202303,06,283,12,34,72,61,24,6
46840,무안군,202303,06,103,6,24,27,15,4,1
46230,광양시,202303,06,236,10,31,66,40,8,12
47130,경주시,202303,06,303,17,56,85,61,25,7
48123,성산구,202303,06,360,20,111,77,50,8,3
47840,성주군,202303,06,15,0,2,7,2,2,1
47900,예천군,202303,06,49,1,6,11,12,9,2
48820,고성군,202303,06,52,0,6,16,10,3,0
48129,진해구,202303,06,175,5,25,52,39,13,1
A1000,전국,202303,06,52333,2326,12063,11985,8012,3310,2240
11440,마포구,202303,06,193,13,65,31,17,6,9
26380,사하구,202303,06,257,15,48,64,46,13,6
27260,수성구,202303,06,321,7,89,65,21,23,3
27170,서구,202303,06,82,4,10,25,20,6,1
31000,울산,202303,06,1189,52,356,228,157,60,42
31110,중구,202303,06,217,12,73,35,22,14,6
31710,울주군,202303,06,193,8,40,49,40,15,1
41133,중원구,202303,06,119,4,39,18,15,12,9
41273,단원구,202303,06,363,16,104,99,40,10,8
41830,양평군,202303,06,140,3,24,36,38,13,8
51190,태백시,202303,06,72,5,8,23,15,6,2
43770,음성군,202303,06,129,3,24,36,24,8,6
43111,상당구,202303,06,281,11,55,59,46,31,6
44000,충남,202303,06,2962,129,534,714,544,223,191
45180,정읍시,202303,06,122,0,22,24,27,14,4
46860,함평군,202303,06,16,0,0,5,8,1,0
46770,고흥군,202303,06,74,0,2,27,21,12,2
46910,신안군,202303,06,25,1,1,8,7,6,1
47730,의성군,202303,06,31,1,3,9,8,3,2
48000,경남,202303,06,3643,161,779,926,639,212,58
48740,창녕군,202303,06,62,2,4,16,19,5,2
48890,합천군,202303,06,32,1,4,11,9,2,0
11000,서울,202303,06,5812,239,1432,1061,644,268,897
11110,종로구,202303,06,84,3,11,30,13,2,8
27140,동구,202303,06,320,16,76,69,44,19,31
27710,달성군,202303,06,377,20,114,93,48,16,2
28000,인천,202303,06,3853,221,881,849,614,236,163
41171,만안구,202303,06,197,12,71,45,24,10,1
41281,덕양구,202303,06,392,20,121,90,56,21,2
41820,가평군,202303,06,67,1,10,20,17,4,2
41463,기흥구,202303,06,363,8,115,72,43,29,16
43112,서원구,202303,06,283,20,51,74,43,25,7
45790,고창군,202303,06,41,0,3,11,17,4,2
47190,구미시,202303,06,582,26,160,133,62,37,7
47113,북구,202303,06,349,14,74,99,50,28,7
47150,김천시,202303,06,272,10,71,59,42,21,6
47850,칠곡군,202303,06,157,2,26,52,23,11,3
50130,서귀포시,202303,06,226,10,44,78,22,13,8
11260,중랑구,202303,07,66,4,20,13,10,5,1
11170,용산구,202303,07,30,0,5,6,4,3,0
11380,은평구,202303,07,357,1,34,25,15,4,252
11200,성동구,202303,07,120,2,49,20,12,6,0
11305,강북구,202303,07,71,1,14,12,9,2,22
11110,종로구,202303,07,31,2,3,13,6,0,0
11545,금천구,202303,07,60,1,14,17,3,6,0
11440,마포구,202303,07,122,6,51,18,12,3,0
11470,양천구,202303,07,122,3,35,18,11,6,1
26140,서구,202303,07,66,1,9,16,8,8,0
11590,동작구,202303,07,114,2,51,18,11,5,0
11500,강서구,202303,07,164,5,77,24,13,4,0
11410,서대문구,202303,07,114,6,44,25,6,5,0
26000,부산,202303,07,2768,99,786,558,379,155,52
26380,사하구,202303,07,214,11,42,51,36,11,2
26530,사상구,202303,07,142,7,37,23,36,6,3
11170,용산구,202301,06,60,10,13,5,7,1,5
11000,서울,202301,06,2641,156,519,454,291,134,573
11740,강동구,202301,06,149,6,24,29,13,6,35
11440,마포구,202301,06,181,6,42,18,12,3,86
11710,송파구,202301,06,140,9,37,16,9,6,14
27200,남구,202301,06,33,1,2,8,9,2,5
26380,사하구,202301,06,155,8,39,41,31,9,1
26290,남구,202301,06,145,4,22,34,20,10,16
28177,미추홀구,202301,06,253,16,41,47,34,25,37
44180,보령시,202301,06,60,0,7,10,15,7,2
44133,서북구,202301,06,430,27,114,98,50,22,8
44000,충남,202301,06,1585,76,302,371,292,127,48
47840,성주군,202301,06,13,0,1,5,6,0,0
47210,영주시,202301,06,165,4,26,50,19,13,0
47230,영천시,202301,06,81,2,11,27,15,9,4
47130,경주시,202301,06,140,5,23,34,30,17,5
46820,해남군,202301,06,29,0,5,5,11,3,2
46830,영암군,202301,06,55,2,5,15,10,4,1
41480,파주시,202301,06,208,13,33,65,33,17,1
41271,상록구,202301,06,138,8,21,40,20,5,16
41281,덕양구,202301,06,160,8,39,39,23,18,1
51000,강원,202301,06,1066,60,165,298,204,73,40
41550,안성시,202301,06,136,12,15,41,20,12,10
51150,강릉시,202301,06,105,5,12,35,18,3,2
41131,수정구,202301,06,89,4,17,18,7,12,18
41220,평택시,202301,06,403,27,93,100,51,22,9
11305,강북구,202301,06,141,2,21,23,11,8,61
11560,영등포구,202301,06,54,6,19,12,2,2,1
11590,동작구,202301,06,121,17,22,22,19,5,21
27000,대구,202301,06,988,47,233,201,164,60,49
27140,동구,202301,06,144,5,32,32,19,5,18
46790,화순군,202301,06,37,0,3,17,5,2,0
46720,곡성군,202301,06,14,0,0,10,2,1,0
46730,구례군,202301,06,13,0,0,7,5,1,0
44230,논산시,202301,06,54,1,7,13,8,6,2
44270,당진시,202301,06,109,5,17,29,28,10,1
28710,강화군,202301,06,48,4,3,14,21,3,0
28140,동구,202301,06,32,1,4,10,7,1,3
43114,청원구,202301,06,126,9,31,23,24,6,3
43740,영동군,202301,06,27,2,0,7,11,2,2
43745,증평군,202301,06,30,2,1,11,5,3,1
47290,경산시,202301,06,128,11,17,31,30,9,2
47920,봉화군,202301,06,16,0,2,4,2,2,1
46900,진도군,202301,06,10,2,0,2,4,1,0
47111,남구,202301,06,163,8,26,44,27,12,3
41370,오산시,202301,06,106,7,34,24,9,4,3
41463,기흥구,202301,06,120,8,29,39,10,5,1
41820,가평군,202301,06,49,0,5,10,10,6,3
41650,포천시,202301,06,66,5,5,15,19,5,2
41135,분당구,202301,06,77,6,24,19,6,2,0
41111,장안구,202301,06,72,5,20,18,6,4,1
11110,종로구,202301,06,33,1,3,6,3,3,5
11230,동대문구,202301,06,87,4,23,17,16,6,2
11530,구로구,202301,06,109,5,33,27,9,4,18
26200,영도구,202301,06,34,2,4,7,6,3,1
26350,해운대구,202301,06,168,5,35,29,19,8,33
26410,금정구,202301,06,93,4,9,38,21,8,2
48870,함양군,202301,06,19,1,3,5,3,3,0
48890,합천군,202301,06,16,2,2,2,8,1,0
45111,완산구,202301,06,213,15,31,58,37,17,5
44790,청양군,202301,06,7,0,0,1,4,1,0
51190,태백시,202301,06,41,2,7,12,9,3,1
51770,정선군,202301,06,27,2,6,7,6,3,0
29200,광산구,202301,06,444,35,99,79,56,34,4
30200,유성구,202301,06,190,9,57,26,24,8,12
31200,북구,202301,06,141,10,45,29,17,5,0
31710,울주군,202301,06,119,8,23,34,19,7,3
48330,양산시,202301,06,198,7,47,54,30,7,5
48123,성산구,202301,06,180,11,57,38,21,6,6
45740,장수군,202301,06,2,0,0,1,0,0,0
46770,고흥군,202301,06,56,1,8,14,18,7,1
45790,고창군,202301,06,24,1,4,5,9,1,0
27290,달서구,202301,06,211,11,64,40,29,17,5
28237,부평구,202301,06,263,14,53,60,35,17,16
43730,옥천군,202301,06,31,0,3,9,10,3,1
47720,군위군,202301,06,4,0,0,1,3,0,0
47830,고령군,202301,06,13,1,3,2,3,2,1
47930,울진군,202301,06,32,0,8,3,12,3,2
43750,진천군,202303,07,80,4,15,19,12,5,3
51830,양양군,202303,07,21,0,2,8,3,2,1
44150,공주시,202303,07,62,3,17,14,10,8,2
44000,충남,202303,07,2350,118,452,553,367,157,157
45210,김제시,202303,07,44,2,4,12,11,5,1
46820,해남군,202303,07,32,4,12,4,3,3,1
46780,보성군,202303,07,14,1,3,3,3,1,0
47130,경주시,202303,07,188,7,46,49,34,12,1
47230,영천시,202303,07,95,2,13,22,26,11,3
48125,마산합포구,202303,07,164,6,35,40,32,17,0
47850,칠곡군,202303,07,122,2,24,37,18,9,0
48170,진주시,202303,07,360,18,99,82,39,19,2
48127,마산회원구,202303,07,178,8,45,47,28,11,3
50110,제주시,202303,07,107,5,37,26,8,3,2
11140,중구,202303,07,31,4,10,6,1,1,0
11320,도봉구,202303,07,104,2,39,14,16,6,1
11620,관악구,202303,07,77,2,29,16,10,2,1
26500,수영구,202303,07,102,3,29,25,13,4,2
27000,대구,202303,07,1970,88,557,442,248,103,36
28245,계양구,202303,07,194,19,42,38,40,10,0
27200,남구,202303,07,42,4,7,10,9,4,0
28720,옹진군,202303,07,0,0,0,0,0,0,0
29110,동구,202303,07,91,6,23,24,11,10,1
41173,동안구,202303,07,226,14,84,40,18,4,0
41370,오산시,202303,07,260,12,81,42,29,17,0
41290,과천시,202303,07,43,2,14,4,2,0,0
41480,파주시,202303,07,342,18,70,93,38,32,4
51170,동해시,202303,07,101,2,11,31,23,5,4
43740,영동군,202303,07,15,1,1,5,3,0,2
43112,서원구,202303,07,230,18,49,54,34,19,0
44710,금산군,202303,07,24,2,7,4,3,4,0
44131,동남구,202303,07,323,19,56,76,63,21,6
45790,고창군,202303,07,10,0,0,2,3,2,1
46710,담양군,202303,07,5,0,0,2,2,0,0
47280,문경시,202303,07,41,0,12,12,4,4,1
47000,경북,202303,07,2155,67,533,535,320,144,29
48123,성산구,202303,07,353,20,111,75,49,8,3
48860,산청군,202303,07,4,0,1,1,1,0,0
48240,사천시,202303,07,102,3,28,30,13,4,3
50130,서귀포시,202303,07,76,4,16,20,6,5,3
11000,서울,202303,07,3234,102,1059,553,286,129,284
11650,서초구,202303,07,136,2,32,38,9,6,0
26170,동구,202303,07,51,4,13,8,8,2,0
28185,연수구,202303,07,542,41,180,102,47,16,5
30200,유성구,202303,07,346,19,112,66,37,13,3
29155,남구,202303,07,139,7,34,22,19,10,1
41117,영통구,202303,07,437,28,180,66,28,13,8
41000,경기,202303,07,9903,525,3061,2020,1153,490,59
41250,동두천시,202303,07,69,6,11,18,12,9,0
41630,양주시,202303,07,248,17,65,60,29,13,1
51760,평창군,202303,07,36,3,4,10,12,3,1
51790,화천군,202303,07,6,0,3,0,1,0,0
51210,속초시,202303,07,102,2,12,24,23,7,4
43745,증평군,202303,07,62,2,12,13,11,6,7
44760,부여군,202303,07,14,0,3,3,0,1,1
45750,임실군,202303,07,5,0,0,2,1,0,0
45111,완산구,202303,07,321,17,64,78,49,25,8
46790,화순군,202303,07,36,2,6,13,9,3,0
46730,구례군,202303,07,8,0,1,2,0,1,2
46870,영광군,202303,07,12,0,1,7,2,1,0
47750,청송군,202303,07,4,0,2,1,0,0,0
47900,예천군,202303,07,27,1,3,7,5,4,1
47920,봉화군,202303,07,5,1,2,1,0,1,0
48250,김해시,202303,07,561,29,140,131,78,26,7
A1000,전국,202303,07,38926,1760,10466,8484,5158,2127,902
26110,중구,202303,07,19,1,3,5,3,1,0
26410,금정구,202303,07,83,2,26,18,8,6,0
30000,대전,202303,07,1143,53,299,276,131,76,10
29140,서구,202303,07,234,13,68,53,31,13,2
29170,북구,202303,07,385,16,101,90,53,27,4
41310,구리시,202303,07,77,2,30,11,14,3,0
51750,영월군,202303,07,25,2,4,6,6,1,1
51800,양구군,202303,07,8,0,0,2,1,0,3
43150,제천시,202303,07,141,5,20,52,23,15,3
44800,홍성군,202303,07,61,2,11,16,20,2,2
44180,보령시,202303,07,75,3,19,13,13,5,2
45720,진안군,202303,07,3,0,1,1,0,1,0
46150,순천시,202303,07,289,19,65,77,36,21,3
47210,영주시,202303,07,64,1,15,18,17,2,0
47290,경산시,202303,07,203,6,52,58,28,12,0
48870,함양군,202303,07,7,0,5,0,0,1,0
50000,제주,202303,07,183,9,53,46,14,8,5
43110,청주시,202303,06,1334,69,317,291,184,83,49
48120,창원시,202303,06,1177,49,276,292,213,62,12
41270,안산시,202303,06,679,27,175,197,91,26,13
47110,포항시,202303,06,646,22,123,181,100,54,14
41130,성남시,202303,06,592,29,193,96,62,29,35
41460,용인시,202303,06,1105,43,323,198,124,83,32
41170,안양시,202303,06,459,27,157,93,44,33,1
41280,고양시,202303,06,759,39,226,179,106,44,2
45110,전주시,202303,06,841,29,180,212,125,78,18
41110,수원시,202303,06,1111,66,364,228,103,65,15
44130,천안시,202303,06,1154,66,256,282,176,75,16
48120,창원시,202303,07,1011,43,254,247,174,49,8
43110,청주시,202303,07,1139,65,304,228,141,66,31
41270,안산시,202303,07,403,13,138,101,41,13,2
47110,포항시,202303,07,512,19,107,147,74,34,6
41130,성남시,202303,07,438,20,173,66,45,11,5
41460,용인시,202303,07,906,39,301,145,87,65,11
41170,안양시,202303,07,358,21,144,61,29,10,1
41280,고양시,202303,07,635,28,210,141,81,31,0
41110,수원시,202303,07,902,54,344,174,80,36,8
44130,천안시,202303,07,1046,62,240,246,152,64,11
45110,전주시,202303,07,702,25,168,175,95,50,10
11380,은평구,202303,06,565,14,71,79,49,20,267
11500,강서구,202303,06,377,14,117,78,44,17,15
26260,동래구,202303,07,201,11,61,37,19,10,1
27710,달성군,202303,07,353,19,109,84,42,16,2
41281,덕양구,202303,07,315,15,111,67,41,12,0
41290,과천시,202303,06,56,2,15,5,3,1,1
44180,보령시,202303,06,108,5,21,22,21,10,3
44270,당진시,202303,06,223,8,56,39,50,21,10
44760,부여군,202303,06,55,0,4,13,16,4,4
45800,부안군,202303,07,20,1,5,4,5,1,0
46110,목포시,202303,06,245,17,33,56,51,21,10
46830,영암군,202303,07,62,4,2,19,1,0,22
47111,남구,202303,07,215,7,41,60,36,13,3
47250,상주시,202303,06,74,1,10,19,22,5,1
11350,노원구,202303,06,275,17,80,49,31,14,26
11260,중랑구,202303,06,219,10,40,35,30,9,65
11200,성동구,202303,06,203,8,56,30,16,9,49
11215,광진구,202303,06,160,3,30,36,22,8,11
26110,중구,202303,06,29,1,4,8,3,2,0
11470,양천구,202303,06,235,17,52,39,39,15,5
11710,송파구,202303,06,358,16,105,69,47,12,10
11530,구로구,202303,06,239,12,66,51,30,9,21
11620,관악구,202303,06,200,10,44,41,26,15,23
26000,부산,202303,06,3397,122,867,700,503,198,146
11545,금천구,202303,06,172,6,29,36,22,12,30
27110,중구,202303,06,120,4,46,26,13,8,2
26710,기장군,202303,06,168,6,46,34,24,6,5
26440,강서구,202303,06,450,15,141,77,66,27,1
26350,해운대구,202303,06,381,17,100,72,43,22,47
26470,연제구,202303,06,238,5,67,43,39,10,10
28710,강화군,202303,06,77,3,5,15,32,12,0
27290,달서구,202303,06,513,25,139,115,72,18,5
28237,부평구,202303,06,554,31,139,131,94,26,16
27200,남구,202303,06,58,4,10,13,12,8,1
27230,북구,202303,06,390,16,98,96,67,30,2
28185,연수구,202303,06,571,44,184,107,57,20,5
30200,유성구,202303,06,378,20,115,77,40,15,8
29140,서구,202303,06,267,13,76,61,36,16,7
29000,광주,202303,06,2159,69,450,514,322,121,89
29170,북구,202303,06,422,17,104,98,66,28,6
29110,동구,202303,06,130,7,23,29,13,10,29
41135,분당구,202303,06,320,17,118,52,28,8,3
41150,의정부시,202303,06,397,22,99,98,55,27,3
31200,북구,202303,06,270,9,99,46,32,6,3
41000,경기,202303,06,13057,686,3455,2880,1794,803,253
41310,구리시,202303,06,104,3,32,21,15,5,4
41410,군포시,202303,06,170,12,56,27,25,8,0
41287,일산서구,202301,06,83,4,16,22,11,2,1
41500,이천시,202301,06,109,8,14,28,19,5,7
41570,김포시,202301,06,176,7,56,31,21,15,2
11200,성동구,202301,06,47,3,14,5,6,0,10
11260,중랑구,202301,06,114,12,12,18,9,3,38
11680,강남구,202301,06,107,7,21,15,10,4,26
47940,울릉군,202301,06,3,0,1,0,0,1,1
44770,서천군,202301,06,23,1,1,3,8,6,1
51720,홍천군,202301,06,53,2,4,12,17,6,4
31000,울산,202301,06,610,31,174,130,84,33,13
46000,전남,202301,06,1132,61,176,285,221,88,45
46130,여수시,202301,06,137,9,23,31,24,12,9
44210,서산시,202301,07,89,6,22,28,11,3,1
44270,당진시,202301,07,81,4,15,20,20,6,0
28260,서구,202301,07,246,10,68,50,39,11,1
27260,수성구,202301,07,121,9,26,16,20,9,1
28710,강화군,202301,07,8,2,1,3,2,0,0
28200,남동구,202301,07,179,7,52,35,25,6,2
28140,동구,202301,07,25,1,2,9,7,1,0
28720,옹진군,202301,07,0,0,0,0,0,0,0
27290,달서구,202301,07,201,11,62,35,26,17,5
44131,동남구,202301,07,178,12,31,43,44,8,7
43720,보은군,202301,07,10,0,3,1,3,0,1
43730,옥천군,202301,07,15,0,3,3,5,1,1
43770,음성군,202301,07,46,2,8,10,8,4,2
44133,서북구,202301,07,402,27,110,92,41,18,7
43130,충주시,202301,07,143,4,36,36,24,7,7
44150,공주시,202301,07,27,1,5,9,5,3,1
47750,청송군,202301,07,3,0,1,0,0,0,0
47280,문경시,202301,07,11,0,2,7,0,0,0
47290,경산시,202301,07,108,10,16,24,23,9,1
47770,영덕군,202301,07,0,0,0,0,0,0,0
47230,영천시,202301,07,51,1,11,16,9,3,1
47730,의성군,202301,07,7,0,1,2,3,0,0
47170,안동시,202301,07,55,3,19,6,9,6,0
46890,완도군,202301,07,5,0,1,0,0,0,2
46900,진도군,202301,07,1,0,0,0,1,0,0
46860,함평군,202301,07,2,0,0,0,1,0,0
47150,김천시,202301,07,90,4,18,22,18,4,1
46870,영광군,202301,07,11,0,3,3,1,1,0
46820,해남군,202301,07,10,0,4,2,3,1,0
41360,남양주시,202301,07,172,9,38,52,21,12,0
26000,부산,202301,07,1245,58,297,246,170,71,148
11410,서대문구,202301,07,36,2,12,4,6,2,0
26110,중구,202301,07,13,1,1,2,2,4,0
11590,동작구,202301,07,31,4,7,9,2,2,0
27200,남구,202301,07,18,0,0,7,5,1,4
26350,해운대구,202301,07,107,4,30,20,13,8,0
26470,연제구,202301,07,75,6,29,9,7,5,1
26230,부산진구,202301,07,143,7,50,34,20,6,0
26380,사하구,202301,07,115,6,25,37,20,6,1
27170,서구,202301,07,12,1,1,6,0,2,0
26710,기장군,202301,07,77,3,21,14,14,7,0
47190,구미시,202301,07,257,4,67,66,31,7,5
41290,과천시,202301,07,38,4,5,8,2,3,3
41390,시흥시,202301,07,247,18,72,66,18,11,2
41463,기흥구,202301,07,97,8,27,26,8,5,1
51170,동해시,202301,07,59,5,9,13,11,3,5
41480,파주시,202301,07,156,10,29,44,23,12,1
51110,춘천시,202301,07,161,13,34,37,20,16,8
51130,원주시,202301,07,267,17,60,82,33,16,2
41550,안성시,202301,07,96,10,15,28,12,5,5
41650,포천시,202301,07,20,0,2,6,4,2,1
51150,강릉시,202301,07,71,5,8,24,11,3,0
41133,중원구,202301,07,17,1,4,4,1,2,0
36110,세종시,202301,07,244,16,79,48,26,8,7
41117,영통구,202301,07,169,13,60,31,14,4,0
41173,동안구,202301,07,61,5,25,7,9,4,0
41220,평택시,202301,07,314,25,78,78,39,17,5
11170,용산구,202301,07,11,1,3,3,1,1,0
11380,은평구,202301,07,47,3,7,15,5,5,4
11305,강북구,202301,07,21,1,6,7,1,1,1
11215,광진구,202301,07,27,1,6,7,4,1,0
11230,동대문구,202301,07,58,3,16,11,9,5,1
11740,강동구,202301,07,83,6,18,20,7,3,1
50130,서귀포시,202301,07,46,2,15,10,5,2,2
48860,산청군,202301,07,5,0,1,2,1,0,0
45180,정읍시,202301,07,43,1,4,20,4,1,1
44800,홍성군,202301,07,38,2,7,10,5,3,0
45210,김제시,202301,07,12,0,3,2,0,1,0
45130,군산시,202301,07,142,5,22,33,28,5,11
47820,청도군,202301,07,6,1,2,2,0,0,0
46840,무안군,202301,07,37,6,5,7,5,1,0
47111,남구,202301,07,112,6,22,30,16,7,1
41271,상록구,202301,07,55,3,12,17,9,0,0
41500,이천시,202301,07,62,7,9,16,7,4,0
41820,가평군,202301,07,7,0,2,1,0,1,2
41171,만안구,202301,07,56,2,18,8,12,3,3
A1000,전국,202301,07,17841,976,4350,3921,2394,1019,807
11350,노원구,202301,07,95,9,36,17,10,3,0
11440,마포구,202301,07,100,1,17,9,7,1,58
26320,북구,202301,07,90,3,22,27,18,2,1
45140,익산시,202301,07,135,9,16,36,30,10,0
51190,태백시,202301,07,26,2,5,9,3,1,0
51810,인제군,202301,07,2,0,0,0,0,0,0
51770,정선군,202301,07,14,2,6,3,2,1,0
51820,고성군,202301,07,7,0,1,3,2,0,0
30170,서구,202301,07,192,18,59,37,25,7,2
30230,대덕구,202301,07,38,2,5,11,6,5,0
31170,동구,202301,07,60,0,16,11,10,3,0
30140,중구,202301,07,55,1,13,11,7,3,9
48330,양산시,202301,07,188,7,46,51,26,7,5
48240,사천시,202301,07,66,1,15,20,8,2,6
48250,김해시,202301,07,306,16,83,65,39,13,0
48730,함안군,202301,07,22,1,4,4,4,3,0
48170,진주시,202301,07,150,13,36,35,17,6,0
48270,밀양시,202301,07,33,1,3,11,8,3,0
45790,고창군,202301,07,7,0,1,3,2,0,0
46720,곡성군,202301,07,2,0,0,2,0,0,0
45730,무주군,202301,07,3,0,0,1,0,0,0
46170,나주시,202301,07,52,2,14,7,15,3,1
46000,전남,202301,07,737,44,147,172,116,48,19
46730,구례군,202301,07,2,0,0,1,1,0,0
46230,광양시,202301,07,120,5,16,33,13,10,7
45770,순창군,202301,07,7,1,1,1,1,2,0
46780,보성군,202301,07,5,0,3,0,1,0,0
46710,담양군,202301,07,3,0,2,0,0,0,0
46800,장흥군,202301,07,5,0,1,1,2,0,0
48820,고성군,202301,07,9,0,1,1,0,3,0
50000,제주,202301,07,120,8,33,26,14,8,5
44810,예산군,202301,07,29,1,4,4,8,2,1
45710,완주군,202301,07,50,2,9,14,8,4,1
51790,화천군,202301,07,2,1,0,0,1,0,0
43112,서원구,202301,07,121,4,17,39,17,14,2
43113,흥덕구,202301,07,180,13,51,33,20,11,6
31000,울산,202301,07,535,29,166,113,60,28,2
31110,중구,202301,07,80,4,33,15,5,2,0
48220,통영시,202301,07,43,1,9,9,5,2,0
48129,진해구,202301,07,68,3,17,9,10,9,3
43745,증평군,202301,07,27,2,1,10,3,3,1
47840,성주군,202301,07,4,0,1,3,0,0,0
47850,칠곡군,202301,07,55,4,14,11,12,2,0
47720,군위군,202301,07,0,0,0,0,0,0,0
