region_cd,region_nm,research_date,apt_type,rate,level_no
11A01,강북지역,202110,1,4.1895458601418305,1
11260,중랑구,202110,1,3.756521739130435,1
11350,노원구,202110,1,4.258135970377362,1
11440,마포구,202110,1,4.235294117647059,1
11470,양천구,202110,1,4.532694610778443,1
11680,강남구,202110,1,4.05082829796868,1
26290,남구,202110,1,4.285714285714286,1
27000,대구,202110,1,4.213784259525191,0
27170,서구,202110,1,4,1
28237,부평구,202110,1,4.153846153846154,1
29200,광산구,202110,1,5.023255813953488,1
30230,대덕구,202110,1,4.451843016168276,1
31200,북구,202110,1,3.626543240985697,1
36000,세종,202110,1,4.137931034482759,0
41171,만안구,202110,1,3.61761639074362,2
41197,소사구,202110,1,,2
41270,안산시,202110,1,4.5,1
41280,고양시,202110,1,4.395763420006199,1
41281,덕양구,202110,1,4.237728901294158,2
41290,과천시,202110,1,3.2,1
41390,시흥시,202110,1,4.874021875856807,1
41430,의왕시,202110,1,3.9239147609292964,1
41461,처인구,202110,1,4.5280955680337005,2
41500,이천시,202110,1,5.76,1
41570,김포시,202110,1,4.457142857142857,1
41630,양주시,202110,1,4.571428571428572,1
42210,속초시,202110,1,6,1
47000,경북,202110,1,5.076923076923077,0
47110,포항시,202110,1,5.212636079619782,1
47190,구미시,202110,1,5.364705882352941,1
48121,의창구,202110,1,3.6900557752380596,2
48127,마산회원구,202110,1,4.927291886195996,2
30140,중구,202109,1,4.465116279069767,1
41117,영통구,202109,1,4.147473285063286,2
41150,의정부시,202109,1,4.791595862612522,1
41199,오정구,202109,1,,2
41220,평택시,202109,1,5.052631578947368,1
41360,남양주시,202109,1,4.240490032273518,1
41370,오산시,202109,1,5.154760823346611,1
41450,하남시,202109,1,3.7116367365329728,1
41590,화성시,202109,1,4.42513112924907,1
42000,강원,202109,1,5.685707158892493,0
45113,덕진구,202109,1,5.4,2
46110,목포시,202109,1,6.132758253797637,1
48129,진해구,202109,1,4.939758038598349,2
48170,진주시,202109,1,4.247830150887969,1
48330,양산시,202109,1,4.8,1
46000,전남,202108,35,8.816930783411856,0
26000,부산,202108,7,7.290539769583023,0
29000,광주,202108,7,8.496077552512478,0
42000,강원,202108,7,8.38250072578664,0
44000,충남,202108,7,9.54589216944801,0
50000,제주,202108,7,5.916028475734334,0
11A01,강북지역,202108,0,5.039092769382998,1
48310,거제시,202108,1,4.64258064516129,1
11305,강북구,202108,1,4.383152188615117,1
11500,강서구,202108,1,2.617075699965434,1
26350,해운대구,202108,1,4.096460347705904,1
27710,달성군,202108,1,4.179705785968299,1
29140,서구,202108,1,4.6616198564415745,1
30110,동구,202108,1,4.421052631578948,1
30140,중구,202108,1,4.407938381964357,1
31000,울산,202108,1,4.285714285714286,0
41210,광명시,202108,1,4.008350730688935,1
41271,상록구,202108,1,4.486368339604038,2
41461,처인구,202108,1,4.875,2
41630,양주시,202108,1,4.721311475409836,1
41650,포천시,202108,1,6.695013645522483,1
42000,강원,202108,1,5.837837837837837,0
42110,춘천시,202108,1,5.01036099416417,1
44000,충남,202108,1,5.999999999999998,0
44130,천안시,202108,1,5.767506416837478,1
44150,공주시,202108,1,6.461538461538462,1
A2001,지방,202109,1,4.837215642838885,0
11000,서울,202109,1,4.026845637583892,0
11A01,강북지역,202109,1,4.134531482020116,1
11110,종로구,202109,1,4.203321590337191,1
11410,서대문구,202109,1,3.6923076923076925,1
41117,영통구,202108,1,4.130763456275949,2
26000,부산,202109,0,5.777345133487458,0
31000,울산,202109,0,6.618132949213782,0
43000,충북,202109,0,8.057597248943964,0
A2001,지방,202109,7,8.404856319373295,0
26000,부산,202109,7,7.041322314049586,0
11A12,동북권,202107,35,4.067964615690358,1
11000,서울,202107,7,5.533957076495739,0
46000,전남,202107,7,9.153930131004365,0
48000,경남,202107,7,8.865358514175577,0
45140,익산시,202107,1,5.9973070017953365,1
48121,의창구,202107,1,4.054396810903441,2
48250,김해시,202107,1,4.8,1
A5000,5대광역시,202107,1,4.444444444444445,0
A8000,8개시도,202107,1,5.454545454545454,0
11A15,동남권,202107,1,4.1100431393324754,1
26290,남구,202107,1,4.533971418076904,1
27140,동구,202107,1,3.9999999999999996,1
28140,동구,202107,1,5.333333333333334,1
28260,서구,202107,1,4.636223616782141,1
29000,광주,202107,1,4.941176470588235,0
41115,팔달구,202107,1,4.9676374344937155,2
41461,처인구,202107,1,5.052631578947369,2
41630,양주시,202107,1,4.800000000000001,1
43110,청주시,202107,1,5.454545454545454,1
11000,서울,202107,0,4.763572581250398,0
31000,울산,202107,0,6.721014377806244,0
44000,충남,202107,0,7.898064898787571,0
A1000,전국,202108,35,4.8522981376010605,0
A2000,수도권,202108,35,4.567042056547876,0
29000,광주,202108,35,5.88494002782591,0
30000,대전,202108,35,6.833844857960337,0
31000,울산,202108,35,5.763261060635352,0
41000,경기,202108,35,5.842210815327684,0
A2001,지방,202111,1,4.8,0
A8000,8개시도,202111,1,5.233762145597141,0
11170,용산구,202111,1,4.377682403433476,1
26380,사하구,202111,1,5,1
27140,동구,202111,1,4.211574362165525,1
28000,인천,202111,1,4.607495729018211,0
29170,북구,202111,1,5.416837770368385,1
30170,서구,202111,1,4.125000000000001,1
41113,권선구,202111,1,4.285714285714286,2
41130,성남시,202111,1,3.9473684210526314,1
41170,안양시,202111,1,4.1556309665089035,1
41273,단원구,202111,1,4.615384615384616,2
41310,구리시,202111,1,4.219311427610182,1
41480,파주시,202111,1,4.5,1
41610,광주시,202111,1,4.337349397590361,1
42210,속초시,202111,1,5.8499705439549645,1
43113,흥덕구,202111,1,5.142857142857142,2
44150,공주시,202111,1,7.266568590586996,1
45000,전북,202111,1,5.714285714285714,0
46230,광양시,202111,1,7.638397017707362,1
47113,북구,202111,1,4.8,2
48120,창원시,202111,1,4.40813525853151,1
48129,진해구,202111,1,4.950000000000001,2
48220,통영시,202111,1,6.400000000000001,1
A1000,전국,202111,35,4.793296089385475,0
11A12,동북권,202111,35,3.8393920202659917,1
11A15,동남권,202111,35,3.6086681142562376,1
41000,경기,202111,35,5.869315265017643,0
43000,충북,202111,35,9.381818181818181,0
A2000,수도권,202111,7,6.123711340206187,0
A8000,8개시도,202111,7,9.0873786407767,0
44000,충남,202111,7,9.494505494505495,0
41000,경기,202112,7,7.194019471488177,0
42000,강원,202112,7,8.172028807246608,0
A2000,수도권,202112,7,6.08,0
27000,대구,202112,7,7.903713559937099,0
11A11,도심권,202112,1,4.406654553713377,1
11545,금천구,202112,1,4.251968503937007,1
11650,서초구,202112,1,4.0590128503871306,1
11710,송파구,202112,1,3.8307570682191403,1
28260,서구,202112,1,4.3894907908992415,1
30170,서구,202112,1,4.128265154897986,1
31200,북구,202112,1,3.7500000000000004,1
41110,수원시,202112,1,4.399501246882792,1
41133,중원구,202112,1,3.6844547540674184,2
41150,의정부시,202112,1,4.705882352941177,1
41195,원미구,202112,1,,2
41197,소사구,202112,1,,2
41210,광명시,202112,1,4.085118360515126,1
41270,안산시,202112,1,4.2857142857142865,1
41410,군포시,202112,1,4.2857142857142865,1
41480,파주시,202112,1,4.595338692394476,1
44130,천안시,202112,1,5.571428571428571,1
48330,양산시,202112,1,4.666666666666667,1
50110,제주시,202112,1,4.632538257142857,1
A1000,전국,202112,0,5.563224533362937,0
31000,울산,202112,0,6.330149151586954,0
A2000,수도권,202110,35,4.494595934556271,0
11A12,동북권,202110,35,3.7965064005121056,1
11A14,서남권,202110,7,5.381476129158293,1
11A15,동남권,202110,7,5.028316419176404,1
43000,충북,202110,7,9.391304347826086,0
A5000,5대광역시,202110,0,6.098729711155451,0
11A12,동북권,202110,0,4.962365218803073,1
26000,부산,202110,0,5.739367078775311,0
27000,대구,202110,0,6.55769062829325,0
46000,전남,202110,0,7.1545987714359365,0
A8000,8개시도,202110,1,5.268292682926829,0
11A12,동북권,202110,1,4.19484240687679,1
11A15,동남권,202110,1,4.1454545454545455,1
11110,종로구,202110,1,4.189090909090909,1
11590,동작구,202110,1,3.5999999999999996,1
26200,영도구,202110,1,5.28,1
26230,부산진구,202110,1,5.131428571428572,1
26350,해운대구,202110,1,4.125261760242792,1
26500,수영구,202110,1,4.474400441191815,1
26710,기장군,202110,1,4,1
27230,북구,202110,1,4.4935597526829865,1
29170,북구,202110,1,5.520361574007953,1
31710,울주군,202110,1,5.052631578947368,1
41113,권선구,202110,1,4.239999999999999,2
41130,성남시,202110,1,3.8918918918918917,1
41310,구리시,202110,1,4.02447219804963,1
41410,군포시,202110,1,4.233034778180511,1
41460,용인시,202110,1,4.287269115558157,1
41463,기흥구,202110,1,4.320000000000001,2
42110,춘천시,202110,1,4.733907147345502,1
43110,청주시,202110,1,5.162740384615384,1
43130,충주시,202110,1,5.761229314420804,1
44150,공주시,202110,1,6.72,1
45113,덕진구,202110,1,5.421830114697968,2
45130,군산시,202110,1,6.206896551724137,1
48125,마산합포구,202110,1,4.800000000000001,2
50000,제주,202110,1,4.653158299919808,0
27140,동구,202109,1,4.235294117647058,1
27170,서구,202109,1,3.780451127819548,1
27230,북구,202109,1,4.363636363636364,1
27290,달서구,202109,1,4.002349136383602,1
27710,달성군,202109,1,4.216725402739192,1
28110,중구,202109,1,5.06755806737006,1
28245,계양구,202109,1,4.906637345061974,1
30170,서구,202109,1,4.229285714285714,1
41310,구리시,202109,1,4,1
41390,시흥시,202109,1,4.827586206896552,1
41461,처인구,202109,1,4.484688168673168,2
41500,이천시,202109,1,5.7324840764331215,1
41550,안성시,202109,1,6.5103236759954,1
44131,동남구,202109,1,5.999999999999999,2
44133,서북구,202109,1,5.647058823529413,2
45130,군산시,202109,1,6.4,1
42000,강원,202108,35,6.678019348985033,0
A2001,지방,202108,7,8.513841745526829,0
27000,대구,202108,0,6.757284381335458,0
44000,충남,202108,0,7.81854923391532,0
47190,구미시,202108,1,5.142857142857142,1
48125,마산합포구,202108,1,4.8,2
48127,마산회원구,202108,1,5.242749220772359,2
48129,진해구,202108,1,4.93923103777685,2
11A12,동북권,202108,1,4.144485340723486,1
11A14,서남권,202108,1,3.7192568442896503,1
11140,중구,202108,1,4.0371211050003355,1
11215,광진구,202108,1,4.0706713780918715,1
11560,영등포구,202108,1,3.8181818181818183,1
11590,동작구,202108,1,3.604507888805409,1
11650,서초구,202108,1,4.137931034482759,1
26410,금정구,202108,1,4.137931034482759,1
27230,북구,202108,1,4.5,1
27290,달서구,202108,1,4.0083374587123455,1
28000,인천,202108,1,4.645161290322579,0
28177,미추홀구,202108,1,4.725394175725789,1
30230,대덕구,202108,1,4.715151197251436,1
31110,중구,202108,1,4.000000000000003,1
41150,의정부시,202108,1,4.875349944008958,1
41285,일산동구,202108,1,4.435706569848992,2
41310,구리시,202108,1,3.983835456090968,1
41450,하남시,202108,1,3.7894736842105265,1
41460,용인시,202108,1,4.299166939584152,1
41463,기흥구,202108,1,4.417348848982188,2
44131,동남구,202108,1,5.999999999999999,2
A8000,8개시도,202109,1,5.333333333333334,0
11A02,강남지역,202109,1,3.9523511750923586,1
11A15,동남권,202109,1,4.09980870277937,1
11140,중구,202109,1,4.114285714285714,1
11170,용산구,202109,1,4.226287546648018,1
11215,광진구,202109,1,3.9999999999999987,1
11350,노원구,202109,1,4.260355029585798,1
11530,구로구,202109,1,4.119357433031571,1
11620,관악구,202109,1,4.114285714285713,1
11740,강동구,202109,1,4.636064165416901,1
26260,동래구,202109,1,4.235294117647058,1
41115,팔달구,202108,1,4.819687711531406,2
30000,대전,202109,0,6.040389663244483,0
44000,충남,202109,0,7.78645696336336,0
47000,경북,202109,0,8.171320764750805,0
A1000,전국,202109,35,4.794187419947323,0
11A02,강남지역,202109,35,3.6925861678859646,1
11A13,서북권,202109,35,4.2575577243513445,1
41000,경기,202109,35,5.8724713126703065,0
50000,제주,202109,35,5.309679258838015,0
43000,충북,202109,7,9.690895771110235,0
27000,대구,202107,35,5.708060651509886,0
29000,광주,202107,35,5.598939972608536,0
30000,대전,202107,35,6.606681514476613,0
45000,전북,202107,35,6.9397285860824525,0
48000,경남,202107,35,6.4222105890210655,0
26000,부산,202107,7,7.476973304326928,0
27000,대구,202107,7,8.42296759522456,0
47000,경북,202107,1,5.16444939045981,0
47110,포항시,202107,1,5.2601431980906925,1
47190,구미시,202107,1,5.271578947368422,1
48120,창원시,202107,1,4.615384615384616,1
48330,양산시,202107,1,4.8,1
11260,중랑구,202107,1,4.022120001303268,1
11380,은평구,202107,1,4.608605795618502,1
11650,서초구,202107,1,4,1
11710,송파구,202107,1,4.0211975559479205,1
11740,강동구,202107,1,4.3504894991266205,1
26530,사상구,202107,1,5.142857142857142,1
28200,남동구,202107,1,4.7142857142857135,1
41110,수원시,202107,1,4.363636363636362,1
41113,권선구,202107,1,4.251968503937009,2
41135,분당구,202107,1,3.987001964381559,2
41199,오정구,202107,1,,2
41285,일산동구,202107,1,4.323321172606732,2
41360,남양주시,202107,1,4.320142332339422,1
43130,충주시,202107,1,6.2300241737917155,1
11A12,동북권,202107,0,5.058920984488613,1
11A14,서남권,202108,35,3.892617643195707,1
26000,부산,202108,35,7.169955607290079,0
27000,대구,202108,35,5.625324370102515,0
28000,인천,202108,35,6.0881967690292536,0
36000,세종,202108,35,5.714285714285714,0
A1000,전국,202111,1,4.473059979667908,0
11A01,강북지역,202111,1,4.238297872340426,1
11A15,동남권,202111,1,4.144375740279118,1
11320,도봉구,202111,1,4.3382278481012655,1
11350,노원구,202111,1,4.285714285714286,1
11440,마포구,202111,1,4.35620875573885,1
11710,송파구,202111,1,3.875246343019718,1
26260,동래구,202111,1,4.207259658103788,1
27290,달서구,202111,1,4.105263157894737,1
28260,서구,202111,1,4.3076923076923075,1
30200,유성구,202111,1,4.551724137931035,1
31140,남구,202111,1,4.036505867014341,1
41117,영통구,202111,1,4.311096801830989,2
41133,중원구,202111,1,3.731428519650723,2
41135,분당구,202111,1,3.9171630878719563,2
41197,소사구,202111,1,,2
41281,덕양구,202111,1,4.227964190199797,2
41390,시흥시,202111,1,4.843622137194878,1
43110,청주시,202111,1,5.0935645823824744,1
44000,충남,202111,1,5.907692307692307,0
47110,포항시,202111,1,5.2601431980906925,1
48127,마산회원구,202111,1,5.072804133395961,2
11A11,도심권,202111,35,4.570722216974842,1
11A13,서북권,202111,35,4.194042431047754,1
26000,부산,202111,35,6.958773424190801,0
46000,전남,202111,35,8.21543610817821,0
A1000,전국,202111,0,5.591430305628956,0
29000,광주,202111,0,6.191675774635931,0
41000,경기,202111,0,5.8331031486986715,0
43000,충북,202111,0,7.7992976033519765,0
44000,충남,202111,0,7.64684439434572,0
A5000,5대광역시,202111,7,7.422845313848365,0
A1000,전국,202112,7,6.774617067833698,0
A5000,5대광역시,202112,7,7.411466184347866,0
11A01,강북지역,202112,7,5.631284916201118,1
11A13,서북권,202112,7,5.684210526315789,1
A1000,전국,202112,1,4.486711849982847,0
11A01,강북지역,202112,1,4.235294117647058,1
11A13,서북권,202112,1,4.32,1
11470,양천구,202112,1,4.532694610778443,1
26230,부산진구,202112,1,4.909090909090909,1
26260,동래구,202112,1,4.125,1
26500,수영구,202112,1,4.622005756584847,1
27140,동구,202112,1,4.315172413793103,1
28000,인천,202112,1,4.666666666666667,0
31110,중구,202112,1,4.200000000000001,1
41000,경기,202112,1,4.3999999999999995,0
41220,평택시,202112,1,4.800044054138583,1
41290,과천시,202112,1,3.310344827586207,1
41360,남양주시,202112,1,4.384021367164678,1
41390,시흥시,202112,1,4.811165236738754,1
41450,하남시,202112,1,3.7676444471259423,1
41465,수지구,202112,1,4.42066485396018,2
41590,화성시,202112,1,4.400598483072596,1
44200,아산시,202112,1,5.987551867219915,1
45140,익산시,202112,1,5.684815036634445,1
46000,전남,202112,1,6.545454545454546,0
46110,목포시,202112,1,6.117904013631603,1
47110,포항시,202112,1,5.2601431980906925,1
48123,성산구,202112,1,4,2
A8000,8개시도,202112,35,6.169965507539365,0
11A13,서북권,202112,35,4.277799633487962,1
29000,광주,202112,35,5.746401753742078,0
31000,울산,202112,35,6.023083561052784,0
41000,경기,202112,35,5.883649184662847,0
42000,강원,202112,35,7.538383582467696,0
A8000,8개시도,202112,0,7.141725126160324,0
11A01,강북지역,202112,0,4.942798996393379,1
27000,대구,202112,0,6.420095693123911,0
29000,광주,202112,0,6.219189364293029,0
30000,대전,202112,0,5.960829105638638,0
A5000,5대광역시,202110,35,6.8959809961680385,0
11A02,강남지역,202110,35,3.6885005106921094,1
29000,광주,202110,35,5.8701811170440665,0
50000,제주,202110,35,5.291068755454117,0
A2000,수도권,202110,7,6.148760330578512,0
11A11,도심권,202110,7,5.745381702439892,1
41000,경기,202110,7,7.267833109017497,0
A8000,8개시도,202110,0,7.222411559625452,0
30000,대전,202110,0,6.0242422195838055,0
31000,울산,202110,0,6.394736590789736,0
41000,경기,202110,0,5.866075783243563,0
42000,강원,202110,0,6.676406619547226,0
11A11,도심권,202110,1,4.189090909090909,1
11200,성동구,202110,1,4.27426536064114,1
11230,동대문구,202110,1,4.2857142857142865,1
11305,강북구,202110,1,4.615384615384616,1
26000,부산,202110,1,4.421052631578947,0
26380,사하구,202110,1,4.888337276500019,1
26470,연제구,202110,1,4,1
26530,사상구,202110,1,4.917927072375077,1
28245,계양구,202110,1,4.903306192228565,1
29000,광주,202110,1,4.915349938527389,0
30110,동구,202110,1,4.521810241208049,1
28185,연수구,202110,1,4.615384615384615,1
41115,팔달구,202110,1,4.743801326958392,2
41173,동안구,202110,1,4.23764705882353,2
41190,부천시,202110,1,4.137931034482759,1
41650,포천시,202110,1,6.4714285714285715,1
43113,흥덕구,202110,1,5.387230359129825,2
45110,전주시,202110,1,5.3999999999999995,1
28185,연수구,202109,1,4.600638977635783,1
29140,서구,202109,1,4.698209384394197,1
30230,대덕구,202109,1,4.6745307742361835,1
31000,울산,202109,1,4.183982006518232,0
41170,안양시,202109,1,4.153846153846154,1
41171,만안구,202109,1,3.691942984844432,2
41195,원미구,202109,1,,2
41270,안산시,202109,1,4.551724137931034,1
41271,상록구,202109,1,4.363636363636364,2
41285,일산동구,202109,1,4.389906507419719,2
41465,수지구,202109,1,4.1804596765606545,2
41480,파주시,202109,1,4.324324324324325,1
41630,양주시,202109,1,4.636019799458136,1
41650,포천시,202109,1,6.629281750715423,1
43000,충북,202109,1,5.563303015145284,0
43110,청주시,202109,1,5.28,1
45140,익산시,202109,1,5.675675675675676,1
47110,포항시,202109,1,5.2601431980906925,1
48220,통영시,202109,1,5.993647058823525,1
43000,충북,202108,35,9.262508805488764,0
50000,제주,202108,35,5.270742161197257,0
28000,인천,202108,7,8.715365337216902,0
45000,전북,202108,7,9.341287648141645,0
47000,경북,202108,7,10.340425531914896,0
48000,경남,202108,7,8.58281665190434,0
A2000,수도권,202108,0,5.229829465976395,0
11A11,도심권,202108,0,5.102370178671432,1
11A12,동북권,202108,0,5.053582779602206,1
11A15,동남권,202108,0,4.309100150447265,1
26000,부산,202108,0,5.946454705306308,0
28000,인천,202108,0,5.923769888188623,0
36000,세종,202108,0,5.188933811695959,0
45000,전북,202108,0,7.851325345990539,0
45111,완산구,202108,1,5.367828818040084,2
45130,군산시,202108,1,6.178214584705922,1
47110,포항시,202108,1,5.2601431980906925,1
47113,북구,202108,1,4.897422369783708,2
48120,창원시,202108,1,4.5,1
11A01,강북지역,202108,1,4.135455503450755,1
26530,사상구,202108,1,5.064777327935223,1
28237,부평구,202108,1,4.236739937157022,1
28260,서구,202108,1,4.610510144050377,1
31170,동구,202108,1,4.533333333333333,1
41170,안양시,202108,1,4.076812172926168,1
41190,부천시,202108,1,4.128916096507021,1
41281,덕양구,202108,1,4.251533742331289,2
41360,남양주시,202108,1,4.246459154161754,1
A1000,전국,202109,0,5.635074870255102,0
A8000,8개시도,202109,0,7.2972254321279975,0
11A15,동남권,202109,0,4.266500862581354,1
29000,광주,202109,0,6.252304119025735,0
48000,경남,202109,0,6.852056115342039,0
A2001,지방,202109,35,6.732572278633437,0
A5000,5대광역시,202109,35,6.843479821726676,0
A8000,8개시도,202109,35,6.547327061836949,0
11A11,도심권,202109,35,4.601854052769196,1
26000,부산,202109,35,7.011916434516084,0
28000,인천,202109,35,6.1384930420956065,0
42000,강원,202109,35,6.618175512325541,0
44000,충남,202109,35,9.024534358347886,0
47000,경북,202109,7,10.140845070422536,0
A2001,지방,202107,35,7.145981021513536,0
A5000,5대광역시,202107,35,7.320345074189349,0
11A14,서남권,202107,35,3.9453978699676733,1
43000,충북,202107,35,9.862257809047271,0
50000,제주,202107,35,5.03417395309388,0
11A12,동북권,202107,7,5.749159415592052,1
29000,광주,202107,7,8.470474346563407,0
45130,군산시,202107,1,7.925544727909778,1
47113,북구,202107,1,4.8965623581530755,2
11A12,동북권,202107,1,4.13818955822601,1
11A14,서남권,202107,1,3.693204483396258,1
11170,용산구,202107,1,4.2926829268292686,1
11200,성동구,202107,1,4.265934089396726,1
11290,성북구,202107,1,3.749999999999999,1
11620,관악구,202107,1,4.09181711024257,1
26260,동래구,202107,1,4.149964929480051,1
26500,수영구,202107,1,4.529422369182,1
30170,서구,202107,1,4.258064516129032,1
31140,남구,202107,1,4.2,1
41210,광명시,202107,1,3.999999999999999,1
41287,일산서구,202107,1,4.486499304229621,2
41290,과천시,202107,1,3.296703296703297,1
41390,시흥시,202107,1,4.914150616039037,1
41430,의왕시,202107,1,3.789473684210526,1
41500,이천시,202107,1,5.793103448275862,1
41550,안성시,202107,1,6.382978723404255,1
41570,김포시,202107,1,4.468085106382978,1
42000,강원,202107,1,5.890265486725664,0
44131,동남구,202107,1,6.2732919254658395,2
45000,전북,202107,1,6.216006216006216,0
11A01,강북지역,202107,0,5.041783471632394,1
11A11,도심권,202107,0,5.025879549861475,1
29000,광주,202107,0,6.256116264180268,0
43000,충북,202107,0,8.191916673852262,0
47000,경북,202107,0,8.44778345747556,0
50000,제주,202107,0,5.476100954898092,0
A2001,지방,202108,35,6.899284228393469,0
A5000,5대광역시,202108,35,7.021906067726546,0
11000,서울,202108,35,3.9281522765661077,0
11A02,강남지역,202108,35,3.778106610688599,1
11A11,도심권,202108,35,4.699958584819839,1
A2000,수도권,202111,1,4.305148098858908,0
11A13,서북권,202111,1,4.285899653979238,1
26000,부산,202111,1,4.465116279069767,0
27230,북구,202111,1,4.421052631578947,1
28110,중구,202111,1,4.953642293922096,1
28177,미추홀구,202111,1,4.909090909090909,1
30110,동구,202111,1,4.521810241208049,1
41171,만안구,202111,1,3.6030050083472456,2
41220,평택시,202111,1,4.8,1
41270,안산시,202111,1,4.409755781770355,1
41461,처인구,202111,1,4.444444444444445,2
41650,포천시,202111,1,6.4,1
43000,충북,202111,1,5.35989702837316,0
43130,충주시,202111,1,5.702599876867381,1
48121,의창구,202111,1,3.6102827363218792,2
48170,진주시,202111,1,4.247830150887969,1
A2000,수도권,202111,35,4.509415981330369,0
A2001,지방,202111,35,6.604728789986092,0
A8000,8개시도,202111,35,6.21402453808096,0
11000,서울,202111,35,3.8076848812512067,0
36000,세종,202111,35,5.607476635514018,0
A2001,지방,202111,0,6.610318539746312,0
11A11,도심권,202111,0,5.122240853484248,1
11A14,서남권,202111,0,4.717183829501845,1
11A15,동남권,202111,0,4.265508667446767,1
11A11,도심권,202111,7,5.8358346033123745,1
11A12,동북권,202111,7,5.614242332334607,1
11A14,서남권,202111,7,5.320961959285263,1
42000,강원,202111,7,8.149623761759878,0
45000,전북,202111,7,9.138024765931743,0
46000,전남,202111,7,9.462793589401125,0
47000,경북,202111,7,9.908338069468812,0
36000,세종,202112,7,9.137055837563452,0
43000,충북,202112,7,9.17676556623485,0
46000,전남,202112,7,9.340540540540541,0
A2001,지방,202112,7,8.289050335594045,0
11A02,강남지역,202112,7,5.2,1
11A12,동북권,202112,7,5.556021202873788,1
11A15,동남권,202112,7,5.022866764434306,1
A2000,수도권,202112,1,4.314349627972537,0
A8000,8개시도,202112,1,5.236363636363636,0
11A02,강남지역,202112,1,4.033034101572305,1
11380,은평구,202112,1,4.799674217683273,1
11410,서대문구,202112,1,3.8918918918918917,1
11590,동작구,202112,1,3.617742987606001,1
26200,영도구,202112,1,5.602478983862062,1
29140,서구,202112,1,4.769556025369979,1
41170,안양시,202112,1,4.211699164345404,1
41250,동두천시,202112,1,4.9600108535386624,1
41461,처인구,202112,1,4.5,2
41463,기흥구,202112,1,4.275735420822413,2
44000,충남,202112,1,5.76,0
44150,공주시,202112,1,7.474313651762225,1
45000,전북,202112,1,5.684210526315789,0
47000,경북,202112,1,5.192707861319394,0
48120,창원시,202112,1,4.363636363636364,1
A2001,지방,202112,35,6.569938363309112,0
11A15,동남권,202112,35,3.614927010921054,1
11A02,강남지역,202112,0,4.467555274703009,1
11A12,동북권,202112,0,4.902058823674267,1
11A14,서남권,202112,0,4.704155811112485,1
A8000,8개시도,202110,35,6.48792696212689,0
11A01,강북지역,202110,35,4.084084664558797,1
28000,인천,202110,35,6.103766228313047,0
30000,대전,202110,35,7.012445759221396,0
36000,세종,202110,35,5.607476635514018,0
41000,경기,202110,35,5.859051649052156,0
43000,충북,202110,35,9.233722804759637,0
A8000,8개시도,202110,7,9.075297605877363,0
11A01,강북지역,202110,7,5.643614887241167,1
45000,전북,202110,7,9.229191591180996,0
A1000,전국,202110,0,5.609087698432872,0
11A11,도심권,202110,0,5.024791184859936,1
11A13,서북권,202110,0,4.9018325565606995,1
A2000,수도권,202110,1,4.287255476942972,0
11215,광진구,202110,1,4.000000000000001,1
11290,성북구,202110,1,3.870967741935484,1
11320,도봉구,202110,1,4.32,1
11380,은평구,202110,1,4.427029667190192,1
11410,서대문구,202110,1,3.746313444861574,1
11500,강서구,202110,1,3.317469204927211,1
27140,동구,202110,1,4.1927881056480105,1
29155,남구,202110,1,4.2349491672131725,1
28200,남동구,202110,1,4.666691860025697,1
31000,울산,202110,1,4.052003769142459,0
31170,동구,202110,1,4.490736533118383,1
41000,경기,202110,1,4.382463511117173,0
41135,분당구,202110,1,3.870967741935484,2
41195,원미구,202110,1,,2
41480,파주시,202110,1,4.569686507734287,1
42000,강원,202110,1,5.565758754863813,0
45000,전북,202110,1,5.744680851063829,0
45140,익산시,202110,1,5.415417171159241,1
47113,북구,202110,1,4.838709677419355,2
48000,경남,202110,1,4.5,0
48129,진해구,202110,1,4.950000000000001,2
50110,제주시,202110,1,4.4444444444444455,1
41000,경기,202109,1,4.363636363636364,0
41110,수원시,202109,1,4.150943396226415,1
41133,중원구,202109,1,3.5999999999999996,2
41430,의왕시,202109,1,4,1
41460,용인시,202109,1,4.267333970046045,1
42110,춘천시,202109,1,4.820991787952206,1
42210,속초시,202109,1,5.995794345795059,1
45000,전북,202109,1,5.819523576192236,0
47113,북구,202109,1,4.914800461987007,2
48123,성산구,202109,1,4.191243561809125,2
50110,제주시,202109,1,4.59562298617718,1
11000,서울,202108,7,5.516600882284653,0
11A01,강북지역,202108,7,5.75899050376027,1
11A13,서북권,202108,7,5.78861228357309,1
27000,대구,202108,7,8.21215151893987,0
41000,경기,202108,7,7.384615384615385,0
43000,충북,202108,7,9.9183979141819,0
A1000,전국,202108,0,5.696188232493879,0
A8000,8개시도,202108,0,7.370370246118195,0
11000,서울,202108,0,4.753512194624029,0
11A13,서북권,202108,0,4.957540267636456,1
31000,울산,202108,0,6.7368195997612546,0
50000,제주,202108,0,5.443109426994767,0
48000,경남,202108,1,4.65562424025405,0
48121,의창구,202108,1,3.991577915763845,2
48330,양산시,202108,1,4.941176470588235,1
11A15,동남권,202108,1,4.154851451003849,1
11170,용산구,202108,1,4.225141825335867,1
11260,중랑구,202108,1,3.9560439560439566,1
11290,성북구,202108,1,3.770931677018633,1
11410,서대문구,202108,1,3.822191217746091,1
11470,양천구,202108,1,4.363636363636365,1
11620,관악구,202108,1,4.067796610169491,1
11680,강남구,202108,1,4.08298755186722,1
11710,송파구,202108,1,3.9332947645529406,1
11740,강동구,202108,1,4.684821745169003,1
