region_cd,region_nm,research_date,apt_type,jeon_snd_indices,level_no
26A02,중부산권,202210,3,92.85714285714288,1
26A03,서부산권,202210,3,92.43697478991598,1
27000,대구,202210,3,85.09316770186335,0
28000,인천,202210,3,86.64596273291926,0
29000,광주,202210,3,96.42857142857143,0
30000,대전,202210,3,89.56043956043956,0
31000,울산,202210,3,94.28571428571429,0
36000,세종,202210,3,92.20779220779221,0
41000,경기,202210,3,90.37735849056604,0
41A01,서해안권,202210,3,93.29670329670328,1
41A02,경부1권,202210,3,90.0375939849624,1
41A03,경부2권,202210,3,93.75000000000001,1
41A04,경의권,202210,3,79.87012987012987,1
41A05,경원권,202210,3,96.79802955665025,1
41A06,동부1권,202210,3,83.6996336996337,1
41A07,동부2권,202210,3,95.57823129251702,1
42000,강원,202210,3,96.875,0
43000,충북,202210,3,97.05882352941177,0
44000,충남,202210,3,95.34161490683229,0
45000,전북,202210,3,95.0892857142857,0
46000,전남,202210,3,94.72049689440993,0
47000,경북,202210,3,100,0
48000,경남,202210,3,97.95918367346938,0
50000,제주,202210,3,93.87096774193547,0
A1000,전국,202210,3,90.16535433070868,0
A2000,수도권,202210,3,88.1451009723261,0
A2001,지방권,202210,3,93.62975630611373,0
A3000,6대광역시,202210,3,89.66259870782484,0
A5000,5대광역시,202210,3,90.56956115779644,0
A6000,8개도,202210,3,96.47355163727961,0
A9000,9개도,202210,3,92.76099803020354,0
11000,서울,202210,7,93.13953488372093,0
11A01,강북지역,202210,7,92.15686274509804,1
11A02,강남지역,202210,7,94.57142857142858,1
11A11,도심권,202210,7,80,2
11A12,동북권,202210,7,97.2,2
11A13,서북권,202210,7,93.57142857142857,2
11A14,서남권,202210,7,95.71428571428572,2
11A15,동남권,202210,7,92.85714285714286,2
26000,부산,202210,7,96.60000000000001,0
26A01,동부산권,202210,7,95.33333333333334,1
26A02,중부산권,202210,7,98.57142857142858,1
26A03,서부산권,202210,7,95,1
27000,대구,202210,7,99.36170212765958,0
28000,인천,202210,7,98.94736842105263,0
29000,광주,202210,7,99.16666666666666,0
30000,대전,202210,7,94.57142857142858,0
31000,울산,202210,7,95.9375,0
36000,세종,202210,7,96.42857142857143,0
41000,경기,202210,7,98.68217054263566,0
41A01,서해안권,202210,7,100,1
41A02,경부1권,202210,7,99.375,1
41A03,경부2권,202210,7,97,1
41A04,경의권,202210,7,95.88235294117646,1
41A05,경원권,202210,7,99.375,1
41A06,동부1권,202210,7,99.375,1
41A07,동부2권,202210,7,99.5,1
42000,강원,202210,7,101.22807017543859,0
43000,충북,202210,7,99.81818181818181,0
44000,충남,202210,7,100.16666666666667,0
45000,전북,202210,7,97.28813559322033,0
46000,전남,202210,7,98.87323943661971,0
47000,경북,202210,7,100,0
48000,경남,202210,7,99.48051948051948,0
50000,제주,202210,7,96.66666666666666,0
A1000,전국,202210,7,98.19502074688796,0
A2000,수도권,202210,7,96.83794466403162,0
A2001,지방권,202210,7,98.67791842475386,0
A3000,6대광역시,202210,7,97.52100840336135,0
A5000,5대광역시,202210,7,97.25,0
A6000,8개도,202210,7,99.3158953722334,0
A9000,9개도,202210,7,99.185303514377,0
11000,서울,202209,0,85.52102866327351,0
11A01,강북지역,202209,0,84.152585765489,1
11A02,강남지역,202209,0,87.02247191011236,1
11A11,도심권,202209,0,80.80724876441516,2
11A12,동북권,202209,0,85.25305410122164,2
11A13,서북권,202209,0,83.66434955312809,2
11A14,서남권,202209,0,87.0550950755729,2
11A15,동남권,202209,0,86.97813121272365,2
26000,부산,202209,0,89.79289940828403,0
26A01,동부산권,202209,0,88.18443804034581,1
26A02,중부산권,202209,0,88.60667634252539,1
26A03,서부산권,202209,0,93.23621227887617,1
27000,대구,202209,0,79.57110609480813,0
28000,인천,202209,0,81.68660748745658,0
29000,광주,202209,0,92.14471968709258,0
30000,대전,202209,0,88.5112168592794,0
31000,울산,202209,0,92.53144654088051,0
36000,세종,202209,0,82.71221532091099,0
41000,경기,202209,0,86.95817490494296,0
41A01,서해안권,202209,0,87.41754617414247,1
41A02,경부1권,202209,0,91.11405835543768,1
41A03,경부2권,202209,0,85.23225241016651,1
41A04,경의권,202209,0,80.61520603598376,1
41A05,경원권,202209,0,89.07185628742515,1
41A06,동부1권,202209,0,85.62277580071175,1
41A07,동부2권,202209,0,97.6284584980237,1
42000,강원,202209,0,97.61575673807879,0
43000,충북,202209,0,96.80232558139537,0
44000,충남,202209,0,95.57060969254822,0
45000,전북,202209,0,98.51485148514853,0
46000,전남,202209,0,94.14929388029589,0
47000,경북,202209,0,97.7927927927928,0
48000,경남,202209,0,97.76599164255865,0
50000,제주,202209,0,96.34782608695652,0
A1000,전국,202209,0,89.63829326402426,0
A2000,수도권,202209,0,85.8441439795359,0
A2001,지방권,202209,0,93.05956009555977,0
A3000,6대광역시,202209,0,86.70865762657468,0
A5000,5대광역시,202209,0,88.02674230145867,0
A6000,8개도,202209,0,96.9869999281764,0
A9000,9개도,202209,0,92.37906669772497,0
11000,서울,202209,1,83.10265282583622,0
11A01,강북지역,202209,1,80.42711598746081,1
11A02,강남지역,202209,1,85.67924528301889,1
11A11,도심권,202209,1,76.0061919504644,2
11A12,동북권,202209,1,82.18562874251498,2
11A13,서북권,202209,1,77.72808586762076,2
11A14,서남권,202209,1,85.54739652870495,2
11A15,동남권,202209,1,85.85069444444444,2
26000,부산,202209,1,88.46298384066141,0
26A01,동부산권,202209,1,87.17948717948717,1
26A02,중부산권,202209,1,86.63551401869158,1
26A03,서부산권,202209,1,92.35751295336789,1
27000,대구,202209,1,76.36063771302913,0
28000,인천,202209,1,78.7878787878788,0
29000,광주,202209,1,90.66929133858268,0
30000,대전,202209,1,86.53500897666068,0
31000,울산,202209,1,91.30202774813233,0
36000,세종,202209,1,75.89285714285715,0
41000,경기,202209,1,84.4242099625067,0
41A01,서해안권,202209,1,85.18518518518518,1
41A02,경부1권,202209,1,88.98635477582846,1
41A03,경부2권,202209,1,82.54468980021032,1
41A04,경의권,202209,1,78.7135749822317,1
41A05,경원권,202209,1,85.88317107093185,1
41A06,동부1권,202209,1,83.22243346007605,1
41A07,동부2권,202209,1,95.75289575289575,1
42000,강원,202209,1,96.1904761904762,0
43000,충북,202209,1,95.84055459272096,0
44000,충남,202209,1,94.47873799725653,0
45000,전북,202209,1,98.34574028122415,0
46000,전남,202209,1,91.91555097837282,0
47000,경북,202209,1,97.06060606060606,0
48000,경남,202209,1,97.31225296442688,0
50000,제주,202209,1,94.66666666666666,0
A1000,전국,202209,1,87.60714285714285,0
A2000,수도권,202209,1,83.30524795377949,0
A2001,지방권,202209,1,91.49532201914708,0
A3000,6대광역시,202209,1,84.53441295546558,0
A5000,5대광역시,202209,1,86.0658889885912,0
A6000,8개도,202209,1,96.14033375622134,0
A9000,9개도,202209,1,90.55510162394035,0
11000,서울,202209,3,89.99454743729555,0
11A01,강북지역,202209,3,90.53685168334849,1
11A02,강남지역,202209,3,89.18367346938777,1
11A11,도심권,202209,3,87.72321428571428,2
11A12,동북권,202209,3,92.25352112676057,2
11A13,서북권,202209,3,89.94708994708994,2
11A14,서남권,202209,3,89.17410714285715,2
11A15,동남권,202209,3,89.19860627177701,2
26000,부산,202209,3,92.75053304904051,0
26A01,동부산권,202209,3,89.11564625850339,1
26A02,중부산권,202209,3,93.34975369458127,1
26A03,서부산권,202209,3,96.21848739495799,1
27000,대구,202209,3,86.33540372670807,0
28000,인천,202209,3,90.527950310559,0
29000,광주,202209,3,97.61904761904762,0
30000,대전,202209,3,93.68131868131867,0
31000,울산,202209,3,94.57142857142857,0
36000,세종,202209,3,99.35064935064935,0
41000,경기,202209,3,95.39083557951483,0
41A01,서해안권,202209,3,96.37362637362637,1
41A02,경부1권,202209,3,100.5639097744361,1
41A03,경부2권,202209,3,98.21428571428571,1
41A04,경의권,202209,3,85.4978354978355,1
41A05,경원권,202209,3,96.30541871921184,1
41A06,동부1권,202209,3,91.3919413919414,1
41A07,동부2권,202209,3,99.31972789115648,1
42000,강원,202209,3,98.66071428571429,0
43000,충북,202209,3,99.15966386554622,0
44000,충남,202209,3,97.20496894409936,0
45000,전북,202209,3,100,0
46000,전남,202209,3,96.8944099378882,0
47000,경북,202209,3,99.71428571428571,0
48000,경남,202209,3,100,0
50000,제주,202209,3,94.83870967741935,0
A1000,전국,202209,3,93.70866141732283,0
A2000,수도권,202209,3,92.5330341560708,0
A2001,지방권,202209,3,95.72466866182128,0
A3000,6대광역시,202209,3,92.13926776740847,0
A5000,5대광역시,202209,3,92.62371615312792,0
A6000,8개도,202209,3,98.27875734676742,0
A9000,9개도,202209,3,96.52002626395273,0
11000,서울,202209,7,95.69767441860465,0
11A01,강북지역,202209,7,93.92156862745098,1
11A02,강남지역,202209,7,98.28571428571429,1
11A11,도심권,202209,7,80.83333333333333,2
11A12,동북권,202209,7,98.4,2
11A13,서북권,202209,7,97.14285714285714,2
11A14,서남권,202209,7,99.52380952380952,2
11A15,동남권,202209,7,96.42857142857143,2
26000,부산,202209,7,98.39999999999999,0
26A01,동부산권,202209,7,97.33333333333333,1
26A02,중부산권,202209,7,99.52380952380952,1
26A03,서부산권,202209,7,97.85714285714286,1
27000,대구,202209,7,99.7872340425532,0
28000,인천,202209,7,98.42105263157895,0
29000,광주,202209,7,100,0
30000,대전,202209,7,95.71428571428572,0
31000,울산,202209,7,97.5,0
36000,세종,202209,7,97.14285714285714,0
41000,경기,202209,7,99.37984496124031,0
41A01,서해안권,202209,7,99.16666666666667,1
41A02,경부1권,202209,7,100.625,1
41A03,경부2권,202209,7,100,1
41A04,경의권,202209,7,98.82352941176471,1
41A05,경원권,202209,7,99.375,1
41A06,동부1권,202209,7,97.5,1
41A07,동부2권,202209,7,100,1
42000,강원,202209,7,102.45614035087719,0
43000,충북,202209,7,99.81818181818183,0
44000,충남,202209,7,100,0
45000,전북,202209,7,98.64406779661017,0
46000,전남,202209,7,99.01408450704226,0
47000,경북,202209,7,100,0
48000,경남,202209,7,99.6103896103896,0
50000,제주,202209,7,99.48717948717949,0
A1000,전국,202209,7,99.02489626556017,0
A2000,수도권,202209,7,97.98418972332016,0
A2001,지방권,202209,7,99.39521800281294,0
A3000,6대광역시,202209,7,98.40336134453783,0
A5000,5대광역시,202209,7,98.4,0
A6000,8개도,202209,7,99.85915492957747,0
A9000,9개도,202209,7,99.76038338658147,0
11000,서울,202208,0,88.96330029466918,0
11A01,강북지역,202208,0,88.30005120327701,1
11A02,강남지역,202208,0,89.69101123595506,1
11A11,도심권,202208,0,85.09060955518946,2
11A12,동북권,202208,0,89.22338568935426,2
11A13,서북권,202208,0,88.13306852035748,2
11A14,서남권,202208,0,89.419795221843,2
11A15,동남권,202208,0,90.0596421471173,2
26000,부산,202208,0,91.70118343195266,0
26A01,동부산권,202208,0,88.8088376560999,1
26A02,중부산권,202208,0,91.83599419448477,1
26A03,서부산권,202208,0,94.64099895941727,1
27000,대구,202208,0,80.9706546275395,0
28000,인천,202208,0,85.4770181537273,0
29000,광주,202208,0,97.42503259452411,0
30000,대전,202208,0,89.42895989123045,0
31000,울산,202208,0,95.20440251572326,0
36000,세종,202208,0,83.12629399585921,0
41000,경기,202208,0,89.61132234896495,0
41A01,서해안권,202208,0,91.06200527704486,1
41A02,경부1권,202208,0,94.40318302387267,1
41A03,경부2권,202208,0,86.34969325153372,1
41A04,경의권,202208,0,84.21358096343586,1
41A05,경원권,202208,0,91.71656686626746,1
41A06,동부1권,202208,0,87.18861209964413,1
41A07,동부2권,202208,0,98.71541501976284,1
42000,강원,202208,0,99.93089149965445,0
43000,충북,202208,0,97.31912144702841,0
44000,충남,202208,0,95.96143824908808,0
45000,전북,202208,0,99.62871287128714,0
46000,전남,202208,0,95.05716207128445,0
47000,경북,202208,0,99.63963963963965,0
48000,경남,202208,0,99.06782385085181,0
50000,제주,202208,0,96.50959860383944,0
A1000,전국,202208,0,91.93020837846034,0
A2000,수도권,202208,0,88.90132480584742,0
A2001,지방권,202208,0,94.66139396935245,0
A3000,6대광역시,202208,0,89.29459914934596,0
A5000,5대광역시,202208,0,90.29578606158834,0
A6000,8개도,202208,0,98.1574599525896,0
A9000,9개도,202208,0,94.23047056996427,0
11000,서울,202208,1,87.67781622452902,0
11A01,강북지역,202208,1,86.3244514106583,1
11A02,강남지역,202208,1,88.98113207547168,1
11A11,도심권,202208,1,84.05572755417955,2
11A12,동북권,202208,1,86.88622754491018,2
11A13,서북권,202208,1,85.95706618962433,2
11A14,서남권,202208,1,88.4512683578104,2
11A15,동남권,202208,1,89.67013888888889,2
26000,부산,202208,1,90.304396843292,0
26A01,동부산권,202208,1,87.05738705738706,1
26A02,중부산권,202208,1,90.09345794392523,1
26A03,서부산권,202208,1,94.04145077720209,1
27000,대구,202208,1,78.00989554700384,0
28000,인천,202208,1,82.78018278018278,0
29000,광주,202208,1,97.08661417322834,0
30000,대전,202208,1,87.34290843806104,0
31000,울산,202208,1,94.66382070437568,0
36000,세종,202208,1,77.23214285714286,0
41000,경기,202208,1,87.35940010712373,0
41A01,서해안권,202208,1,88.72608872608873,1
41A02,경부1권,202208,1,93.01494476933074,1
41A03,경부2권,202208,1,83.62250262881177,1
41A04,경의권,202208,1,82.90689410092395,1
41A05,경원권,202208,1,89.01251738525731,1
41A06,동부1권,202208,1,85.07604562737643,1
41A07,동부2권,202208,1,97.10424710424711,1
42000,강원,202208,1,98.76190476190476,0
43000,충북,202208,1,96.79376083188907,0
44000,충남,202208,1,94.89026063100138,0
45000,전북,202208,1,99.37965260545904,0
46000,전남,202208,1,92.63645726055611,0
47000,경북,202208,1,99.75757575757575,0
48000,경남,202208,1,98.81422924901186,0
50000,제주,202208,1,96.44444444444444,0
A1000,전국,202208,1,90.32285714285715,0
A2000,수도권,202208,1,86.88613384689457,0
A2001,지방권,202208,1,93.42906875543952,0
A3000,6대광역시,202208,1,87.40890688259108,0
A5000,5대광역시,202208,1,88.64248173311113,0
A6000,8개도,202208,1,97.60417683224358,0
A9000,9개도,202208,1,92.72035542845471,0
11000,서울,202208,3,90.97600872410031,0
11A01,강북지역,202208,3,91.44676979071883,1
11A02,강남지역,202208,3,90.27210884353742,1
11A11,도심권,202208,3,87.27678571428571,2
11A12,동북권,202208,3,94.96981891348089,2
11A13,서북권,202208,3,89.28571428571429,2
11A14,서남권,202208,3,90.29017857142857,2
11A15,동남권,202208,3,90.2439024390244,2
26000,부산,202208,3,95.62899786780383,0
26A01,동부산권,202208,3,92.51700680272108,1
26A02,중부산권,202208,3,97.53694581280787,1
26A03,서부산권,202208,3,96.21848739495798,1
27000,대구,202208,3,86.64596273291926,0
28000,인천,202208,3,94.6875,0
29000,광주,202208,3,100,0
30000,대전,202208,3,93.13186813186813,0
31000,울산,202208,3,95.42857142857143,0
36000,세종,202208,3,96.1038961038961,0
41000,경기,202208,3,97.22371967654986,0
41A01,서해안권,202208,3,101.0989010989011,1
41A02,경부1권,202208,3,100.5639097744361,1
41A03,경부2권,202208,3,99.82142857142857,1
41A04,경의권,202208,3,86.58008658008657,1
41A05,경원권,202208,3,98.27586206896552,1
41A06,동부1권,202208,3,91.57509157509159,1
41A07,동부2권,202208,3,99.99999999999999,1
42000,강원,202208,3,99.55357142857143,0
43000,충북,202208,3,98.73949579831933,0
44000,충남,202208,3,97.20496894409938,0
45000,전북,202208,3,100,0
46000,전남,202208,3,97.20496894409938,0
47000,경북,202208,3,98.28571428571428,0
48000,경남,202208,3,100.25510204081633,0
50000,제주,202208,3,93.87096774193547,0
A1000,전국,202208,3,94.9196597353497,0
A2000,수도권,202208,3,94.16313295086056,0
A2001,지방권,202208,3,96.21633176571184,0
A3000,6대광역시,202208,3,94.28468727534148,0
A5000,5대광역시,202208,3,94.16433239962652,0
A6000,8개도,202208,3,98.0688497061293,0
A9000,9개도,202208,3,97.55416940249509,0
11000,서울,202208,7,95.93023255813955,0
11A01,강북지역,202208,7,94.50980392156863,1
11A02,강남지역,202208,7,98,1
11A11,도심권,202208,7,82.5,2
11A12,동북권,202208,7,97.6,2
11A13,서북권,202208,7,99.28571428571428,2
11A14,서남권,202208,7,99.52380952380952,2
11A15,동남권,202208,7,95.71428571428571,2
26000,부산,202208,7,99.2,0
26A01,동부산권,202208,7,100.66666666666667,1
26A02,중부산권,202208,7,98.57142857142858,1
26A03,서부산권,202208,7,98.57142857142857,1
27000,대구,202208,7,100,0
28000,인천,202208,7,99.47368421052632,0
29000,광주,202208,7,98.61111111111111,0
30000,대전,202208,7,98.85714285714285,0
31000,울산,202208,7,98.125,0
36000,세종,202208,7,97.14285714285714,0
41000,경기,202208,7,100.31007751937985,0
41A01,서해안권,202208,7,100.83333333333333,1
41A02,경부1권,202208,7,100.625,1
41A03,경부2권,202208,7,100.5,1
41A04,경의권,202208,7,99.41176470588235,1
41A05,경원권,202208,7,99.375,1
41A06,동부1권,202208,7,100,1
41A07,동부2권,202208,7,101,1
42000,강원,202208,7,104.3859649122807,0
43000,충북,202208,7,98.9090909090909,0
44000,충남,202208,7,100.50000000000001,0
45000,전북,202208,7,100.5084745762712,0
46000,전남,202208,7,100.70422535211267,0
47000,경북,202208,7,99.74683544303798,0
48000,경남,202208,7,100.12987012987013,0
50000,제주,202208,7,98.70466321243524,0
A1000,전국,202208,7,99.66791199667912,0
A2000,수도권,202208,7,98.69565217391305,0
A2001,지방권,202208,7,100.01407261469181,0
A3000,6대광역시,202208,7,99.11764705882352,0
A5000,5대광역시,202208,7,99.05,0
A6000,8개도,202208,7,100.4832863471607,0
A9000,9개도,202208,7,100.44757033248082,0
11000,서울,202207,0,92.35562106391531,0
11A01,강북지역,202207,0,91.78836792211119,1
11A02,강남지역,202207,0,92.97752808988764,1
11A11,도심권,202207,0,87.62376237623762,2
11A12,동북권,202207,0,92.70742358078604,2
11A13,서북권,202207,0,92.20456802383318,2
11A14,서남권,202207,0,92.17454900048757,2
11A15,동남권,202207,0,94.06891981444664,2
26000,부산,202207,0,96.59763313609469,0
26A01,동부산권,202207,0,95.38904899135447,1
26A02,중부산권,202207,0,96.91582002902757,1
26A03,서부산권,202207,0,97.45057232049948,1
27000,대구,202207,0,81.9557362240289,0
28000,인천,202207,0,90.21613276727133,0
29000,광주,202207,0,99.05475880052151,0
30000,대전,202207,0,92.08021753908906,0
31000,울산,202207,0,97.01257861635222,0
36000,세종,202207,0,90.78674948240166,0
41000,경기,202207,0,94.07066182064071,0
41A01,서해안권,202207,0,97.36060706037613,1
41A02,경부1권,202207,0,95.88859416445624,1
41A03,경부2권,202207,0,91.80543382997372,1
41A04,경의권,202207,0,86.99941961694718,1
41A05,경원권,202207,0,94.36127744510978,1
41A06,동부1권,202207,0,93.80782918149467,1
41A07,동부2권,202207,0,102.08747514910536,1
42000,강원,202207,0,101.17484450587422,0
43000,충북,202207,0,97.93281653746769,0
44000,충남,202207,0,98.87962480458573,0
45000,전북,202207,0,101.57797029702971,0
46000,전남,202207,0,96.60390047074647,0
47000,경북,202207,0,100.83333333333334,0
48000,경남,202207,0,101.10896817743489,0
50000,제주,202207,0,96.34782608695652,0
A1000,전국,202207,0,95.05437372730819,0
A2000,수도권,202207,0,93.02947224126115,0
A2001,지방권,202207,0,96.87976273839435,0
A3000,6대광역시,202207,0,92.48114267372813,0
A5000,5대광역시,202207,0,93.07567622328033,0
A6000,8개도,202207,0,99.78812037635566,0
A9000,9개도,202207,0,97.16160596412207,0
11000,서울,202207,1,91.34948096885813,0
11A01,강북지역,202207,1,90.36050156739813,1
11A02,강남지역,202207,1,92.30188679245285,1
11A11,도심권,202207,1,86.84210526315789,2
11A12,동북권,202207,1,91.28742514970061,2
11A13,서북권,202207,1,89.62432915921288,2
11A14,서남권,202207,1,91.28838451268358,2
11A15,동남권,202207,1,93.61979166666666,2
26000,부산,202207,1,96.37354378053362,0
26A01,동부산권,202207,1,95.17704517704517,1
26A02,중부산권,202207,1,96.54205607476635,1
26A03,서부산권,202207,1,97.40932642487047,1
27000,대구,202207,1,79.10940076965365,0
28000,인천,202207,1,88.19143819143818,0
29000,광주,202207,1,98.74015748031496,0
30000,대전,202207,1,90.21543985637342,0
31000,울산,202207,1,96.051227321238,0
36000,세종,202207,1,88.83928571428571,0
41000,경기,202207,1,92.59775040171398,0
41A01,서해안권,202207,1,96.07244607244608,1
41A02,경부1권,202207,1,95.25666016894087,1
41A03,경부2권,202207,1,89.95793901156676,1
41A04,경의권,202207,1,86.06965174129355,1
41A05,경원권,202207,1,93.46314325452016,1
41A06,동부1권,202207,1,92.0152091254753,1
41A07,동부2권,202207,1,98.64864864864865,1
42000,강원,202207,1,100.04761904761904,0
43000,충북,202207,1,97.53032928942807,0
44000,충남,202207,1,98.25102880658436,0
45000,전북,202207,1,101.86104218362281,0
46000,전남,202207,1,94.33573635427396,0
47000,경북,202207,1,101.33333333333333,0
48000,경남,202207,1,101.22529644268775,0
50000,제주,202207,1,98,0
A1000,전국,202207,1,94.00000000000001,0
A2000,수도권,202207,1,91.6556331246991,0
A2001,지방권,202207,1,96.11890774586598,0
A3000,6대광역시,202207,1,91.05263157894737,0
A5000,5대광역시,202207,1,91.81515190360209,0
A6000,8개도,202207,1,99.63403923099445,0
A9000,9개도,202207,1,96.2797467061587,0
11000,서울,202207,3,93.80796508456082,0
11A01,강북지역,202207,3,93.71584699453551,1
11A02,강남지역,202207,3,93.94557823129252,1
11A11,도심권,202207,3,89.50892857142856,2
11A12,동북권,202207,3,95.46370967741935,2
11A13,서북권,202207,3,93.91534391534391,2
11A14,서남권,202207,3,93.30357142857143,2
11A15,동남권,202207,3,94.94773519163763,2
26000,부산,202207,3,96.80170575692964,0
26A01,동부산권,202207,3,94.5578231292517,1
26A02,중부산권,202207,3,98.27586206896552,1
26A03,서부산권,202207,3,97.05882352941177,1
27000,대구,202207,3,90.6832298136646,0
28000,인천,202207,3,97.67080745341616,0
29000,광주,202207,3,101.19047619047619,0
30000,대전,202207,3,95.87912087912088,0
31000,울산,202207,3,98.28571428571429,0
36000,세종,202207,3,95.45454545454544,0
41000,경기,202207,3,99.46004319654428,0
41A01,서해안권,202207,3,103.62637362637362,1
41A02,경부1권,202207,3,97.93233082706766,1
41A03,경부2권,202207,3,100.89285714285714,1
41A04,경의권,202207,3,87.87878787878789,1
41A05,경원권,202207,3,96.55172413793103,1
41A06,동부1권,202207,3,99.08424908424908,1
41A07,동부2권,202207,3,109.72222222222223,1
42000,강원,202207,3,101.78571428571428,0
43000,충북,202207,3,97.47899159663865,0
44000,충남,202207,3,102.17391304347828,0
45000,전북,202207,3,97.76785714285715,0
46000,전남,202207,3,99.06832298136646,0
47000,경북,202207,3,98.57142857142857,0
48000,경남,202207,3,101.53061224489795,0
50000,제주,202207,3,94.51612903225806,0
A1000,전국,202207,3,97.10841474944847,0
A2000,수도권,202207,3,96.73072123783379,0
A2001,지방권,202207,3,97.75545104745618,0
A3000,6대광역시,202207,3,96.62598707824839,0
A5000,5대광역시,202207,3,96.31185807656396,0
A6000,8개도,202207,3,99.20235096557514,0
A9000,9개도,202207,3,99.35918501478805,0
11000,서울,202207,7,98.3644859813084,0
11A01,강북지역,202207,7,97.82608695652173,1
11A02,강남지역,202207,7,99.14285714285714,1
11A11,도심권,202207,7,84.7457627118644,2
11A12,동북권,202207,7,100.80645161290322,2
11A13,서북권,202207,7,103.57142857142857,2
11A14,서남권,202207,7,100,2
11A15,동남권,202207,7,97.85714285714286,2
26000,부산,202207,7,98.6,0
26A01,동부산권,202207,7,99.33333333333333,1
26A02,중부산권,202207,7,98.0952380952381,1
26A03,서부산권,202207,7,98.57142857142857,1
27000,대구,202207,7,98.07692307692308,0
28000,인천,202207,7,99.73684210526316,0
29000,광주,202207,7,100.27777777777777,0
30000,대전,202207,7,100,0
31000,울산,202207,7,101.25,0
36000,세종,202207,7,95,0
41000,경기,202207,7,99.9223602484472,0
41A01,서해안권,202207,7,100,1
41A02,경부1권,202207,7,101.25,1
41A03,경부2권,202207,7,101.5,1
41A04,경의권,202207,7,100,1
41A05,경원권,202207,7,96.875,1
41A06,동부1권,202207,7,99.375,1
41A07,동부2권,202207,7,100,1
42000,강원,202207,7,105.08771929824562,0
43000,충북,202207,7,99.81818181818181,0
44000,충남,202207,7,100.16666666666667,0
45000,전북,202207,7,101.86440677966101,0
46000,전남,202207,7,101.69014084507043,0
47000,경북,202207,7,99.74683544303797,0
48000,경남,202207,7,100.12987012987013,0
50000,제주,202207,7,95.8974358974359,0
A1000,전국,202207,7,100.01038205980066,0
A2000,수도권,202207,7,99.36608557844691,0
A2001,지방권,202207,7,100.23916713562184,0
A3000,6대광역시,202207,7,99.49537426408746,0
A5000,5대광역시,202207,7,99.44944944944945,0
A6000,8개도,202207,7,100.70422535211267,0
A9000,9개도,202207,7,100.54330457015021,0
11000,서울,202206,0,94.47495312081436,0
11A01,강북지역,202206,0,94.07322068612392,1
11A02,강남지역,202206,0,94.91573033707864,1
11A11,도심권,202206,0,90.36243822075784,2
11A12,동북권,202206,0,95.7024432809773,2
11A13,서북권,202206,0,92.60178748758688,2
11A14,서남권,202206,0,93.66162847391516,2
11A15,동남권,202206,0,96.62027833001987,2
26000,부산,202206,0,98.3431952662722,0
26A01,동부산권,202206,0,97.50240153698367,1
26A02,중부산권,202206,0,97.93178519593614,1
26A03,서부산권,202206,0,99.84391259105098,1
27000,대구,202206,0,83.20541760722348,0
28000,인천,202206,0,93.97915862601312,0
29000,광주,202206,0,100.84745762711864,0
30000,대전,202206,0,93.23589394969409,0
31000,울산,202206,0,97.562893081761,0
36000,세종,202206,0,93.06418219461698,0
41000,경기,202206,0,96.13857203210816,0
41A01,서해안권,202206,0,98.97757255936676,1
41A02,경부1권,202206,0,98.64721485411141,1
41A03,경부2권,202206,0,94.39088518843121,1
41A04,경의권,202206,0,89.93035403366223,1
41A05,경원권,202206,0,95.15968063872256,1
41A06,동부1권,202206,0,95.90747330960855,1
41A07,동부2권,202206,0,101.38339920948616,1
42000,강원,202206,0,101.5549412577747,0
43000,충북,202206,0,99.87080103359173,0
44000,충남,202206,0,99.71339239187077,0
45000,전북,202206,0,102.10396039603961,0
46000,전남,202206,0,96.80564895763283,0
47000,경북,202206,0,101.8018018018018,0
48000,경남,202206,0,101.78399228543877,0
50000,제주,202206,0,97.39130434782608,0
A1000,전국,202206,0,96.70240415854451,0
A2000,수도권,202206,0,95.31564041659053,0
A2001,지방권,202206,0,97.95287914984759,0
A3000,6대광역시,202206,0,94.37133916392521,0
A5000,5대광역시,202206,0,94.47427066450568,0
A6000,8개도,202206,0,100.58895353013,0
A9000,9개도,202206,0,98.54414162590264,0
11000,서울,202206,1,94.15609381007303,0
11A01,강북지역,202206,1,93.75,1
11A02,강남지역,202206,1,94.54716981132077,1
11A11,도심권,202206,1,90.09287925696594,2
11A12,동북권,202206,1,95.08982035928145,2
11A13,서북권,202206,1,91.86046511627906,2
11A14,서남권,202206,1,93.05740987983978,2
11A15,동남권,202206,1,96.484375,2
26000,부산,202206,1,97.8391582111988,0
26A01,동부산권,202206,1,96.58119658119658,1
26A02,중부산권,202206,1,97.38317757009347,1
26A03,서부산권,202206,1,99.80569948186528,1
27000,대구,202206,1,80.56624518966464,0
28000,인천,202206,1,92.80904280904282,0
29000,광주,202206,1,101.06299212598427,0
30000,대전,202206,1,91.47217235188509,0
31000,울산,202206,1,96.95837780149412,0
36000,세종,202206,1,91.66666666666667,0
41000,경기,202206,1,95.3401178361007,0
41A01,서해안권,202206,1,98.61619861619862,1
41A02,경부1권,202206,1,98.60298895386615,1
41A03,경부2권,202206,1,93.16508937960042,1
41A04,경의권,202206,1,89.0547263681592,1
41A05,경원권,202206,1,94.64534075104311,1
41A06,동부1권,202206,1,94.48669201520913,1
41A07,동부2권,202206,1,100.3861003861004,1
42000,강원,202206,1,100.80952380952382,0
43000,충북,202206,1,99.78336221837088,0
