region_cd,region_nm,research_date,apt_type,size_gbn,tr_gbn,indices,level_no
30000,대전,202105,1,15,S,99.1349331430466,0
31000,울산,202105,1,15,S,99.2820255795449,0
36000,세종,202105,1,15,S,,0
41000,경기,202105,1,15,S,98.2202978804956,0
41A01,서해안권,202105,1,15,S,94.2126653409696,1
41A02,경부1권,202105,1,15,S,98.5893412051461,1
41A03,경부2권,202105,1,15,S,98.8676080570026,1
41A04,경의권,202105,1,15,S,98.6314964381993,1
41A05,경원권,202105,1,15,S,,1
41A06,동부1권,202105,1,15,S,99.4990750875448,1
41A07,동부2권,202105,1,15,S,,1
42000,강원,202105,1,15,S,,0
43000,충북,202105,1,15,S,97.8052728515267,0
44000,충남,202105,1,15,S,99.4275859760032,0
45000,전북,202105,1,15,S,99.0949447417063,0
46000,전남,202105,1,15,S,100.338410442709,0
47000,경북,202105,1,15,S,99.3013734923507,0
48000,경남,202105,1,15,S,98.032961475229,0
50000,제주,202105,1,15,S,,0
A1000,전국,202105,1,15,S,98.4900514830807,0
A2000,수도권,202105,1,15,S,98.3076295208308,0
A2001,지방권,202105,1,15,S,98.8010028297428,0
A3000,6대광역시,202105,1,15,S,98.6048456852661,0
A5000,5대광역시,202105,1,15,S,98.8362991149734,0
A6000,8개도,202105,1,15,S,98.7135006926445,0
A9000,9개도,202105,1,15,S,98.3532078309564,0
11000,서울,202105,3,30,D,99.6262544278899,0
11A01,강북지역,202105,3,30,D,99.54320005333,1
11A02,강남지역,202105,3,30,D,99.6946731838187,1
11A11,도심권,202105,3,30,D,99.855361719359,2
11A12,동북권,202105,3,30,D,99.5627233918357,2
11A13,서북권,202105,3,30,D,99.4256429425694,2
11A14,서남권,202105,3,30,D,99.7233871162192,2
11A15,동남권,202105,3,30,D,99.6578456654747,2
26000,부산,202105,3,30,D,99.973897983802,0
26A01,동부산권,202105,3,30,D,100.106974862045,1
26A02,중부산권,202105,3,30,D,99.9286595620508,1
26A03,서부산권,202105,3,30,D,99.9357831730188,1
27000,대구,202105,3,30,D,100,0
28000,인천,202105,3,30,D,99.6947382182,0
29000,광주,202105,3,30,D,100.098359413068,0
30000,대전,202105,3,30,D,99.8578518367434,0
31000,울산,202105,3,30,D,100.190422924747,0
36000,세종,202105,3,30,D,100,0
41000,경기,202105,3,30,D,99.8475220161606,0
41A01,서해안권,202105,3,30,D,99.8731923859228,1
41A02,경부1권,202105,3,30,D,99.9038976276843,1
41A03,경부2권,202105,3,30,D,99.8142488731032,1
41A04,경의권,202105,3,30,D,100.006219170641,1
41A05,경원권,202105,3,30,D,99.9167386426883,1
41A06,동부1권,202105,3,30,D,99.1900804559275,1
41A07,동부2권,202105,3,30,D,100,1
42000,강원,202105,3,30,D,100,0
43000,충북,202105,3,30,D,99.6345825284819,0
44000,충남,202105,3,30,D,99.936179163893,0
45000,전북,202105,3,30,D,100,0
46000,전남,202105,3,30,D,99.9835384623712,0
47000,경북,202105,3,30,D,100,0
48000,경남,202105,3,30,D,99.9347975957462,0
50000,제주,202105,3,30,D,99.8314623265609,0
A1000,전국,202105,3,30,D,99.769698545519,0
A2000,수도권,202105,3,30,D,99.7137439044595,0
A2001,지방권,202105,3,30,D,99.9649037025251,0
A3000,6대광역시,202105,3,30,D,99.8449716622616,0
A5000,5대광역시,202105,3,30,D,99.9932692254237,0
A6000,8개도,202105,3,30,D,99.9192069340592,0
A9000,9개도,202105,3,30,D,99.8649625537905,0
11000,서울,202105,3,30,R,99.8860752361964,0
11A01,강북지역,202105,3,30,R,99.8573556856218,1
11A02,강남지역,202105,3,30,R,99.9097221229138,1
11A11,도심권,202105,3,30,R,99.9225267659858,2
11A12,동북권,202105,3,30,R,99.8652448618171,2
11A13,서북권,202105,3,30,R,99.8271116059388,2
11A14,서남권,202105,3,30,R,99.9332624892942,2
11A15,동남권,202105,3,30,R,99.879528239775,2
26000,부산,202105,3,30,R,100.02330968339,0
26A01,동부산권,202105,3,30,R,100.08628034141,1
26A02,중부산권,202105,3,30,R,100.005673290668,1
26A03,서부산권,202105,3,30,R,99.9871710505169,1
27000,대구,202105,3,30,R,100,0
28000,인천,202105,3,30,R,99.838831326469,0
29000,광주,202105,3,30,R,100.022507033394,0
30000,대전,202105,3,30,R,99.9076175164359,0
31000,울산,202105,3,30,R,99.9883215245364,0
36000,세종,202105,3,30,R,100,0
41000,경기,202105,3,30,R,99.9568543995952,0
41A01,서해안권,202105,3,30,R,99.9969491162929,1
41A02,경부1권,202105,3,30,R,99.9678937579528,1
41A03,경부2권,202105,3,30,R,99.9338503811918,1
41A04,경의권,202105,3,30,R,99.998307591799,1
41A05,경원권,202105,3,30,R,99.9673406794296,1
41A06,동부1권,202105,3,30,R,99.5280181622387,1
41A07,동부2권,202105,3,30,R,100,1
42000,강원,202105,3,30,R,100,0
43000,충북,202105,3,30,R,99.892459668846,0
44000,충남,202105,3,30,R,99.968604897842,0
45000,전북,202105,3,30,R,100,0
46000,전남,202105,3,30,R,99.9900301331389,0
47000,경북,202105,3,30,R,100,0
48000,경남,202105,3,30,R,100.02984341444,0
50000,제주,202105,3,30,R,99.9775547636095,0
A1000,전국,202105,3,30,R,99.9241945534725,0
A2000,수도권,202105,3,30,R,99.9021263249892,0
A2001,지방권,202105,3,30,R,100.001123786144,0
A3000,6대광역시,202105,3,30,R,99.9262769436911,0
A5000,5대광역시,202105,3,30,R,100.012541752162,0
A6000,8개도,202105,3,30,R,99.9829668690227,0
A9000,9개도,202105,3,30,R,99.9632085139957,0
11000,서울,202105,3,30,S,99.5740233572837,0
11A01,강북지역,202105,3,30,S,99.514977322209,1
11A02,강남지역,202105,3,30,S,99.6226537810646,1
11A11,도심권,202105,3,30,S,99.8173812692512,2
11A12,동북권,202105,3,30,S,99.4939974723723,2
11A13,서북권,202105,3,30,S,99.4603389176803,2
11A14,서남권,202105,3,30,S,99.6175568465188,2
11A15,동남권,202105,3,30,S,99.6291934680784,2
26000,부산,202105,3,30,S,99.449794990909,0
26A01,동부산권,202105,3,30,S,99.6542934872615,1
26A02,중부산권,202105,3,30,S,99.2841128435336,1
26A03,서부산권,202105,3,30,S,99.8531286543032,1
27000,대구,202105,3,30,S,99.681360319587,0
28000,인천,202105,3,30,S,99.5268210640112,0
29000,광주,202105,3,30,S,100.068150486764,0
30000,대전,202105,3,30,S,99.0222029500336,0
31000,울산,202105,3,30,S,100.229750231887,0
36000,세종,202105,3,30,S,100.258469650804,0
41000,경기,202105,3,30,S,99.5695852411742,0
41A01,서해안권,202105,3,30,S,99.6857921266397,1
41A02,경부1권,202105,3,30,S,99.4290349131759,1
41A03,경부2권,202105,3,30,S,99.4477467772758,1
41A04,경의권,202105,3,30,S,99.9177388975695,1
41A05,경원권,202105,3,30,S,99.6670799054547,1
41A06,동부1권,202105,3,30,S,98.6373518041352,1
41A07,동부2권,202105,3,30,S,99.7517936997088,1
42000,강원,202105,3,30,S,99.9122030103876,0
43000,충북,202105,3,30,S,99.580865260703,0
44000,충남,202105,3,30,S,99.894876713608,0
45000,전북,202105,3,30,S,100.008913375568,0
46000,전남,202105,3,30,S,99.9892571520732,0
47000,경북,202105,3,30,S,99.9964789025327,0
48000,경남,202105,3,30,S,100.00412252382,0
50000,제주,202105,3,30,S,99.8690172316294,0
A1000,전국,202105,3,30,S,99.5913814652567,0
A2000,수도권,202105,3,30,S,99.5643517896258,0
A2001,지방권,202105,3,30,S,99.6856168501026,0
A3000,6대광역시,202105,3,30,S,99.5321911081683,0
A5000,5대광역시,202105,3,30,S,99.5374843196751,0
A6000,8개도,202105,3,30,S,99.9128316213715,0
A9000,9개도,202105,3,30,S,99.6530091129126,0
11000,서울,202105,3,31,D,99.7377493685075,0
11A01,강북지역,202105,3,31,D,99.719182749472,1
11A02,강남지역,202105,3,31,D,99.7567024274624,1
11A11,도심권,202105,3,31,D,99.8756016508586,2
11A12,동북권,202105,3,31,D,99.7012750457654,2
11A13,서북권,202105,3,31,D,99.7074251342943,2
11A14,서남권,202105,3,31,D,99.8441839475432,2
11A15,동남권,202105,3,31,D,99.5955540104311,2
26000,부산,202105,3,31,D,99.9854452902186,0
26A01,동부산권,202105,3,31,D,99.9655761269768,1
26A02,중부산권,202105,3,31,D,100.023991364896,1
26A03,서부산권,202105,3,31,D,99.9213623434982,1
27000,대구,202105,3,31,D,99.9008517883741,0
28000,인천,202105,3,31,D,99.9072509255898,0
29000,광주,202105,3,31,D,99.9399257952911,0
30000,대전,202105,3,31,D,99.8767886552517,0
31000,울산,202105,3,31,D,100.059081230102,0
36000,세종,202105,3,31,D,99.8460019516354,0
41000,경기,202105,3,31,D,99.8293774123107,0
41A01,서해안권,202105,3,31,D,99.7455616606204,1
41A02,경부1권,202105,3,31,D,99.8931331148082,1
41A03,경부2권,202105,3,31,D,99.9211264098739,1
41A04,경의권,202105,3,31,D,99.9988495498116,1
41A05,경원권,202105,3,31,D,99.79217487497,1
41A06,동부1권,202105,3,31,D,99.7818938513062,1
41A07,동부2권,202105,3,31,D,99.9093130713952,1
42000,강원,202105,3,31,D,99.8601250172155,0
43000,충북,202105,3,31,D,99.8701364613293,0
44000,충남,202105,3,31,D,100.057000792368,0
45000,전북,202105,3,31,D,99.9298465883611,0
46000,전남,202105,3,31,D,99.9936006618618,0
47000,경북,202105,3,31,D,100.040623974299,0
48000,경남,202105,3,31,D,100.093414369391,0
50000,제주,202105,3,31,D,99.9570040002743,0
A1000,전국,202105,3,31,D,99.8397397886106,0
A2000,수도권,202105,3,31,D,99.8021315588416,0
A2001,지방권,202105,3,31,D,99.9695482604964,0
A3000,6대광역시,202105,3,31,D,99.9277805806085,0
A5000,5대광역시,202105,3,31,D,99.9498417537108,0
A6000,8개도,202105,3,31,D,99.9889435827945,0
A9000,9개도,202105,3,31,D,99.8707874880852,0
11000,서울,202105,3,31,R,99.9258203013712,0
11A01,강북지역,202105,3,31,R,99.9075668787167,1
11A02,강남지역,202105,3,31,R,99.9444535795593,1
11A11,도심권,202105,3,31,R,99.9348482106926,2
11A12,동북권,202105,3,31,R,99.9077550039406,2
11A13,서북권,202105,3,31,R,99.8994363955312,2
11A14,서남권,202105,3,31,R,99.9682015773831,2
11A15,동남권,202105,3,31,R,99.9006679741475,2
26000,부산,202105,3,31,R,100.002774295004,0
26A01,동부산권,202105,3,31,R,99.9797467721491,1
26A02,중부산권,202105,3,31,R,100.028621709821,1
26A03,서부산권,202105,3,31,R,99.9746969858277,1
27000,대구,202105,3,31,R,99.9682109252155,0
28000,인천,202105,3,31,R,99.9592766651908,0
29000,광주,202105,3,31,R,99.9243718381951,0
30000,대전,202105,3,31,R,99.9321993073525,0
31000,울산,202105,3,31,R,100.078544711455,0
36000,세종,202105,3,31,R,99.8931748218424,0
41000,경기,202105,3,31,R,99.9405073270318,0
41A01,서해안권,202105,3,31,R,99.9513467624878,1
41A02,경부1권,202105,3,31,R,99.9522106875521,1
41A03,경부2권,202105,3,31,R,99.9824242207761,1
41A04,경의권,202105,3,31,R,99.9990815315938,1
41A05,경원권,202105,3,31,R,99.8711809687945,1
41A06,동부1권,202105,3,31,R,99.859227768945,1
41A07,동부2권,202105,3,31,R,99.9765035455503,1
42000,강원,202105,3,31,R,99.9764278464482,0
43000,충북,202105,3,31,R,99.8797731869745,0
44000,충남,202105,3,31,R,99.9948140634503,0
45000,전북,202105,3,31,R,99.9869661906563,0
46000,전남,202105,3,31,R,99.9715755839748,0
47000,경북,202105,3,31,R,99.9978906212122,0
48000,경남,202105,3,31,R,100.042399660455,0
50000,제주,202105,3,31,R,99.9937346412633,0
A1000,전국,202105,3,31,R,99.9474501000074,0
A2000,수도권,202105,3,31,R,99.9370859671008,0
A2001,지방권,202105,3,31,R,99.9832011922964,0
A3000,6대광역시,202105,3,31,R,99.9708603317633,0
A5000,5대광역시,202105,3,31,R,99.9833069865426,0
A6000,8개도,202105,3,31,R,99.9837833749198,0
A9000,9개도,202105,3,31,R,99.9517430233156,0
11000,서울,202105,3,31,S,99.6653956298345,0
11A01,강북지역,202105,3,31,S,99.7207336336635,1
11A02,강남지역,202105,3,31,S,99.6089481270069,1
11A11,도심권,202105,3,31,S,99.6779254845118,2
11A12,동북권,202105,3,31,S,99.6840132378526,2
11A13,서북권,202105,3,31,S,99.8003584159102,2
11A14,서남권,202105,3,31,S,99.6695411698143,2
11A15,동남권,202105,3,31,S,99.497287960832,2
26000,부산,202105,3,31,S,99.6080068059773,0
26A01,동부산권,202105,3,31,S,99.2678675052182,1
26A02,중부산권,202105,3,31,S,99.7129333350529,1
26A03,서부산권,202105,3,31,S,99.8742281809042,1
27000,대구,202105,3,31,S,99.5794983750201,0
28000,인천,202105,3,31,S,99.7477740426256,0
29000,광주,202105,3,31,S,99.911977837321,0
30000,대전,202105,3,31,S,99.8164603864217,0
31000,울산,202105,3,31,S,99.8415476678207,0
36000,세종,202105,3,31,S,99.6772937355347,0
41000,경기,202105,3,31,S,99.6087336209964,0
41A01,서해안권,202105,3,31,S,99.5522850687886,1
41A02,경부1권,202105,3,31,S,99.7178375793336,1
41A03,경부2권,202105,3,31,S,99.5090599796275,1
41A04,경의권,202105,3,31,S,99.7918158918429,1
41A05,경원권,202105,3,31,S,99.574648385861,1
41A06,동부1권,202105,3,31,S,99.5741340997773,1
41A07,동부2권,202105,3,31,S,99.8105311218184,1
42000,강원,202105,3,31,S,99.7225288022312,0
43000,충북,202105,3,31,S,99.8270445283003,0
44000,충남,202105,3,31,S,99.9569830845533,0
45000,전북,202105,3,31,S,99.9834874246401,0
46000,전남,202105,3,31,S,99.9685323076724,0
47000,경북,202105,3,31,S,99.9950913016769,0
48000,경남,202105,3,31,S,100.060047139918,0
50000,제주,202105,3,31,S,99.8466324145307,0
A1000,전국,202105,3,31,S,99.6876058222857,0
A2000,수도권,202105,3,31,S,99.6536532130955,0
A2001,지방권,202105,3,31,S,99.8047871496942,0
A3000,6대광역시,202105,3,31,S,99.7129643828794,0
A5000,5대광역시,202105,3,31,S,99.6755794197782,0
A6000,8개도,202105,3,31,S,99.9269173925039,0
A9000,9개도,202105,3,31,S,99.691258927791,0
11000,서울,202105,3,32,D,99.7254645782166,0
11A01,강북지역,202105,3,32,D,99.6848237586459,1
11A02,강남지역,202105,3,32,D,99.7643729489389,1
11A11,도심권,202105,3,32,D,99.7328686829875,2
11A12,동북권,202105,3,32,D,99.600324892694,2
11A13,서북권,202105,3,32,D,99.7780872191438,2
11A14,서남권,202105,3,32,D,99.8756908437401,2
11A15,동남권,202105,3,32,D,99.5596907137838,2
26000,부산,202105,3,32,D,99.9938081868456,0
26A01,동부산권,202105,3,32,D,100.029713689932,1
26A02,중부산권,202105,3,32,D,100.016784012201,1
26A03,서부산권,202105,3,32,D,99.9119898489698,1
27000,대구,202105,3,32,D,99.8945842941775,0
28000,인천,202105,3,32,D,99.8171820384052,0
29000,광주,202105,3,32,D,99.7999014677684,0
30000,대전,202105,3,32,D,99.9303141719927,0
31000,울산,202105,3,32,D,99.7742364806044,0
36000,세종,202105,3,32,D,99.6383522597023,0
41000,경기,202105,3,32,D,99.8248479809442,0
41A01,서해안권,202105,3,32,D,99.8265172295711,1
41A02,경부1권,202105,3,32,D,99.9581822390911,1
41A03,경부2권,202105,3,32,D,99.5951769779116,1
41A04,경의권,202105,3,32,D,99.9587428021433,1
41A05,경원권,202105,3,32,D,99.76689565515,1
41A06,동부1권,202105,3,32,D,99.8153267554042,1
41A07,동부2권,202105,3,32,D,99.9527108585947,1
42000,강원,202105,3,32,D,99.8795174667649,0
43000,충북,202105,3,32,D,99.9171172400687,0
44000,충남,202105,3,32,D,99.8509539939502,0
45000,전북,202105,3,32,D,100.043697970183,0
46000,전남,202105,3,32,D,99.8956368626633,0
47000,경북,202105,3,32,D,99.9702532159023,0
48000,경남,202105,3,32,D,100.12483156835,0
50000,제주,202105,3,32,D,99.8860911605997,0
A1000,전국,202105,3,32,D,99.8503899507037,0
A2000,수도권,202105,3,32,D,99.7795041313658,0
A2001,지방권,202105,3,32,D,99.9439083984502,0
A3000,6대광역시,202105,3,32,D,99.9012828624887,0
A5000,5대광역시,202105,3,32,D,99.923712198647,0
A6000,8개도,202105,3,32,D,99.9591550790644,0
A9000,9개도,202105,3,32,D,99.8902597634195,0
11000,서울,202105,3,32,R,99.9104774193911,0
11A01,강북지역,202105,3,32,R,99.899518212183,1
11A02,강남지역,202105,3,32,R,99.9209663962291,1
11A11,도심권,202105,3,32,R,99.9642924432587,2
11A12,동북권,202105,3,32,R,99.8638516108139,2
11A13,서북권,202105,3,32,R,99.924857468722,2
11A14,서남권,202105,3,32,R,99.9285547577542,2
11A15,동남권,202105,3,32,R,99.906992922091,2
26000,부산,202105,3,32,R,100.011839909557,0
26A01,동부산권,202105,3,32,R,100.004490225529,1
26A02,중부산권,202105,3,32,R,100.027086242839,1
26A03,서부산권,202105,3,32,R,99.9972095479622,1
27000,대구,202105,3,32,R,99.9768548526493,0
28000,인천,202105,3,32,R,99.8957802520822,0
29000,광주,202105,3,32,R,99.8582460780934,0
30000,대전,202105,3,32,R,99.9489265375603,0
31000,울산,202105,3,32,R,100.017886185358,0
36000,세종,202105,3,32,R,99.7983741210712,0
41000,경기,202105,3,32,R,99.9350929660249,0
41A01,서해안권,202105,3,32,R,99.978280319417,1
41A02,경부1권,202105,3,32,R,99.9776540328553,1
41A03,경부2권,202105,3,32,R,99.7997587362124,1
41A04,경의권,202105,3,32,R,99.9956398803309,1
41A05,경원권,202105,3,32,R,99.8638452451337,1
41A06,동부1권,202105,3,32,R,99.9131207527868,1
41A07,동부2권,202105,3,32,R,99.9741813401288,1
42000,강원,202105,3,32,R,99.8441391356913,0
43000,충북,202105,3,32,R,100.000161267966,0
44000,충남,202105,3,32,R,99.9778011902017,0
45000,전북,202105,3,32,R,100.005606963864,0
46000,전남,202105,3,32,R,99.9622735147053,0
47000,경북,202105,3,32,R,99.9943665008797,0
48000,경남,202105,3,32,R,100.113925845371,0
50000,제주,202105,3,32,R,99.9449192935787,0
A1000,전국,202105,3,32,R,99.9520905771803,0
A2000,수도권,202105,3,32,R,99.9207337657119,0
A2001,지방권,202105,3,32,R,99.9934400778299,0
A3000,6대광역시,202105,3,32,R,99.9707557396961,0
A5000,5대광역시,202105,3,32,R,99.9907502229413,0
A6000,8개도,202105,3,32,R,99.9959479440825,0
A9000,9개도,202105,3,32,R,99.9647368481571,0
11000,서울,202105,3,32,S,99.6682393326528,0
11A01,강북지역,202105,3,32,S,99.681659087993,1
11A02,강남지역,202105,3,32,S,99.6553984535722,1
11A11,도심권,202105,3,32,S,99.6148052368502,2
11A12,동북권,202105,3,32,S,99.6538081210134,2
11A13,서북권,202105,3,32,S,99.7384243905878,2
11A14,서남권,202105,3,32,S,99.768560019806,2
11A15,동남권,202105,3,32,S,99.4473320487656,2
26000,부산,202105,3,32,S,99.8795273028217,0
26A01,동부산권,202105,3,32,S,99.7475152991653,1
26A02,중부산권,202105,3,32,S,99.9464633644227,1
26A03,서부산권,202105,3,32,S,99.9424321520989,1
27000,대구,202105,3,32,S,99.8126381780853,0
28000,인천,202105,3,32,S,99.8491619421006,0
29000,광주,202105,3,32,S,99.6846039136265,0
30000,대전,202105,3,32,S,99.8703074857138,0
31000,울산,202105,3,32,S,99.9082184289244,0
36000,세종,202105,3,32,S,99.3565345239091,0
41000,경기,202105,3,32,S,99.5857590993648,0
41A01,서해안권,202105,3,32,S,99.2668293707329,1
41A02,경부1권,202105,3,32,S,99.7894972320456,1
41A03,경부2권,202105,3,32,S,99.533520072843,1
41A04,경의권,202105,3,32,S,99.7786323769057,1
41A05,경원권,202105,3,32,S,99.7560205850215,1
41A06,동부1권,202105,3,32,S,99.7880687255918,1
41A07,동부2권,202105,3,32,S,99.8996649085522,1
42000,강원,202105,3,32,S,99.8557918312534,0
43000,충북,202105,3,32,S,99.9704930401932,0
44000,충남,202105,3,32,S,99.8772732576867,0
45000,전북,202105,3,32,S,100.050229997378,0
46000,전남,202105,3,32,S,99.9415294822246,0
47000,경북,202105,3,32,S,99.9020263118562,0
48000,경남,202105,3,32,S,100.057042127087,0
50000,제주,202105,3,32,S,99.8574369302277,0
A1000,전국,202105,3,32,S,99.7553392782622,0
A2000,수도권,202105,3,32,S,99.6448597281265,0
A2001,지방권,202105,3,32,S,99.9011603061488,0
A3000,6대광역시,202105,3,32,S,99.8549733648392,0
A5000,5대광역시,202105,3,32,S,99.8565224775882,0
A6000,8개도,202105,3,32,S,99.9344629086341,0
A9000,9개도,202105,3,32,S,99.7554951355992,0
11000,서울,202105,3,33,D,99.6995715776484,0
11A01,강북지역,202105,3,33,D,99.7660203812562,1
11A02,강남지역,202105,3,33,D,99.6308428940157,1
11A11,도심권,202105,3,33,D,99.9251947820167,2
11A12,동북권,202105,3,33,D,99.6851650482756,2
11A13,서북권,202105,3,33,D,99.6725254570894,2
11A14,서남권,202105,3,33,D,99.8109379298002,2
11A15,동남권,202105,3,33,D,99.5601940437453,2
26000,부산,202105,3,33,D,100,0
26A01,동부산권,202105,3,33,D,100,1
26A02,중부산권,202105,3,33,D,100,1
26A03,서부산권,202105,3,33,D,100,1
27000,대구,202105,3,33,D,99.9215992321847,0
28000,인천,202105,3,33,D,99.8234768052086,0
29000,광주,202105,3,33,D,99.3428512596003,0
30000,대전,202105,3,33,D,98.421102697513,0
31000,울산,202105,3,33,D,99.8118513010944,0
36000,세종,202105,3,33,D,100,0
41000,경기,202105,3,33,D,99.8827696041184,0
41A01,서해안권,202105,3,33,D,100,1
41A02,경부1권,202105,3,33,D,99.9711730388199,1
41A03,경부2권,202105,3,33,D,99.8134302357696,1
41A04,경의권,202105,3,33,D,99.9307162960781,1
41A05,경원권,202105,3,33,D,100,1
41A06,동부1권,202105,3,33,D,99.5315493715589,1
41A07,동부2권,202105,3,33,D,100,1
42000,강원,202105,3,33,D,100.009080178121,0
43000,충북,202105,3,33,D,100,0
44000,충남,202105,3,33,D,100,0
45000,전북,202105,3,33,D,100,0
46000,전남,202105,3,33,D,99.9320650083003,0
47000,경북,202105,3,33,D,100,0
48000,경남,202105,3,33,D,100.27428074336,0
50000,제주,202105,3,33,D,99.9551166362966,0
A1000,전국,202105,3,33,D,99.8207962665272,0
A2000,수도권,202105,3,33,D,99.7720953471841,0
A2001,지방권,202105,3,33,D,99.9220294495024,0
A3000,6대광역시,202105,3,33,D,99.720389384578,0
A5000,5대광역시,202105,3,33,D,99.7017710356484,0
A6000,8개도,202105,3,33,D,100.036203047168,0
A9000,9개도,202105,3,33,D,99.9529152101609,0
11000,서울,202105,3,33,R,99.9178881131782,0
11A01,강북지역,202105,3,33,R,99.9221962731435,1
11A02,강남지역,202105,3,33,R,99.9134293125956,1
11A11,도심권,202105,3,33,R,99.9220703907512,2
11A12,동북권,202105,3,33,R,99.904814542385,2
11A13,서북권,202105,3,33,R,99.949611135547,2
11A14,서남권,202105,3,33,R,99.9711848960477,2
11A15,동남권,202105,3,33,R,99.8907531896882,2
26000,부산,202105,3,33,R,100,0
26A01,동부산권,202105,3,33,R,100,1
26A02,중부산권,202105,3,33,R,100,1
26A03,서부산권,202105,3,33,R,100,1
27000,대구,202105,3,33,R,99.9917698829912,0
28000,인천,202105,3,33,R,99.9394437378612,0
29000,광주,202105,3,33,R,99.5575924827813,0
30000,대전,202105,3,33,R,99.4453903908752,0
31000,울산,202105,3,33,R,99.9831162080599,0
36000,세종,202105,3,33,R,100,0
41000,경기,202105,3,33,R,99.9458542356677,0
41A01,서해안권,202105,3,33,R,100,1
41A02,경부1권,202105,3,33,R,99.9894084830415,1
41A03,경부2권,202105,3,33,R,99.9691100243783,1
41A04,경의권,202105,3,33,R,99.9924354980867,1
41A05,경원권,202105,3,33,R,100,1
41A06,동부1권,202105,3,33,R,99.6567066234667,1
41A07,동부2권,202105,3,33,R,100,1
42000,강원,202105,3,33,R,100.000439669174,0
43000,충북,202105,3,33,R,100,0
44000,충남,202105,3,33,R,100,0
45000,전북,202105,3,33,R,100,0
46000,전남,202105,3,33,R,99.9698670032362,0
47000,경북,202105,3,33,R,100,0
48000,경남,202105,3,33,R,100.244987864534,0
50000,제주,202105,3,33,R,99.9954054289887,0
A1000,전국,202105,3,33,R,99.9478374268162,0
A2000,수도권,202105,3,33,R,99.9290426316832,0
A2001,지방권,202105,3,33,R,99.9868875943655,0
A3000,6대광역시,202105,3,33,R,99.891894386393,0
A5000,5대광역시,202105,3,33,R,99.8833037962413,0
A6000,8개도,202105,3,33,R,100.040560682152,0
A9000,9개도,202105,3,33,R,99.9891583607452,0
11000,서울,202105,3,33,S,99.5135760894337,0
11A01,강북지역,202105,3,33,S,99.6390958936523,1
11A02,강남지역,202105,3,33,S,99.3838281384152,1
11A11,도심권,202105,3,33,S,99.646072131799,2
11A12,동북권,202105,3,33,S,99.6469671742232,2
11A13,서북권,202105,3,33,S,99.6171041685381,2
11A14,서남권,202105,3,33,S,99.7095515852965,2
11A15,동남권,202105,3,33,S,99.2561816516037,2
26000,부산,202105,3,33,S,100,0
26A01,동부산권,202105,3,33,S,100,1
26A02,중부산권,202105,3,33,S,100,1
26A03,서부산권,202105,3,33,S,100,1
27000,대구,202105,3,33,S,99.8990405881473,0
28000,인천,202105,3,33,S,99.8584568285802,0
29000,광주,202105,3,33,S,99.4022583613867,0
30000,대전,202105,3,33,S,98.3353180724383,0
31000,울산,202105,3,33,S,99.7491802428169,0
36000,세종,202105,3,33,S,100,0
41000,경기,202105,3,33,S,99.7217578974244,0
41A01,서해안권,202105,3,33,S,99.7690506513088,1
41A02,경부1권,202105,3,33,S,99.8358953268515,1
41A03,경부2권,202105,3,33,S,99.8708001703687,1
41A04,경의권,202105,3,33,S,99.3116721005669,1
41A05,경원권,202105,3,33,S,100,1
41A06,동부1권,202105,3,33,S,99.5144489384233,1
41A07,동부2권,202105,3,33,S,100,1
42000,강원,202105,3,33,S,99.9282520371488,0
43000,충북,202105,3,33,S,99.4638031061665,0
44000,충남,202105,3,33,S,100.199204766653,0
45000,전북,202105,3,33,S,100,0
46000,전남,202105,3,33,S,100.075872825215,0
47000,경북,202105,3,33,S,100,0
48000,경남,202105,3,33,S,99.7538283560512,0
50000,제주,202105,3,33,S,99.6188021872015,0
A1000,전국,202105,3,33,S,99.6706226500025,0
A2000,수도권,202105,3,33,S,99.6020282235913,0
A2001,지방권,202105,3,33,S,99.8132518710671,0
A3000,6대광역시,202105,3,33,S,99.7112858579371,0
A5000,5대광역시,202105,3,33,S,99.6847126251622,0
A6000,8개도,202105,3,33,S,99.8796743713004,0
A9000,9개도,202105,3,33,S,99.7939520954321,0
11000,서울,202105,7,71,D,99.7309112638989,0
11A01,강북지역,202105,7,71,D,99.7259722420461,1
11A02,강남지역,202105,7,71,D,99.7461006428116,1
11A11,도심권,202105,7,71,D,99.854124380915,2
11A12,동북권,202105,7,71,D,99.6776382924837,2
11A13,서북권,202105,7,71,D,99.7194254158772,2
11A14,서남권,202105,7,71,D,99.765656537719,2
11A15,동남권,202105,7,71,D,99.6055211447622,2
26000,부산,202105,7,71,D,100.013465786448,0
26A01,동부산권,202105,7,71,D,100.059916905901,1
26A02,중부산권,202105,7,71,D,100.004353097139,1
26A03,서부산권,202105,7,71,D,100,1
27000,대구,202105,7,71,D,99.9178969630035,0
28000,인천,202105,7,71,D,99.8808570311005,0
29000,광주,202105,7,71,D,99.8247423052106,0
30000,대전,202105,7,71,D,99.8016728365217,0
31000,울산,202105,7,71,D,99.8586717513741,0
36000,세종,202105,7,71,D,99.8306358248826,0
41000,경기,202105,7,71,D,99.9357191159937,0
41A01,서해안권,202105,7,71,D,100,1
41A02,경부1권,202105,7,71,D,100,1
41A03,경부2권,202105,7,71,D,99.8079079229535,1
41A04,경의권,202105,7,71,D,99.9191846326547,1
41A05,경원권,202105,7,71,D,99.9368604670406,1
