region_cd,region_nm,research_date,age_gbn,tr_gbn,indices,level_no
30000,대전,20211101,13,S,103.205315911403,0
11A11,도심권,20211101,13,S,102.757995813952,2
11A15,동남권,20211101,13,S,103.783913664468,2
41A06,동부1권,20211101,13,S,108.090893823586,1
41A07,동부2권,20211101,13,S,104.629649933698,1
26A01,동부산권,20211101,13,S,106.810326929194,1
11A12,동북권,20211101,13,S,102.517446364478,2
26000,부산,20211101,13,S,104.967245498744,0
11A14,서남권,20211101,13,S,102.969416888495,2
26A03,서부산권,20211101,13,S,102.9675558231,1
11A13,서북권,20211101,13,S,102.849155744747,2
11000,서울,20211101,13,S,103.12043508725,0
41A01,서해안권,20211101,13,S,109.394330762867,1
36000,세종,20211101,13,S,101.799880461514,0
A2000,수도권,20211101,13,S,105.99829819501,0
31000,울산,20211101,13,S,103.440183025819,0
28000,인천,20211101,13,S,106.9158190033,0
A1000,전국,20211101,13,S,104.807441716831,0
46000,전남,20211101,13,S,102.075752802577,0
45000,전북,20211101,13,S,104.467421311435,0
50000,제주,20211101,13,S,109.151300947253,0
26A02,중부산권,20211101,13,S,104.250164512501,1
A2001,지방권,20211101,13,S,103.669242815184,0
44000,충남,20211101,13,S,104.945410855506,0
43000,충북,20211101,13,S,105.293506872329,0
A5000,5대광역시,20211101,14,D,102.185384883479,0
A3000,6대광역시,20211101,14,D,102.344828900051,0
A6000,8개도,20211101,14,D,103.079050900142,0
A9000,9개도,20211101,14,D,104.706170250353,0
11A02,강남지역,20211101,14,D,102.606489052445,1
11A01,강북지역,20211101,14,D,102.317801333634,1
42000,강원,20211101,14,D,102.4843707471,0
41000,경기,20211101,14,D,105.840302290106,0
48000,경남,20211101,14,D,102.559499037886,0
41A02,경부1권,20211101,14,D,104.34560954953,1
41A03,경부2권,20211101,14,D,104.284024286474,1
47000,경북,20211101,14,D,102.054971328405,0
41A05,경원권,20211101,14,D,107.94920867159,1
41A04,경의권,20211101,14,D,106.065200422487,1
29000,광주,20211101,14,D,102.202695843935,0
27000,대구,20211101,14,D,100.772684466328,0
30000,대전,20211101,14,D,104.310205981235,0
11A11,도심권,20211101,14,D,102.435295751889,2
11A15,동남권,20211101,14,D,102.055951909238,2
41A06,동부1권,20211101,14,D,105.741325824846,1
41A07,동부2권,20211101,14,D,105.911699534543,1
26A01,동부산권,20211101,14,D,102.237341572662,1
11A12,동북권,20211101,14,D,102.351033841943,2
26000,부산,20211101,14,D,101.558475095069,0
11A14,서남권,20211101,14,D,102.880477928103,2
26A03,서부산권,20211101,14,D,101.719434506568,1
11A13,서북권,20211101,14,D,102.166556263526,2
11000,서울,20211101,14,D,102.467264983308,0
41A01,서해안권,20211101,14,D,107.708897049101,1
36000,세종,20211101,14,D,101.893330479274,0
A2000,수도권,20211101,14,D,104.399919425239,0
31000,울산,20211101,14,D,104.803520187079,0
28000,인천,20211101,14,D,103.263285180574,0
A1000,전국,20211101,14,D,103.650506244867,0
46000,전남,20211101,14,D,101.18825084178,0
45000,전북,20211101,14,D,102.266673566903,0
50000,제주,20211101,14,D,110.01553049843,0
26A02,중부산권,20211101,14,D,101.127013638362,1
A2001,지방권,20211101,14,D,102.648869801591,0
44000,충남,20211101,14,D,104.31424001341,0
43000,충북,20211101,14,D,105.422548178067,0
A5000,5대광역시,20211101,14,S,103.373014499677,0
A3000,6대광역시,20211101,14,S,103.878249983276,0
A6000,8개도,20211101,14,S,104.139041787332,0
A9000,9개도,20211101,14,S,107.093251399266,0
11A02,강남지역,20211101,14,S,103.142773889578,1
11A01,강북지역,20211101,14,S,102.789807083421,1
42000,강원,20211101,14,S,105.207240200818,0
41000,경기,20211101,14,S,109.173870737516,0
48000,경남,20211101,14,S,103.551242028,0
41A02,경부1권,20211101,14,S,109.95657026952,1
41A03,경부2권,20211101,14,S,108.203965134305,1
47000,경북,20211101,14,S,102.616444613866,0
41A05,경원권,20211101,14,S,108.96093884594,1
41A04,경의권,20211101,14,S,107.368309543087,1
29000,광주,20211101,14,S,105.015581340776,0
27000,대구,20211101,14,S,100.901782866993,0
30000,대전,20211101,14,S,104.335659547789,0
11A11,도심권,20211101,14,S,103.19917639946,2
11A15,동남권,20211101,14,S,102.728264441632,2
41A06,동부1권,20211101,14,S,107.78845057293,1
41A07,동부2권,20211101,14,S,108.128215777877,1
26A01,동부산권,20211101,14,S,105.849675184605,1
11A12,동북권,20211101,14,S,102.642914906143,2
26000,부산,20211101,14,S,104.036928963432,0
11A14,서남권,20211101,14,S,103.348856552651,2
26A03,서부산권,20211101,14,S,104.225409210985,1
11A13,서북권,20211101,14,S,103.050598859603,2
11000,서울,20211101,14,S,102.972523346512,0
41A01,서해안권,20211101,14,S,112.216567189156,1
36000,세종,20211101,14,S,100.99013420116,0
A2000,수도권,20211101,14,S,106.654479872151,0
31000,울산,20211101,14,S,102.753419847369,0
28000,인천,20211101,14,S,106.821337928809,0
A1000,전국,20211101,14,S,105.411862469816,0
46000,전남,20211101,14,S,101.25708327473,0
45000,전북,20211101,14,S,103.866061669197,0
50000,제주,20211101,14,S,109.650655727771,0
26A02,중부산권,20211101,14,S,103.035711353355,1
A2001,지방권,20211101,14,S,103.75980367179,0
44000,충남,20211101,14,S,106.231793797822,0
43000,충북,20211101,14,S,105.676601763604,0
A5000,5대광역시,20211101,15,D,102.762985862134,0
A3000,6대광역시,20211101,15,D,103.474626038315,0
A6000,8개도,20211101,15,D,102.496714243553,0
A9000,9개도,20211101,15,D,104.01897829839,0
11A02,강남지역,20211101,15,D,103.114360622536,1
11A01,강북지역,20211101,15,D,102.927925115443,1
42000,강원,20211101,15,D,102.129637736598,0
41000,경기,20211101,15,D,105.902073861026,0
48000,경남,20211101,15,D,102.595429488273,0
41A02,경부1권,20211101,15,D,104.142963870761,1
41A03,경부2권,20211101,15,D,105.50873621009,1
47000,경북,20211101,15,D,101.753602956846,0
41A05,경원권,20211101,15,D,105.305846981567,1
41A04,경의권,20211101,15,D,105.378755456064,1
29000,광주,20211101,15,D,101.68959538742,0
27000,대구,20211101,15,D,101.111325819579,0
30000,대전,20211101,15,D,104.869836100728,0
11A11,도심권,20211101,15,D,102.873707251842,2
11A15,동남권,20211101,15,D,102.963608381808,2
41A06,동부1권,20211101,15,D,105.471662211941,1
41A07,동부2권,20211101,15,D,105.889252556608,1
26A01,동부산권,20211101,15,D,103.420136103184,1
11A12,동북권,20211101,15,D,102.893725588172,2
26000,부산,20211101,15,D,102.811187079497,0
11A14,서남권,20211101,15,D,103.251219204529,2
26A03,서부산권,20211101,15,D,102.593824481432,1
11A13,서북권,20211101,15,D,103.164058677086,2
11000,서울,20211101,15,D,103.027447241514,0
41A01,서해안권,20211101,15,D,108.150591278373,1
36000,세종,20211101,15,D,101.470092405964,0
A2000,수도권,20211101,15,D,104.923374844357,0
31000,울산,20211101,15,D,104.594144350831,0
28000,인천,20211101,15,D,106.190441720852,0
A1000,전국,20211101,15,D,103.679083382868,0
46000,전남,20211101,15,D,101.522691726898,0
45000,전북,20211101,15,D,101.944823016765,0
50000,제주,20211101,15,D,103.809500854804,0
26A02,중부산권,20211101,15,D,102.455019160674,1
A2001,지방권,20211101,15,D,102.618978355726,0
44000,충남,20211101,15,D,103.29015947666,0
43000,충북,20211101,15,D,104.268562914728,0
A5000,5대광역시,20211101,15,S,104.022507587851,0
A3000,6대광역시,20211101,15,S,105.036472933283,0
A6000,8개도,20211101,15,S,103.985127146113,0
A9000,9개도,20211101,15,S,106.368558331504,0
11A02,강남지역,20211101,15,S,104.045851860252,1
11A01,강북지역,20211101,15,S,104.085983569306,1
42000,강원,20211101,15,S,104.221776110556,0
41000,경기,20211101,15,S,109.342963376215,0
48000,경남,20211101,15,S,103.974426247139,0
41A02,경부1권,20211101,15,S,108.698090246568,1
41A03,경부2권,20211101,15,S,109.783556839337,1
47000,경북,20211101,15,S,102.313404913166,0
41A05,경원권,20211101,15,S,107.995593806425,1
41A04,경의권,20211101,15,S,107.038186025384,1
29000,광주,20211101,15,S,103.90451313638,0
27000,대구,20211101,15,S,101.015371629748,0
30000,대전,20211101,15,S,105.890736688473,0
11A11,도심권,20211101,15,S,103.758012476078,2
11A15,동남권,20211101,15,S,104.71058748881,2
41A06,동부1권,20211101,15,S,107.533328082384,1
41A07,동부2권,20211101,15,S,108.35289042968,1
26A01,동부산권,20211101,15,S,106.986330728823,1
11A12,동북권,20211101,15,S,104.146705831106,2
26000,부산,20211101,15,S,105.019267664466,0
11A14,서남권,20211101,15,S,103.44686850858,2
26A03,서부산권,20211101,15,S,104.641640627877,1
11A13,서북권,20211101,15,S,103.914181700628,2
11000,서울,20211101,15,S,104.06454968714,0
41A01,서해안권,20211101,15,S,111.832572769906,1
36000,세종,20211101,15,S,104.547880400073,0
A2000,수도권,20211101,15,S,107.397689144918,0
31000,울산,20211101,15,S,104.732354611273,0
28000,인천,20211101,15,S,108.931976730953,0
A1000,전국,20211101,15,S,105.561162464618,0
46000,전남,20211101,15,S,101.696907060508,0
45000,전북,20211101,15,S,104.093748852209,0
50000,제주,20211101,15,S,108.460433748211,0
26A02,중부산권,20211101,15,S,103.577607293333,1
A2001,지방권,20211101,15,S,104.004216364777,0
44000,충남,20211101,15,S,105.428593141141,0
43000,충북,20211101,15,S,106.010759843956,0
A5000,5대광역시,20211025,11,D,101.934185388215,0
A3000,6대광역시,20211025,11,D,102.433565417895,0
A6000,8개도,20211025,11,D,103.130412937016,0
A9000,9개도,20211025,11,D,103.644130467325,0
11A02,강남지역,20211025,11,D,102.674539399094,1
11A01,강북지역,20211025,11,D,102.249493782944,1
42000,강원,20211025,11,D,101.553456546463,0
41000,경기,20211025,11,D,104.129359447377,0
48000,경남,20211025,11,D,102.594140463325,0
41A02,경부1권,20211025,11,D,103.778448178748,1
41A03,경부2권,20211025,11,D,103.249678175764,1
47000,경북,20211025,11,D,103.044875568793,0
41A05,경원권,20211025,11,D,104.709568334532,1
41A04,경의권,20211025,11,D,104.142055814359,1
29000,광주,20211025,11,D,102.116548768199,0
27000,대구,20211025,11,D,100.787165842768,0
30000,대전,20211025,11,D,102.487388096885,0
11A11,도심권,20211025,11,D,103.152721826479,2
11A15,동남권,20211025,11,D,102.99926698108,2
41A06,동부1권,20211025,11,D,104.05143338643,1
41A07,동부2권,20211025,11,D,104.911818931448,1
26A01,동부산권,20211025,11,D,101.798641157385,1
11A12,동북권,20211025,11,D,101.343444505104,2
26000,부산,20211025,11,D,102.014915423909,0
11A14,서남권,20211025,11,D,102.272969860946,2
26A03,서부산권,20211025,11,D,101.957812572572,1
11A13,서북권,20211025,11,D,103.373188919037,2
11000,서울,20211025,11,D,102.482322206877,0
41A01,서해안권,20211025,11,D,104.434188475234,1
36000,세종,20211025,11,D,99.6462004369442,0
A2000,수도권,20211025,11,D,103.866408986862,0
31000,울산,20211025,11,D,103.29763116818,0
28000,인천,20211025,11,D,104.244557484258,0
A1000,전국,20211025,11,D,103.11015328545,0
46000,전남,20211025,11,D,102.202380268984,0
45000,전북,20211025,11,D,104.969749983374,0
50000,제주,20211025,11,D,102.410198075008,0
26A02,중부산권,20211025,11,D,102.22363369401,1
A2001,지방권,20211025,11,D,102.466814783218,0
44000,충남,20211025,11,D,102.988746836215,0
43000,충북,20211025,11,D,105.626044458647,0
A5000,5대광역시,20211025,11,S,102.464700944574,0
A3000,6대광역시,20211025,11,S,103.118396903682,0
A6000,8개도,20211025,11,S,103.575381535323,0
A9000,9개도,20211025,11,S,104.7971584845,0
11A02,강남지역,20211025,11,S,102.755268942091,1
11A01,강북지역,20211025,11,S,102.366379754882,1
42000,강원,20211025,11,S,103.177039133256,0
41000,경기,20211025,11,S,105.958770239272,0
48000,경남,20211025,11,S,103.634964885632,0
41A02,경부1권,20211025,11,S,106.787444726827,1
41A03,경부2권,20211025,11,S,105.555252550025,1
47000,경북,20211025,11,S,102.783838178879,0
41A05,경원권,20211025,11,S,103.915419619045,1
41A04,경의권,20211025,11,S,103.970546288342,1
29000,광주,20211025,11,S,103.86646074203,0
27000,대구,20211025,11,S,100.207814324129,0
30000,대전,20211025,11,S,101.83470564897,0
11A11,도심권,20211025,11,S,102.914997440544,2
11A15,동남권,20211025,11,S,102.95381345325,2
41A06,동부1권,20211025,11,S,103.295589711956,1
41A07,동부2권,20211025,11,S,104.312141782645,1
26A01,동부산권,20211025,11,S,104.594909565798,1
11A12,동북권,20211025,11,S,101.662409976142,2
26000,부산,20211025,11,S,103.543184730712,0
11A14,서남권,20211025,11,S,102.509403961352,2
26A03,서부산권,20211025,11,S,103.075238039126,1
11A13,서북권,20211025,11,S,103.281181112345,2
11000,서울,20211025,11,S,102.579419842864,0
41A01,서해안권,20211025,11,S,108.04948361874,1
36000,세종,20211025,11,S,98.8819586653988,0
A2000,수도권,20211025,11,S,105.335088508942,0
31000,울산,20211025,11,S,102.684439202266,0
28000,인천,20211025,11,S,105.497049305286,0
A1000,전국,20211025,11,S,103.993377847688,0
46000,전남,20211025,11,S,102.803369517851,0
45000,전북,20211025,11,S,103.714734505632,0
50000,제주,20211025,11,S,102.977580940595,0
26A02,중부산권,20211025,11,S,103.094498678258,1
A2001,지방권,20211025,11,S,102.857825147443,0
44000,충남,20211025,11,S,103.937979221551,0
43000,충북,20211025,11,S,104.949180417264,0
A5000,5대광역시,20211025,12,D,102.051950979013,0
A3000,6대광역시,20211025,12,D,102.479310597845,0
A6000,8개도,20211025,12,D,103.200947154078,0
A9000,9개도,20211025,12,D,103.384878776275,0
11A02,강남지역,20211025,12,D,102.275916294943,1
11A01,강북지역,20211025,12,D,101.94245132604,1
42000,강원,20211025,12,D,101.753719511924,0
41000,경기,20211025,12,D,103.549854664484,0
48000,경남,20211025,12,D,103.137080839046,0
41A02,경부1권,20211025,12,D,102.496613423615,1
41A03,경부2권,20211025,12,D,102.457421487392,1
47000,경북,20211025,12,D,101.766163756176,0
41A05,경원권,20211025,12,D,105.699033102274,1
41A04,경의권,20211025,12,D,104.011215128173,1
29000,광주,20211025,12,D,101.918446371446,0
27000,대구,20211025,12,D,100.819366916674,0
30000,대전,20211025,12,D,102.206767805104,0
11A11,도심권,20211025,12,D,101.890004931267,2
11A15,동남권,20211025,12,D,102.860606574058,2
41A06,동부1권,20211025,12,D,104.841127911818,1
41A07,동부2권,20211025,12,D,106.322767633851,1
26A01,동부산권,20211025,12,D,102.337655998378,1
11A12,동북권,20211025,12,D,101.612972122006,2
26000,부산,20211025,12,D,101.979382849592,0
11A14,서남권,20211025,12,D,101.766885585,2
26A03,서부산권,20211025,12,D,101.902469302964,1
11A13,서북권,20211025,12,D,102.460841158544,2
11000,서울,20211025,12,D,102.109102773619,0
41A01,서해안권,20211025,12,D,103.590499017083,1
36000,세종,20211025,12,D,99.9507080660287,0
A2000,수도권,20211025,12,D,103.15635076252,0
31000,울산,20211025,12,D,103.583906049953,0
28000,인천,20211025,12,D,103.590266577108,0
A1000,전국,20211025,12,D,102.835110622596,0
46000,전남,20211025,12,D,102.470672806326,0
45000,전북,20211025,12,D,105.3945344721,0
50000,제주,20211025,12,D,105.472278291763,0
26A02,중부산권,20211025,12,D,101.536104844657,1
A2001,지방권,20211025,12,D,102.513218885014,0
44000,충남,20211025,12,D,103.232710210071,0
43000,충북,20211025,12,D,104.089444610737,0
A5000,5대광역시,20211025,12,S,102.558667150218,0
A3000,6대광역시,20211025,12,S,104.017083737364,0
A6000,8개도,20211025,12,S,103.314490304081,0
A9000,9개도,20211025,12,S,104.443453439755,0
11A02,강남지역,20211025,12,S,102.65206909103,1
11A01,강북지역,20211025,12,S,102.085964932674,1
42000,강원,20211025,12,S,102.650513259281,0
41000,경기,20211025,12,S,105.464824896264,0
48000,경남,20211025,12,S,103.20011548885,0
41A02,경부1권,20211025,12,S,105.042171382821,1
41A03,경부2권,20211025,12,S,105.27764873133,1
47000,경북,20211025,12,S,103.056806084227,0
41A05,경원권,20211025,12,S,103.807677775663,1
41A04,경의권,20211025,12,S,104.562638377734,1
29000,광주,20211025,12,S,103.960548966404,0
27000,대구,20211025,12,S,100.463825795377,0
30000,대전,20211025,12,S,102.022105081511,0
11A11,도심권,20211025,12,S,102.523306546593,2
11A15,동남권,20211025,12,S,103.266851121196,2
41A06,동부1권,20211025,12,S,106.536953486151,1
41A07,동부2권,20211025,12,S,105.73345635622,1
26A01,동부산권,20211025,12,S,104.822389737099,1
11A12,동북권,20211025,12,S,101.323795387342,2
26000,부산,20211025,12,S,103.535028427608,0
11A14,서남권,20211025,12,S,102.116976340662,2
26A03,서부산권,20211025,12,S,103.459936032023,1
11A13,서북권,20211025,12,S,103.092093562418,2
11000,서울,20211025,12,S,102.368719213329,0
41A01,서해안권,20211025,12,S,107.114094570577,1
36000,세종,20211025,12,S,98.703442154751,0
A2000,수도권,20211025,12,S,105.021086743279,0
31000,울산,20211025,12,S,101.938858047707,0
28000,인천,20211025,12,S,107.876593955213,0
A1000,전국,20211025,12,S,103.878494991739,0
46000,전남,20211025,12,S,101.626226064445,0
45000,전북,20211025,12,S,104.371053269784,0
50000,제주,20211025,12,S,106.625165822278,0
26A02,중부산권,20211025,12,S,101.787583417456,1
A2001,지방권,20211025,12,S,102.742527127335,0
44000,충남,20211025,12,S,103.694569585077,0
43000,충북,20211025,12,S,103.102569365754,0
A5000,5대광역시,20211025,13,D,102.410733175889,0
A3000,6대광역시,20211025,13,D,102.895681730629,0
A6000,8개도,20211025,13,D,102.791831060508,0
A9000,9개도,20211025,13,D,103.540687972355,0
11A02,강남지역,20211025,13,D,102.596883713905,1
11A01,강북지역,20211025,13,D,102.310364064747,1
42000,강원,20211025,13,D,101.542247441011,0
41000,경기,20211025,13,D,104.27082388441,0
48000,경남,20211025,13,D,102.26007059148,0
41A02,경부1권,20211025,13,D,102.061331370212,1
41A03,경부2권,20211025,13,D,103.341758910064,1
47000,경북,20211025,13,D,102.468953384304,0
41A05,경원권,20211025,13,D,105.381322477469,1
41A04,경의권,20211025,13,D,104.379204889725,1
29000,광주,20211025,13,D,102.327703177401,0
27000,대구,20211025,13,D,100.922430421385,0
30000,대전,20211025,13,D,102.787226924419,0
11A11,도심권,20211025,13,D,102.794889318368,2
11A15,동남권,20211025,13,D,103.101148642774,2
41A06,동부1권,20211025,13,D,105.158759437974,1
41A07,동부2권,20211025,13,D,103.042562553198,1
26A01,동부산권,20211025,13,D,103.330453137265,1
11A12,동북권,20211025,13,D,102.243693951525,2
26000,부산,20211025,13,D,102.907170629168,0
11A14,서남권,20211025,13,D,101.856049059356,2
26A03,서부산권,20211025,13,D,103.831517277354,1
11A13,서북권,20211025,13,D,102.242317175367,2
11000,서울,20211025,13,D,102.479937009666,0
41A01,서해안권,20211025,13,D,105.034751110097,1
36000,세종,20211025,13,D,103.501342824801,0
A2000,수도권,20211025,13,D,103.765825307777,0
31000,울산,20211025,13,D,104.68128633558,0
28000,인천,20211025,13,D,104.836429085011,0
A1000,전국,20211025,13,D,103.179565096998,0
46000,전남,20211025,13,D,101.743614644702,0
45000,전북,20211025,13,D,104.092327023663,0
50000,제주,20211025,13,D,107.70273762509,0
26A02,중부산권,20211025,13,D,101.952719387752,1
A2001,지방권,20211025,13,D,102.616116410915,0
44000,충남,20211025,13,D,102.741761091176,0
43000,충북,20211025,13,D,104.675368979871,0
A5000,5대광역시,20211025,13,S,103.13430744883,0
A3000,6대광역시,20211025,13,S,103.828016549282,0
A6000,8개도,20211025,13,S,103.793420270629,0
A9000,9개도,20211025,13,S,105.515200814518,0
11A02,강남지역,20211025,13,S,103.226490022066,1
11A01,강북지역,20211025,13,S,102.440397203697,1
42000,강원,20211025,13,S,102.582462689427,0
41000,경기,20211025,13,S,107.209193051883,0
48000,경남,20211025,13,S,103.220469861185,0
41A02,경부1권,20211025,13,S,105.162581691612,1
41A03,경부2권,20211025,13,S,106.562159063459,1
47000,경북,20211025,13,S,103.809386198817,0
41A05,경원권,20211025,13,S,106.613729678541,1
41A04,경의권,20211025,13,S,105.280065825768,1
29000,광주,20211025,13,S,103.854418031129,0
27000,대구,20211025,13,S,100.915387611205,0
30000,대전,20211025,13,S,103.035679495163,0
11A11,도심권,20211025,13,S,102.694632698095,2
11A15,동남권,20211025,13,S,103.451151364479,2
41A06,동부1권,20211025,13,S,107.851247091444,1
41A07,동부2권,20211025,13,S,104.513725892636,1
26A01,동부산권,20211025,13,S,106.667107628062,1
11A12,동북권,20211025,13,S,102.350455500679,2
26000,부산,20211025,13,S,104.857593345148,0
11A14,서남권,20211025,13,S,102.895313963297,2
26A03,서부산권,20211025,13,S,102.943486914872,1
11A13,서북권,20211025,13,S,102.526236879651,2
11000,서울,20211025,13,S,102.90517575165,0
41A01,서해안권,20211025,13,S,109.127527359571,1
36000,세종,20211025,13,S,101.799880461514,0
A2000,수도권,20211025,13,S,105.74567453721,0
31000,울산,20211025,13,S,103.287110328302,0
28000,인천,20211025,13,S,106.617905020136,0
A1000,전국,20211025,13,S,104.581937167563,0
46000,전남,20211025,13,S,101.847616663928,0
45000,전북,20211025,13,S,104.261916755691,0
50000,제주,20211025,13,S,108.295973082678,0
26A02,중부산권,20211025,13,S,104.124646078954,1
A2001,지방권,20211025,13,S,103.469404232031,0
44000,충남,20211025,13,S,104.592502350902,0
43000,충북,20211025,13,S,105.058786453855,0
A5000,5대광역시,20211025,14,D,102.02941226227,0
A3000,6대광역시,20211025,14,D,102.176358871502,0
A6000,8개도,20211025,14,D,102.849472059503,0
A9000,9개도,20211025,14,D,104.49481119448,0
11A02,강남지역,20211025,14,D,102.470540355587,1
11A01,강북지역,20211025,14,D,102.186255990453,1
42000,강원,20211025,14,D,102.423892578002,0
41000,경기,20211025,14,D,105.641844952298,0
48000,경남,20211025,14,D,102.292906384061,0
41A02,경부1권,20211025,14,D,104.095682223184,1
41A03,경부2권,20211025,14,D,104.163831219902,1
47000,경북,20211025,14,D,101.945604317723,0
41A05,경원권,20211025,14,D,107.918387598967,1
41A04,경의권,20211025,14,D,106.001709965518,1
29000,광주,20211025,14,D,102.009673394904,0
27000,대구,20211025,14,D,100.732036677208,0
30000,대전,20211025,14,D,104.128124207163,0
11A11,도심권,20211025,14,D,102.354110263611,2
11A15,동남권,20211025,14,D,101.84815487713,2
41A06,동부1권,20211025,14,D,105.533604946052,1
41A07,동부2권,20211025,14,D,105.283955018538,1
26A01,동부산권,20211025,14,D,101.911231923586,1
11A12,동북권,20211025,14,D,102.240985418342,2
26000,부산,20211025,14,D,101.361178049981,0
11A14,서남권,20211025,14,D,102.780451365108,2
26A03,서부산권,20211025,14,D,101.46455585861,1
11A13,서북권,20211025,14,D,101.948602506161,2
11000,서울,20211025,14,D,102.333441267637,0
41A01,서해안권,20211025,14,D,107.322151644462,1
36000,세종,20211025,14,D,101.869410522733,0
A2000,수도권,20211025,14,D,104.223592904948,0
31000,울산,20211025,14,D,104.620908688331,0
28000,인천,20211025,14,D,103.022483552025,0
A1000,전국,20211025,14,D,103.466769171992,0
46000,전남,20211025,14,D,101.09871136342,0
45000,전북,20211025,14,D,102.163772575576,0
50000,제주,20211025,14,D,109.634414056013,0
26A02,중부산권,20211025,14,D,101.027307291787,1
A2001,지방권,20211025,14,D,102.455327601046,0
44000,충남,20211025,14,D,104.024689166616,0
43000,충북,20211025,14,D,104.780640958392,0
A5000,5대광역시,20211025,14,S,103.206441492906,0
A3000,6대광역시,20211025,14,S,103.674488705675,0
A6000,8개도,20211025,14,S,103.873748216179,0
A9000,9개도,20211025,14,S,106.771064779862,0
11A02,강남지역,20211025,14,S,103.022828123339,1
11A01,강북지역,20211025,14,S,102.640886507409,1
42000,강원,20211025,14,S,104.984764829308,0
41000,경기,20211025,14,S,108.810820184055,0
48000,경남,20211025,14,S,103.267065455668,0
41A02,경부1권,20211025,14,S,109.68798615039,1
41A03,경부2권,20211025,14,S,107.955490178277,1
47000,경북,20211025,14,S,102.440788394361,0
41A05,경원권,20211025,14,S,108.582214323554,1
41A04,경의권,20211025,14,S,107.105541269307,1
29000,광주,20211025,14,S,104.814087883927,0
27000,대구,20211025,14,S,100.865116482075,0
30000,대전,20211025,14,S,104.197545394254,0
11A11,도심권,20211025,14,S,102.96675255977,2
11A15,동남권,20211025,14,S,102.65157747153,2
41A06,동부1권,20211025,14,S,107.382999002435,1
41A07,동부2권,20211025,14,S,107.410379021467,1
26A01,동부산권,20211025,14,S,105.527893426342,1
11A12,동북권,20211025,14,S,102.545760787829,2
26000,부산,20211025,14,S,103.788048791622,0
11A14,서남권,20211025,14,S,103.207346200977,2
26A03,서부산권,20211025,14,S,103.906305847653,1
11A13,서북권,20211025,14,S,102.782792068882,2
11000,서울,20211025,14,S,102.83858817761,0
41A01,서해안권,20211025,14,S,111.648856610829,1
36000,세종,20211025,14,S,100.403846338561,0
A2000,수도권,20211025,14,S,106.376843707704,0
31000,울산,20211025,14,S,102.586857942313,0
28000,인천,20211025,14,S,106.397719828055,0
A1000,전국,20211025,14,S,105.15914444467,0
46000,전남,20211025,14,S,101.078295029233,0
45000,전북,20211025,14,S,103.626821998961,0
50000,제주,20211025,14,S,108.861768905112,0
26A02,중부산권,20211025,14,S,102.863584850779,1
A2001,지방권,20211025,14,S,103.539822581358,0
44000,충남,20211025,14,S,105.937119938936,0
43000,충북,20211025,14,S,105.40544159865,0
A5000,5대광역시,20211025,15,D,102.58693366764,0
A3000,6대광역시,20211025,15,D,103.272573518045,0
A6000,8개도,20211025,15,D,102.320907067686,0
A9000,9개도,20211025,15,D,103.811930185268,0
11A02,강남지역,20211025,15,D,103.006708938075,1
11A01,강북지역,20211025,15,D,102.810289204678,1
42000,강원,20211025,15,D,101.940073537913,0
41000,경기,20211025,15,D,105.65581558834,0
48000,경남,20211025,15,D,102.444888267497,0
41A02,경부1권,20211025,15,D,104.075017795424,1
41A03,경부2권,20211025,15,D,105.165981918937,1
47000,경북,20211025,15,D,101.634258969498,0
41A05,경원권,20211025,15,D,105.026198116971,1
41A04,경의권,20211025,15,D,105.110014739154,1
29000,광주,20211025,15,D,101.565301930868,0
27000,대구,20211025,15,D,101.070192163632,0
30000,대전,20211025,15,D,104.55646857641,0
11A11,도심권,20211025,15,D,102.654936694537,2
11A15,동남권,20211025,15,D,102.889309309848,2
41A06,동부1권,20211025,15,D,105.375368229508,1
41A07,동부2권,20211025,15,D,105.575016030008,1
26A01,동부산권,20211025,15,D,103.259709824415,1
11A12,동북권,20211025,15,D,102.795249331404,2
26000,부산,20211025,15,D,102.629876352745,0
11A14,서남권,20211025,15,D,103.113255978651,2
26A03,서부산권,20211025,15,D,102.350635137628,1
11A13,서북권,20211025,15,D,102.990596652907,2
11000,서울,20211025,15,D,102.91513864394,0
41A01,서해안권,20211025,15,D,107.796520552714,1
36000,세종,20211025,15,D,101.315875923132,0
A2000,수도권,20211025,15,D,104.716937915613,0
31000,울산,20211025,15,D,104.272821095877,0
28000,인천,20211025,15,D,105.887668247326,0
A1000,전국,20211025,15,D,103.489227003801,0
46000,전남,20211025,15,D,101.446911997242,0
45000,전북,20211025,15,D,101.820691810813,0
50000,제주,20211025,15,D,103.693805211305,0
26A02,중부산권,20211025,15,D,102.313633145498,1
A2001,지방권,20211025,15,D,102.4431151883,0
44000,충남,20211025,15,D,103.048086193092,0
43000,충북,20211025,15,D,103.87918200965,0
A5000,5대광역시,20211025,15,S,103.803750708516,0
A3000,6대광역시,20211025,15,S,104.759525066501,0
A6000,8개도,20211025,15,S,103.737483148758,0
A9000,9개도,20211025,15,S,106.059520851303,0
11A02,강남지역,20211025,15,S,103.887748136999,1
11A01,강북지역,20211025,15,S,103.943726107179,1
42000,강원,20211025,15,S,103.991893864448,0
41000,경기,20211025,15,S,108.955621933829,0
48000,경남,20211025,15,S,103.619399896827,0
41A02,경부1권,20211025,15,S,108.396883792177,1
41A03,경부2권,20211025,15,S,109.416292779075,1
47000,경북,20211025,15,S,102.166034121388,0
