region_cd,region_nm,research_date,apt_type,contract_type,indices,level_no
A2000,수도권,202206,1,1,129.54139141294178,0
11000,서울,202206,1,0,182.84356150507065,0
A2001,지방,202203,1,1,128.17512513292357,0
A2001,지방,202206,1,1,127.02046969440615,0
A1000,전국,202201,1,1,126.40781320098067,0
A1000,전국,202203,1,1,126.59744634788804,0
11000,서울,202203,1,1,124.53595424654844,0
A1000,전국,202202,1,0,134.006076825128,0
A1000,전국,202204,1,0,134.53467281748303,0
11000,서울,202202,1,0,179.2789153630178,0
11000,서울,202203,1,0,185.0922309808224,0
11000,서울,202204,1,0,185.55020168835685,0
11000,서울,202205,1,0,182.2980910381611,0
A2001,지방,202204,1,1,128.76888035038243,0
A2000,수도권,202206,1,0,164.05983962047154,0
A2001,지방,202205,1,0,116.51528350139797,0
A2000,수도권,202202,1,1,124.35614201855707,0
A2000,수도권,202204,1,1,128.42383292527873,0
A2000,수도권,202205,1,1,129.04916473109387,0
11000,서울,202201,1,0,183.7348586704691,0
A2000,수도권,202201,1,0,168.58065608762232,0
A2000,수도권,202205,1,0,166.0661135715546,0
A1000,전국,202205,1,1,127.7501773561952,0
11000,서울,202202,1,1,122.24520011683377,0
11000,서울,202205,1,1,127.53335976159364,0
A2001,지방,202203,1,0,116.70484378652017,0
A2000,수도권,202203,1,0,167.93518453455465,0
A1000,전국,202202,1,1,124.33860273334359,0
A2001,지방,202206,1,0,116.3015084158638,0
A2000,수도권,202201,1,1,126.37833343609623,0
A2000,수도권,202203,1,1,126.99960369557826,0
A2001,지방,202202,1,1,126.73863959602323,0
A2001,지방,202205,1,1,127.33841862977968,0
A2000,수도권,202202,1,0,167.63003027298262,0
11000,서울,202204,1,1,126.28717689473072,0
A2001,지방,202201,1,0,117.00632163618015,0
A2001,지방,202202,1,0,116.90417607120848,0
A1000,전국,202206,1,0,132.46741540635594,0
11000,서울,202206,1,1,132.08937540673537,0
A2000,수도권,202201,1,0,176.81604265887293,0
A2000,수도권,202202,1,0,174.4181230890979,0
A2001,지방,202202,1,1,126.51862516212925,0
A2001,지방,202205,1,1,129.50911790446128,0
A2000,수도권,202204,1,1,131.36853237466332,0
A2000,수도권,202205,1,1,131.39225115400478,0
11000,서울,202202,1,1,124.6157428517812,0
A1000,전국,202202,1,0,150.4245044326628,0
A2001,지방,202204,1,0,129.52285492529933,0
11000,서울,202204,1,0,188.65549891421338,0
A2001,지방,202205,1,0,130.00041947889,0
A2001,지방,202201,1,1,128.44570751581463,0
A2000,수도권,202202,1,1,125.6781275796937,0
A2001,지방,202201,1,0,128.5056048352963,0
A2001,지방,202206,1,0,129.64365984845736,0
A2001,지방,202203,1,1,127.1060400743531,0
A2001,지방,202204,1,1,129.75119745502533,0
A2000,수도권,202201,1,1,127.32114808986066,0
11000,서울,202205,1,0,185.53292621493392,0
A2000,수도권,202204,1,0,175.9960613223573,0
A1000,전국,202205,1,0,151.47446497982716,0
A2001,지방,202202,1,0,129.28367220716697,0
11000,서울,202206,1,0,187.70860979245455,0
A1000,전국,202205,1,1,130.7266660773429,0
11000,서울,202201,1,1,126.31197707398785,0
11000,서울,202203,1,1,127.2999669894366,0
A2000,수도권,202203,1,0,176.0627940420547,0
A2000,수도권,202205,1,0,175.81471502240555,0
A1000,전국,202201,1,0,150.43381431095855,0
A1000,전국,202203,1,0,150.87322038581337,0
11000,서울,202201,1,0,187.97783459593552,0
A1000,전국,202203,1,1,128.7046960540111,0
A1000,전국,202204,1,1,130.76207392268412,0
11000,서울,202204,1,1,130.60556303594672,0
11000,서울,202205,1,1,131.00913227636096,0
A1000,전국,202206,1,0,150.26863816773724,0
A2001,지방,202203,1,0,129.33524005904474,0
A2001,지방,202206,1,1,128.73196196217384,0
A2000,수도권,202203,1,1,129.46893999602176,0
A2000,수도권,202206,1,1,132.54688694385828,0
11000,서울,202202,1,0,188.4318975433723,0
11000,서울,202203,1,0,186.53203649678485,0
A1000,전국,202201,1,1,127.32754176640967,0
A1000,전국,202202,1,1,125.62214670627193,0
A1000,전국,202206,1,1,131.45447645212735,0
A2000,수도권,202206,1,0,173.63723696347947,0
A1000,전국,202204,1,0,151.1700911203494,0
11000,서울,202203,1,1,131.3705163829404,0
11000,서울,202205,1,1,135.98874586351846,0
A2000,수도권,202201,1,0,172.52119850213205,0
A2001,지방,202204,1,0,138.58549743965224,0
A2001,지방,202206,1,0,137.86573928066238,0
A1000,전국,202204,1,0,155.5559658266269,0
A2001,지방,202203,1,1,125.3369194143583,0
11000,서울,202202,1,1,128.08629100520864,0
A2001,지방,202202,1,0,135.84189451942558,0
A1000,전국,202202,1,0,153.0885659402512,0
A1000,전국,202201,1,1,129.6096275690936,0
A1000,전국,202203,1,1,131.1733089381025,0
A2001,지방,202204,1,1,128.36145320701542,0
A2001,지방,202205,1,1,126.60823338977956,0
A2000,수도권,202203,1,1,132.64346165753298,0
11000,서울,202205,1,0,178.51831160805366,0
A2001,지방,202203,1,0,137.54479717060622,0
11000,서울,202204,1,0,172.78526560349675,0
11000,서울,202206,1,0,185.21009548376682,0
A1000,전국,202201,1,0,154.6642701302271,0
A2000,수도권,202206,1,1,135.70883778889961,0
11000,서울,202201,1,0,175.3996559743707,0
A1000,전국,202202,1,1,128.61978511768882,0
A2001,지방,202202,1,1,122.37335642755097,0
11000,서울,202202,1,0,171.31278510895967,0
A2000,수도권,202202,1,0,170.75586173981284,0
A2000,수도권,202205,1,0,171.2903989351393,0
A1000,전국,202205,1,0,154.61665029328165,0
A1000,전국,202206,1,0,155.25917438425884,0
A2000,수도권,202204,1,1,137.31363680642,0
11000,서울,202201,1,1,126.02029953476959,0
11000,서울,202204,1,1,135.2199753764697,0
11000,서울,202206,1,1,131.28670461504697,0
A2000,수도권,202204,1,0,171.84607037431218,0
A2000,수도권,202206,1,0,173.59443367369337,0
A2001,지방,202201,1,0,137.6279762153293,0
A2001,지방,202205,1,0,136.8556050135295,0
A1000,전국,202204,1,1,135.5260948502331,0
A1000,전국,202205,1,1,135.51366319165643,0
A2001,지방,202206,1,1,130.82600882497107,0
A2000,수도권,202201,1,1,131.2439490722198,0
A2000,수도권,202202,1,1,130.1879652545763,0
A2000,수도권,202205,1,1,137.71627322968683,0
11000,서울,202203,1,0,172.82600509242002,0
A2000,수도권,202203,1,0,175.48944711512016,0
A1000,전국,202203,1,0,155.7781680969064,0
A1000,전국,202206,1,1,134.70506457583969,0
A2001,지방,202201,1,1,123.0928420186863,0
A1000,전국,202109,1,0,142.671324144488,0
A2001,지방,202108,1,0,117.39477528811027,0
A2001,지방,202111,1,0,120.11319628767761,0
A2001,지방,202112,1,0,119.4227772757586,0
11A12,동북권,202109,1,0,200.48730081873475,1
11A15,동남권,202108,1,0,178.31396571028978,1
11A15,동남권,202109,1,0,181.85173677973933,1
11A15,동남권,202111,1,0,181.1470934447073,1
28000,인천,202109,1,0,151.08206851980432,0
26000,부산,202110,1,0,125.07632347347912,0
26000,부산,202112,1,0,122.44870578156674,0
A2000,수도권,202107,1,0,161.6159407782801,0
30000,대전,202111,1,0,163.95400892626486,0
31000,울산,202108,1,0,108.23583501578908,0
36000,세종,202110,1,0,165.57396987146097,0
42000,강원,202108,1,0,105.74062624239906,0
45000,전북,202107,1,0,108.90978094174982,0
43000,충북,202109,1,0,111.11975143091486,0
44000,충남,202110,1,0,112.98852076146497,0
44000,충남,202112,1,0,113.28475647415873,0
47000,경북,202109,1,0,104.9591182789774,0
47000,경북,202110,1,0,105.20775592075408,0
A5000,5대광역시,202107,1,0,126.88245336851263,0
A6000,8개도,202107,1,0,104.45272716945408,0
A6000,8개도,202110,1,0,109.94013437967112,0
50000,제주,202111,1,1,123.2502993231415,0
29000,광주,202112,1,1,125.20528546273358,0
A1000,전국,202107,1,1,123.95825920446823,0
30000,대전,202107,1,1,138.17251971297455,0
30000,대전,202111,1,1,140.66522616225458,0
A5000,5대광역시,202111,1,1,125.70379644478281,0
A5000,5대광역시,202112,1,1,125.48929810127125,0
50000,제주,202107,1,0,106.7071340157136,0
46000,전남,202110,1,0,114.52201265323056,0
41000,경기,202109,1,1,128.51329550592098,0
11A12,동북권,202111,1,1,126.52390419979064,1
11A13,서북권,202108,1,1,125.27747683174978,1
45000,전북,202112,1,1,114.95711340892366,0
46000,전남,202109,1,1,119.14961719002015,0
26000,부산,202111,1,1,117.09225379617244,0
47000,경북,202111,1,1,129.8077560160467,0
27000,대구,202109,1,1,128.46155329312768,0
48000,경남,202111,1,1,132.37821366571,0
A6000,8개도,202111,1,1,125.56502422411023,0
36000,세종,202108,1,1,162.8978589191867,0
36000,세종,202110,1,1,167.00527618170068,0
11000,서울,202109,3,0,134.409355752105,0
28000,인천,202110,0,0,139.05650140015743,0
28000,인천,202111,0,0,139.51120708686744,0
A1000,전국,202107,0,0,132.6048971240622,0
28000,인천,202108,3,0,115.58479783714391,0
28000,인천,202109,3,0,118.36137356349965,0
28000,인천,202110,3,0,119.5394477838014,0
A2000,수도권,202112,3,0,125.31061641368628,0
A6000,8개도,202111,0,0,108.88267552433287,0
A2001,지방,202112,0,0,117.88591321528423,0
11000,서울,202111,0,0,167.44092989817852,0
A6000,8개도,202107,0,0,103.37397998174771,0
A6000,8개도,202108,0,0,105.34080267991084,0
A1000,전국,202110,0,0,139.09591869644947,0
11000,서울,202111,1,0,184.97037424100927,0
11A11,도심권,202111,1,0,179.56791595188326,1
28000,인천,202108,1,0,146.81934963007546,0
28000,인천,202112,1,0,151.30106898987458,0
A2000,수도권,202109,1,0,170.31489415455658,0
29000,광주,202107,1,0,127.62120370580799,0
36000,세종,202109,1,0,166.75934485005763,0
36000,세종,202111,1,0,158.6763067689608,0
41000,경기,202110,1,0,167.80932877710512,0
45000,전북,202108,1,0,111.43387936240443,0
43000,충북,202112,1,0,114.16871606857084,0
27000,대구,202110,1,0,131.8451969495235,0
48000,경남,202109,1,0,102.73000370268248,0
48000,경남,202111,1,0,104.18533075912964,0
A3000,6대광역시,202112,1,0,133.088266549598,0
28000,인천,202110,1,1,131.19731203801052,0
28000,인천,202111,1,1,131.56392122746456,0
50000,제주,202109,1,1,112.9874716089558,0
29000,광주,202108,1,1,117.04030079397648,0
A3000,6대광역시,202110,1,1,128.35443934652014,0
30000,대전,202109,1,1,142.62093418644477,0
30000,대전,202110,1,1,143.12425391552372,0
A2000,수도권,202109,1,1,128.00681804648045,0
50000,제주,202109,1,0,113.27760396071558,0
46000,전남,202109,1,0,114.08896666350823,0
11000,서울,202107,1,1,124.62398902653993,0
11000,서울,202108,1,1,124.15947186747394,0
11A11,도심권,202107,1,1,126.1084740252469,1
11A11,도심권,202111,1,1,126.80341312814498,1
11A11,도심권,202112,1,1,128.07860310852615,1
42000,강원,202112,1,1,114.33113785589981,0
43000,충북,202110,1,1,125.45125685989954,0
11A15,동남권,202109,1,1,125.22315707289285,1
11A15,동남권,202112,1,1,125.82000722245222,1
11A13,서북권,202111,1,1,127.37719883950864,1
11A14,서남권,202107,1,1,125.15790882229301,1
11A14,서남권,202108,1,1,124.5493195079264,1
26000,부산,202112,1,1,117.40137400672782,0
47000,경북,202107,1,1,124.87143092693096,0
47000,경북,202108,1,1,126.30777306292144,0
27000,대구,202111,1,1,125.77406045463306,0
A2001,지방,202110,1,1,127.15364965498425,0
A2001,지방,202112,1,1,126.74142892853605,0
36000,세종,202107,1,1,161.12081490938814,0
A3000,6대광역시,202111,3,0,122.83965328544811,0
28000,인천,202109,0,0,137.362998305074,0
A1000,전국,202108,0,0,135.31655929823688,0
A5000,5대광역시,202109,3,0,127.5733892763862,0
A6000,8개도,202110,3,0,96.85028627967624,0
A2001,지방,202111,3,0,108.61100620563784,0
11000,서울,202110,0,0,169.49730007732146,0
A5000,5대광역시,202112,0,0,127.85833854699922,0
A1000,전국,202112,1,0,141.6947854839604,0
A2001,지방,202109,1,0,119.10720082959614,0
11000,서울,202109,1,0,187.7991355108515,0
11A11,도심권,202108,1,0,173.01103966043064,1
11A11,도심권,202110,1,0,176.82493045632063,1
11A11,도심권,202112,1,0,176.0973020062919,1
11A12,동북권,202108,1,0,197.18815368912354,1
11A12,동북권,202110,1,0,201.33160090333848,1
11A15,동남권,202112,1,0,178.40589591785857,1
28000,인천,202110,1,0,153.1410688291998,0
11A14,서남권,202109,1,0,185.28177717321176,1
26000,부산,202107,1,0,121.84651842324806,0
30000,대전,202112,1,0,160.73704311750524,0
31000,울산,202109,1,0,109.40393375765237,0
42000,강원,202110,1,0,110.90256484531213,0
45000,전북,202109,1,0,113.98148116414946,0
45000,전북,202110,1,0,115.2153249208415,0
44000,충남,202107,1,0,105.74329365164488,0
47000,경북,202108,1,0,103.72177794666233,0
A5000,5대광역시,202108,1,0,128.4150989042309,0
A6000,8개도,202108,1,0,106.57692390887841,0
A6000,8개도,202109,1,0,108.66651948297886,0
A3000,6대광역시,202107,1,0,129.4613439363331,0
29000,광주,202110,1,1,120.67834837227417,0
29000,광주,202111,1,1,123.613681570807,0
A3000,6대광역시,202112,1,1,127.26607554996055,0
A5000,5대광역시,202107,1,1,124.18109492854275,0
A2000,수도권,202108,1,1,125.51996839779716,0
A2000,수도권,202111,1,1,128.16521975632335,0
31000,울산,202110,1,1,124.52831258657255,0
31000,울산,202112,1,1,128.06943519970577,0
50000,제주,202112,1,0,110.46863155436772,0
11A11,도심권,202109,1,1,126.32080480729746,1
42000,강원,202107,1,1,109.2347732641896,0
11A12,동북권,202107,1,1,125.2053938894027,1
43000,충북,202108,1,1,119.07194549843823,0
11A13,서북권,202107,1,1,126.10687501258484,1
45000,전북,202109,1,1,114.44224999717368,0
46000,전남,202110,1,1,121.43348035867116,0
46000,전남,202112,1,1,123.81586360674088,0
26000,부산,202109,1,1,119.30553482358444,0
47000,경북,202109,1,1,127.18061092693316,0
27000,대구,202110,1,1,129.06036656606165,0
48000,경남,202107,1,1,123.45683320294062,0
48000,경남,202108,1,1,128.63553996876226,0
28000,인천,202108,1,1,128.16438369915198,0
A2001,지방,202107,1,1,122.98370834360027,0
A3000,6대광역시,202107,3,0,117.28026896945893,0
A1000,전국,202112,3,0,120.73562324843475,0
A2000,수도권,202112,0,0,154.62705142884047,0
A2000,수도권,202110,3,0,124.86410807244258,0
A6000,8개도,202108,3,0,95.01365379628423,0
A2001,지방,202107,3,0,105.07647264674786,0
A2001,지방,202112,3,0,105.82829667679043,0
11000,서울,202112,0,0,165.66762080850427,0
A3000,6대광역시,202112,0,0,130.7890540647896,0
11000,서울,202107,0,0,163.47292422820695,0
A3000,6대광역시,202107,0,0,127.18108465183839,0
A1000,전국,202108,1,0,140.03088637303247,0
A1000,전국,202111,1,0,143.18369778637205,0
11A13,서북권,202108,1,0,179.11814022817072,1
11A13,서북권,202109,1,0,181.34726199171908,1
11A12,동북권,202111,1,0,196.90002890069144,1
11A15,동남권,202107,1,0,174.50396517011532,1
11A14,서남권,202111,1,0,180.59212954723984,1
A2000,수도권,202110,1,0,172.06277781238174,0
29000,광주,202109,1,0,134.50399109687416,0
41000,경기,202109,1,0,165.47252754238502,0
41000,경기,202111,1,0,166.57050297880375,0
44000,충남,202111,1,0,113.15063041656286,0
47000,경북,202112,1,0,105.7197753331137,0
48000,경남,202112,1,0,103.7265689827832,0
50000,제주,202110,1,1,114.1050726070097,0
A3000,6대광역시,202108,1,1,125.61736811520375,0
A1000,전국,202108,1,1,124.78893742469182,0
A1000,전국,202109,1,1,127.28901685771369,0
A1000,전국,202110,1,1,127.31349572068942,0
30000,대전,202108,1,1,137.7214276923643,0
30000,대전,202112,1,1,138.17421405912157,0
31000,울산,202108,1,1,126.63188695336476,0
50000,제주,202110,1,0,111.21697929525654,0
36000,세종,202111,1,1,164.35793065780783,0
11000,서울,202110,1,1,126.56158848125946,0
41000,경기,202111,1,1,128.43249490430628,0
41000,경기,202112,1,1,128.1890861954912,0
11A12,동북권,202108,1,1,125.04244950799236,1
11A12,동북권,202109,1,1,125.53050080314225,1
11A12,동북권,202112,1,1,125.23096410992488,1
A1000,전국,202107,3,0,119.79053434770857,0
A1000,전국,202110,3,0,123.81482019854147,0
11000,서울,202112,1,0,137.49353714461637,0
A2000,수도권,202107,1,1,116.57099525274408,0
A2000,수도권,202108,1,1,116.3787386348772,0
A2000,수도권,202109,1,1,118.92259511540682,0
11000,서울,202107,1,1,117.20568388623417,0
A2001,지방,202112,1,0,109.27159435721163,0
A2001,지방,202107,1,1,113.56416663129936,0
11000,서울,202108,1,0,140.99764634573714,0
A2000,수도권,202110,1,0,139.5034408074096,0
A2000,수도권,202112,1,0,139.20267851346753,0
A1000,전국,202111,1,0,118.98411854729515,0
11000,서울,202110,1,1,117.56880061526093,0
11000,서울,202112,1,1,118.2311321987921,0
A2001,지방,202111,1,0,109.19969276821801,0
A2001,지방,202108,1,1,114.38849852049742,0
A2000,수도권,202108,1,0,135.2184512564107,0
A1000,전국,202110,1,0,119.43955774053751,0
A1000,전국,202108,1,1,116.21179341502717,0
11000,서울,202111,1,1,118.2379415163908,0
A2001,지방,202108,1,0,107.50262166770858,0
A1000,전국,202109,3,0,123.15233685123329,0
11000,서울,202111,1,0,137.76520917363436,0
A2000,수도권,202111,1,1,120.54190961975094,0
A2001,지방,202109,1,1,117.59323105674241,0
A2001,지방,202111,1,1,117.98772031503141,0
A2000,수도권,202111,1,0,139.25285747471264,0
A1000,전국,202109,1,0,117.96977914752287,0
A1000,전국,202109,1,1,118.9914340716639,0
A1000,전국,202112,1,1,119.88042332662644,0
A2001,지방,202107,1,0,105.79005569611466,0
A2001,지방,202109,1,0,108.49553496144696,0
A1000,전국,202112,3,0,124.00827322724952,0
11000,서울,202107,1,0,139.53193335758348,0
11000,서울,202109,1,0,142.57155504346977,0
A2000,수도권,202112,1,1,120.5195129985639,0
A1000,전국,202107,1,0,114.84791734787454,0
A1000,전국,202112,1,0,119.02083792270753,0
A1000,전국,202107,1,1,116.05504010196034,0
A1000,전국,202111,1,1,120.22840605183805,0
A2001,지방,202110,1,0,109.633474010541,0
A1000,전국,202111,3,0,124.41108571072257,0
A2001,지방,202110,1,1,118.37963172263163,0
A2001,지방,202112,1,1,116.9715133329705,0
11000,서울,202110,1,0,138.47798793864075,0
A2000,수도권,202110,1,1,118.5792283583325,0
A1000,전국,202108,1,0,116.90622744393129,0
A1000,전국,202108,3,0,121.07410102689269,0
A2000,수도권,202107,1,0,132.23884720675812,0
A2000,수도권,202109,1,0,136.93113608100788,0
A1000,전국,202110,1,1,119.02384837083505,0
11000,서울,202108,1,1,115.25806000327832,0
11000,서울,202109,1,1,119.8535818929851,0
A1000,전국,202110,3,0,112.64895548617946,0
A1000,전국,202111,3,0,112.07143445636933,0
11000,서울,202107,1,0,189.58520607955504,0
A2000,수도권,202111,1,1,125.51700623946444,0
A2000,수도권,202111,1,0,167.9066502267534,0
A2001,지방,202108,1,0,108.16082722040807,0
11000,서울,202110,1,1,124.71636887423826,0
A1000,전국,202108,1,1,121.32776733841852,0
A1000,전국,202107,3,0,110.76123920507727,0
A1000,전국,202112,3,0,110.4201233763731,0
11000,서울,202112,1,0,191.83553403187364,0
A2000,수도권,202107,1,1,121.67348545212865,0
A2000,수도권,202112,1,1,125.48241266112595,0
11000,서울,202108,1,1,123.9695371702154,0
A1000,전국,202111,1,1,124.20941127297122,0
A2000,수도권,202108,1,0,161.66032295902608,0
A1000,전국,202107,1,0,123.75756575724898,0
A1000,전국,202112,1,0,128.98029760406004,0
A1000,전국,202109,1,1,123.95853820067143,0
A2001,지방,202108,1,1,118.43850508361001,0
A2001,지방,202109,1,1,120.92675655859018,0
11000,서울,202109,1,1,126.02815425087229,0
A1000,전국,202108,3,0,110.63871648061563,0
A2001,지방,202112,1,1,121.53042793255868,0
11000,서울,202110,1,0,197.4558599069462,0
A2000,수도권,202107,1,0,155.10420510447443,0
A2001,지방,202109,1,0,110.2553993712638,0
A2001,지방,202112,1,0,111.41779052090435,0
A1000,전국,202108,1,0,126.71290401214304,0
A1000,전국,202109,1,0,129.09266175055706,0
A1000,전국,202110,1,0,130.36648935560743,0
11000,서울,202112,1,1,124.91306312903986,0
A1000,전국,202110,1,1,123.44845790120455,0
A1000,전국,202112,1,1,124.20787990265525,0
A2001,지방,202110,1,1,121.3194667230541,0
A2000,수도권,202108,1,1,122.67037355408112,0
A2000,수도권,202109,1,1,125.3704462524092,0
A2001,지방,202107,1,0,106.38226251851634,0
A2001,지방,202111,1,0,111.7665890865398,0
A1000,전국,202107,1,1,120.2236891853357,0
A2001,지방,202107,1,1,117.11252765419172,0
A2001,지방,202111,1,1,121.44143113190003,0
11000,서울,202109,1,0,195.09424716559292,0
A2000,수도권,202110,1,1,124.45356089287517,0
A2000,수도권,202109,1,0,166.11844211107814,0
A2000,수도권,202110,1,0,169.24127695735294,0
A2001,지방,202110,1,0,111.68794898472217,0
11000,서울,202107,1,1,123.6869288099794,0
A1000,전국,202109,3,0,111.47967527610987,0
11000,서울,202108,1,0,193.46799350687246,0
11000,서울,202111,1,0,195.50464154485482,0
A2000,수도권,202112,1,0,166.13321231275012,0
A1000,전국,202111,1,0,129.73558464320945,0
11000,서울,202111,1,1,126.3118440984109,0
A2001,지방,202108,1,1,128.80743910870055,0
A1000,전국,202110,1,1,129.4531047438819,0
A1000,전국,202112,1,1,128.2904952286153,0
A2001,지방,202107,1,0,113.16739503401645,0
A1000,전국,202111,1,0,136.24029653530587,0
A1000,전국,202112,1,0,135.12322164735454,0
A2000,수도권,202109,1,1,129.2210123409881,0
11000,서울,202107,1,0,183.00570113219007,0
A2001,지방,202111,1,1,130.71911429580427,0
A1000,전국,202109,1,1,129.06048803672675,0
11000,서울,202111,1,1,126.72184885178712,0
11000,서울,202112,1,1,126.37872211001476,0
11000,서울,202109,1,0,189.55197338206136,0
A2000,수도권,202107,1,0,163.72634264797438,0
11000,서울,202109,1,1,125.74389059491347,0
A1000,전국,202110,1,0,136.98890391450857,0
11000,서울,202108,1,0,185.80429039962684,0
11000,서울,202111,1,0,186.56581625520136,0
A2000,수도권,202108,1,0,168.70581197281734,0
A2000,수도권,202111,1,0,173.3076486619258,0
A1000,전국,202108,1,1,127.04703364893268,0
A2001,지방,202112,1,0,117.37221366386346,0
A1000,전국,202108,1,0,134.5787558239036,0
A2000,수도권,202107,1,1,126.4570832930803,0
A2000,수도권,202110,1,1,129.8334431960063,0
A2001,지방,202110,1,1,130.9675831838666,0
A2001,지방,202107,1,1,127.23701341900643,0
A1000,전국,202111,1,1,128.92992262635005,0
A2001,지방,202110,1,0,117.8363358305772,0
A1000,전국,202109,1,0,136.6122115568498,0
A2000,수도권,202112,1,1,128.3568546419011,0
A2001,지방,202109,1,1,131.03519578432528,0
11000,서울,202107,1,1,124.706907694887,0
11000,서울,202110,1,1,127.66471596861182,0
A2001,지방,202108,1,0,115.02907012301864,0
A2001,지방,202109,1,0,116.73591110977968,0
A2000,수도권,202111,1,1,129.20687576149206,0
11000,서울,202112,1,0,184.4368209214388,0
A2000,수도권,202109,1,0,173.02924223220396,0
A2000,수도권,202112,1,0,170.0343108667639,0
A1000,전국,202107,1,1,126.01653774013383,0
A2001,지방,202111,1,0,117.73002060775381,0
A1000,전국,202107,1,0,131.96875898552665,0
A2000,수도권,202108,1,1,127.27155841054699,0
11000,서울,202110,1,0,191.3782581721115,0
A2001,지방,202112,1,1,130.58987227332457,0
A2000,수도권,202110,1,0,174.3728357327351,0
11000,서울,202108,1,1,124.21387338367869,0
A1000,전국,202108,1,1,127.94657811173741,0
A2000,수도권,202107,1,0,171.69882493108966,0
A2000,수도권,202112,1,0,175.45875232868,0
A2001,지방,202109,1,0,128.82789352443925,0
A2001,지방,202110,1,0,130.2623259909584,0
A2001,지방,202107,1,1,129.46880705793382,0
A2001,지방,202110,1,1,135.34850936010034,0
A2000,수도권,202111,1,1,131.40732710887497,0
11000,서울,202109,1,1,128.5002990003237,0
A1000,전국,202111,1,0,152.93870904022387,0
A2001,지방,202109,1,1,132.72155018855642,0
11000,서울,202111,1,0,189.4939940923274,0
11000,서울,202112,1,0,181.30929566283652,0
A1000,전국,202110,1,1,132.0281319826364,0
11000,서울,202108,1,1,125.98168118725768,0
A2000,수도권,202109,1,0,180.38408937695775,0
A1000,전국,202109,1,0,153.45277634984822,0
A2000,수도권,202108,1,1,127.80675091725476,0
A1000,전국,202112,1,1,130.60590425917502,0
11000,서울,202107,1,1,127.67565474768237,0
A2000,수도권,202110,1,0,182.60896780748064,0
A1000,전국,202110,1,0,154.39344231951526,0
A2001,지방,202111,1,0,130.07609055889117,0
A2001,지방,202108,1,1,129.44044570311885,0
A2001,지방,202112,1,1,131.442538630085,0
A2000,수도권,202107,1,1,128.5611263932015,0
11000,서울,202107,1,0,183.59812554139944,0
11000,서울,202112,1,1,129.45830402988693,0
11000,서울,202110,1,1,129.02526100761102,0
11000,서울,202111,1,1,129.41543465808888,0
A2000,수도권,202108,1,0,176.2304353105675,0
A1000,전국,202107,1,0,148.13255395358783,0
A1000,전국,202112,1,0,150.78098615277662,0
A2001,지방,202107,1,0,124.94226752189618,0
A2001,지방,202111,1,1,132.48797676275538,0
A2000,수도권,202109,1,1,131.3700546380137,0
11000,서울,202110,1,0,191.01881446861387,0
A1000,전국,202109,1,1,131.43842425775352,0
A1000,전국,202108,1,0,151.25044718828312,0
A2001,지방,202108,1,0,127.2427604416001,0
A2001,지방,202112,1,0,128.92710453557848,0
A2000,수도권,202112,1,1,130.6790414826424,0
11000,서울,202108,1,0,186.91691005756,0
A1000,전국,202107,1,1,128.54472749557797,0
A1000,전국,202111,1,1,131.40608435661795,0
A2000,수도권,202111,1,0,179.82291762194862,0
A2000,수도권,202110,1,1,131.3992022425929,0
11000,서울,202109,1,0,190.35109697871343,0
11000,서울,202108,1,1,126.41533250537313,0
11000,서울,202110,1,1,130.10205429585858,0
A1000,전국,202109,1,0,154.67064688544696,0
A2000,수도권,202110,1,1,132.69224759132885,0
A2000,수도권,202112,1,1,133.06754599237772,0
11000,서울,202109,1,0,176.43441613409414,0
11000,서울,202110,1,0,175.69847299933468,0
A2000,수도권,202111,1,0,176.6400905059025,0
A1000,전국,202111,1,0,154.25477941141406,0
A1000,전국,202112,1,0,153.81253836509237,0
A1000,전국,202108,1,1,131.73000302311945,0
A2001,지방,202108,1,1,126.45602731420601,0
A2001,지방,202109,1,1,123.26773871290257,0
A2001,지방,202110,1,1,132.70151331390755,0
A2001,지방,202112,1,1,134.49545463621595,0
11000,서울,202111,1,0,173.54298547634843,0
11000,서울,202109,1,1,127.17998926762215,0
A2000,수도권,202109,1,0,175.666786016773,0
A1000,전국,202108,1,0,153.45917347183916,0
A2001,지방,202108,1,0,135.36895757997877,0
11000,서울,202112,1,1,131.0685591804961,0
A2001,지방,202111,1,0,135.22812883234374,0
A2001,지방,202111,1,1,129.2205660656107,0
A2000,수도권,202107,1,1,128.65100876111703,0
11000,서울,202108,1,0,171.68675988707489,0
11000,서울,202112,1,0,175.64649665860418,0
A2001,지방,202107,1,0,132.49587271515864,0
A2001,지방,202109,1,0,134.62010529872,0
A2000,수도권,202108,1,0,170.81663970970095,0
A1000,전국,202107,1,1,128.05866936064277,0
A2000,수도권,202112,1,0,174.04395487019087,0
A1000,전국,202107,1,0,149.6977002348196,0
A1000,전국,202112,1,1,133.28333189997275,0
A2000,수도권,202108,1,1,133.05217586454802,0
11000,서울,202107,1,0,166.59386141099716,0
A2001,지방,202112,1,0,134.88602105643935,0
A1000,전국,202110,1,1,132.63806156801965,0
A1000,전국,202111,1,1,131.44229141507054,0
A2000,수도권,202109,1,1,130.92202234691786,0
A2001,지방,202110,1,0,135.71640258067242,0
11000,서울,202107,1,1,124.74037726891653,0
11000,서울,202111,1,1,129.8036887109023,0
A2000,수도권,202107,1,0,166.21203690494534,0
A2000,수도권,202110,1,0,177.2489411088782,0
A1000,전국,202110,1,0,155.80414240074626,0
